Entity,TimeWindow,QueryNumber,Query,Title,Link,Snippet,DisplayLink,TextFile,law_relevant,unep_attributed,env_law_score,unep_attribution_score,support_type,action_stage,evidence_level,law_justification,unep_justification,evidence_phrases
Rwanda,2022–2026,1,in collaboration with UNEP Rwanda environmental institutional framework revised environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2022-01-01 before:2026-01-01,the transformative power of law: addressing global ...,https://iucn.org/sites/default/files/2025-06/the-transformative-power-of-law-key-messages-from-the-2022-oslo-international-environmental-law-conference-2.pdf,"According to WCEL's Mandate 2021-2025, the Commission's main goals are to influence, encourage, and assist societies to employ the environmental rule of law for ...",https://iucn.org › sites › default › files › the-transf...,iucn_org_the_transformative_power_of_law_addressing_global_.txt,False,False,0,0,none,none,global,"The document does not contain explicit evidence related to new or strengthened environmental policies, laws, regulations, or legal frameworks in Rwanda during 2022-2026.",There is no explicit link between UNEP and any environmental law or institutional support initiative in Rwanda during 2022-2026.,"[""The document does not provide specific information about Rwanda or the specified time window.""]"
Rwanda,2022–2026,1,in collaboration with UNEP Rwanda environmental institutional framework revised environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2022-01-01 before:2026-01-01,A collection of case studies from 6 host countries,https://www.spar6c.org/sites/default/files/downloads/best-practices/SPAR6C%20-%20A%20collection%20of%20case%20studies%20from%C2%A06%C2%A0host%C2%A0countries_28-02-2025.pdf,"86 The Carbon Trading Regulations also provide for an institutional and governance structure, and formulate the processes for the implementation of mitigation.",https://www.spar6c.org › downloads › best-practices,www_spar6c_org_A_collection_of_case_studies_from_6_host_countries.txt,False,False,0,0,none,none,unclear,,,[]
Rwanda,2022–2026,1,in collaboration with UNEP Rwanda environmental institutional framework revised environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2022-01-01 before:2026-01-01,Draft principles on protection of the environment in relation ...,https://legal.un.org/ilc/texts/instruments/english/commentaries/8_7_2022.pdf,Principle 23. Sharing and granting access to information. 1. To facilitate measures to remediate harm to the environment resulting from an.,https://legal.un.org › texts › english › commentaries,legal_un_org_Draft_principles_on_protection_of_the_environment_.txt,False,False,0,0,none,none,unclear,No relevant information found,No relevant information found,[]
Rwanda,2022–2026,1,in collaboration with UNEP Rwanda environmental institutional framework revised environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2022-01-01 before:2026-01-01,SUSTAINABLE LANDSCAPE MANAGEMENT,https://www.environment.gov.rw/fileadmin/user_upload/Moe/Publications/Strategies/Rwanda_Sustainable_Landscape_Management_Investment_Framework.pdf,"Rwanda, nestled in the heart of East Africa, has emerged as a beacon of progress and resilience, transitioning from the shadows of a tragic past towards a ...",https://www.environment.gov.rw › Moe › Strategies,www_environment_gov_rw_SUSTAINABLE_LANDSCAPE_MANAGEMENT.txt,False,False,0,0,none,none,unclear,,,[]
Rwanda,2022–2026,1,in collaboration with UNEP Rwanda environmental institutional framework revised environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2022-01-01 before:2026-01-01,CAT Clmate Governance Series - Rwanda,https://climateactiontracker.org/documents/1066/2022_08_CAT_Governance_Report_Rwanda.pdf,"The Rwanda Environment Management Authority (REMA), under the supervision of MoE, is tasked with implementing climate mitigation measures. It also advises the ...",https://climateactiontracker.org › documents › 20...,climateactiontracker_org_CAT_Clmate_Governance_Series_Rwanda.txt,False,False,0,0,none,none,unclear,,,[]
Rwanda,2022–2026,1,in collaboration with UNEP Rwanda environmental institutional framework revised environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2022-01-01 before:2026-01-01,Legal Environmental Protection and Sustainable ...,https://www.jhcls.org/index.php/JHCLS/article/view/469/114,The objective of this study is to critically analyze international and domestic legislative regimes that regulate environmental protection and sustainable ...,https://www.jhcls.org › JHCLS › article › view,www_jhcls_org_Legal_Environmental_Protection_and_Sustainable_.txt,False,False,0,0,none,none,global,"The document does not contain explicit evidence related to Rwanda's environmental law, institutional support initiatives, or internationally agreed environmental objectives for the time window 2022-2026.","There is no explicit link between UNEP and any environmental law, legal instrument, regulation, law, legal framework, or institutional support initiative in Rwanda during 2022-2026.",[]
Rwanda,2022–2026,1,in collaboration with UNEP Rwanda environmental institutional framework revised environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2022-01-01 before:2026-01-01,Environmental justice,https://www.undp.org/rolhr/justice/environmental-justice,UNDP has developed a global strategy for environmental justice that seeks to increase accountability and protection of 'environmental rights' for current and ...,https://www.undp.org › rolhr › environmental-justice,www_undp_org_Environmental_justice.txt,False,False,0,0,none,none,global,"The document does not contain explicit evidence related to new or strengthened environmental policies, laws, regulations, or legal frameworks for Rwanda in 2022-2026.",There is no explicit link between UNEP and any environmental law or institutional support initiative in Rwanda for 2022-2026.,[]
Rwanda,2022–2026,1,in collaboration with UNEP Rwanda environmental institutional framework revised environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2022-01-01 before:2026-01-01,ENVIRONMENTAL AND SOCIAL IMPACT ASSESSMENT ( ...,https://www.afdb.org/sites/default/files/esia_for_the_cross-border_roads_south_western_lot_131.046_km_in_rusizi_and_nyaruguru_districts.pdf,POLICY LEGAL AND INSTITUTIONAL FRAMEWORK. 3.1 Introduction. The Republic of Rwanda has developed policy and strategies; legal instruments and institutional.,https://www.afdb.org › sites › default › files › esia...,www_afdb_org_ENVIRONMENTAL_AND_SOCIAL_IMPACT_ASSESSMENT_.txt,False,False,0,0,none,none,unclear,,,[]
Rwanda,2022–2026,1,in collaboration with UNEP Rwanda environmental institutional framework revised environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2022-01-01 before:2026-01-01,Policy on Addressing Environmental Damage Through the ...,https://www.icc-cpi.int/sites/default/files/2025-12/2025-env-eng.pdf,This Policy on Addressing Environmental Damage Through the Rome Statute. (“Policy”) sets out how the Office of the Prosecutor of the International Criminal.,https://www.icc-cpi.int › sites › files › 2025-env-eng,www_icc-cpi_int_Policy_on_Addressing_Environmental_Damage_Through_.txt,False,False,0,0,none,none,unclear,,,[]
Rwanda,2022–2026,1,in collaboration with UNEP Rwanda environmental institutional framework revised environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2022-01-01 before:2026-01-01,Legal Environmental Protection and Sustainable ...,https://www.jhcls.org/index.php/JHCLS/article/view/469/114,The objective of this study is to critically analyze international and domestic legislative regimes that regulate environmental protection and sustainable ...,https://www.jhcls.org › JHCLS › article › view,www_jhcls_org_Legal_Environmental_Protection_and_Sustainable_.txt,False,False,0,0,none,none,global,"The document does not contain explicit evidence related to Rwanda's environmental law, institutional support initiatives, or internationally agreed environmental objectives for the period 2022-2026.","There is no explicit link between UNEP and any environmental law, legal instrument, regulation, law, legal framework, or institutional support initiative in Rwanda for the period 2022-2026.",[]
Rwanda,2022–2026,1,in collaboration with UNEP Rwanda environmental institutional framework revised environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2022-01-01 before:2026-01-01,COP29 outcomes: balancing progress and challenges on ...,https://www.unepfi.org/themes/climate-change/cop29-outcomes-balancing-progress-and-challenges-on-the-road-to-climate-action/,"This summary highlights the recent, impressive achievements of the UNEP FI-convened net-zero groups, progress on financing climate adaptation, and the ...",https://www.unepfi.org › themes › climate-change › co...,www_unepfi_org_COP29_outcomes_balancing_progress_and_challenges_o.txt,False,False,0,0,none,none,global,"The document does not contain explicit evidence related to new or strengthened environmental policies, laws, regulations, or legal frameworks in Rwanda during 2022-2026.",The document does not explicitly link UNEP to strengthening/enabling/developing/adopting/revising/implementing any SP5.1 evidence in Rwanda during 2022-2026.,[]
Rwanda,2022–2026,1,in collaboration with UNEP Rwanda environmental institutional framework revised environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2022-01-01 before:2026-01-01,"UN Rwanda on Instagram: ""Now's the time for ambitious ...",https://www.instagram.com/reel/DRkS3wagLYy/,The meeting highlights Rwanda's continued engagement with global financial institutions to support long-term development goals. @rwandainusa · #Rwanda # ...,2 likes · 5 months ago,www_instagram_com_UN_Rwanda_on_Instagram_Now_s_the_time_for_ambitiou.txt,False,False,0,0,none,none,unclear,,,[]
Rwanda,2022–2026,1,in collaboration with UNEP Rwanda environmental institutional framework revised environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2022-01-01 before:2026-01-01,Data for Climate Action: How National Statistical Offices ...,https://unece.org/sites/default/files/2025-01/Data%20for%20Climate%20Action%20-%20How%20NSOs%20can%20contribute_bookmarks.pdf,"The publication examines how official statistics can contribute to the reporting under the Paris. Agreement; providing data for climate change mitigation, ...",https://unece.org › sites › default › files,unece_org_Data_for_Climate_Action_How_National_Statistical_O.txt,False,False,0,0,none,none,unclear,,,[]
Rwanda,2022–2026,1,in collaboration with UNEP Rwanda environmental institutional framework revised environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2022-01-01 before:2026-01-01,2024-epi-report-20250106.pdf,https://epi.yale.edu/downloads/2024-epi-report-20250106.pdf,"The EPI offers a powerful policy tool in support of efforts to meet the targets of the UN Sustainable Develop- ment Goals, the Paris Agreement, and the Kunming- ...",https://epi.yale.edu › downloads › 2024-epi-repo...,epi_yale_edu_2024_epi_report_20250106_pdf.txt,False,False,0,0,none,none,global,"The document does not contain explicit evidence related to new or strengthened environmental policies, laws, regulations, or legal frameworks in Rwanda during 2022-2026.",There is no explicit link between UNEP and any environmental law or policy initiative in Rwanda during 2022-2026.,[]
Rwanda,2022–2026,1,in collaboration with UNEP Rwanda environmental institutional framework revised environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2022-01-01 before:2026-01-01,Minerals Crime,https://www.unodc.org/documents/data-and-analysis/Crimes%20on%20Environment/ECR25_P2b_Minerals_Crime.pdf,"BOX 3: INTERNATIONAL LEGAL AND POLICY FRAMEWORK. While few specific references to mining appear in in- ternational law, several international legal and policy.",https://www.unodc.org › data-and-analysis,www_unodc_org_Minerals_Crime.txt,False,False,0,0,none,none,unclear,,,[]
Rwanda,2022–2026,1,in collaboration with UNEP Rwanda environmental institutional framework revised environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2022-01-01 before:2026-01-01,Reflections on the European Union's participation in ...,https://www.frontiersin.org/journals/marine-science/articles/10.3389/fmars.2024.1388975/full,"No overarching normative framework sets out the concrete rules and principles of general application in international environmental law (UNEP, 2018b). These ...",https://www.frontiersin.org › fmars.2024.1388975 › full,www_frontiersin_org_Reflections_on_the_European_Union_s_participation_.txt,False,False,0,0,none,none,global,"The document does not contain explicit evidence related to Rwanda or the time window 2022-2026 about new or strengthened environmental policies, laws, regulations, or legal frameworks; institutional support initiatives for environmental law or governance; or strengthening environmental rule of law, compliance, enforcement, access to justice, or MEA implementation.",There is no explicit link between UNEP and any environmental law or policy development in Rwanda during 2022-2026 mentioned in the document.,"[""The document discusses global plastic pollution governance, the European Union's participation in negotiations of the global plastic pollution instrument under international environmental law, and the EU's leadership role in the governance of plastic pollution.""]"
Rwanda,2022–2026,1,in collaboration with UNEP Rwanda environmental institutional framework revised environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2022-01-01 before:2026-01-01,Promoting synergies between land degradation neutrality ...,https://www.unccd.int/sites/default/files/2024-12/LDN%20climate%20synergies.pdf,"In particular, the NAP process aims to help least developed and other developing countries to reduce their vulnerability to the impacts of climate change and to ...",https://www.unccd.int › sites › default › files,www_unccd_int_Promoting_synergies_between_land_degradation_neutr.txt,False,False,0,0,none,none,global,"The document does not contain explicit evidence related to new or strengthened environmental policies, laws, regulations, or legal frameworks in Rwanda during 2022-2026.",There is no explicit link between UNEP and any environmental law or institutional support initiative in Rwanda during 2022-2026.,"[""No relevant evidence found.""]"
Rwanda,2022–2026,1,in collaboration with UNEP Rwanda environmental institutional framework revised environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2022-01-01 before:2026-01-01,"UN Rwanda on Instagram: ""Now's the time for ambitious ...",https://www.instagram.com/reel/DRkS3wagLYy/,The meeting highlights Rwanda's continued engagement with global financial institutions to support long-term development goals. @rwandainusa · #Rwanda # ...,2 likes · 5 months ago,www_instagram_com_UN_Rwanda_on_Instagram_Now_s_the_time_for_ambitiou.txt,False,False,0,0,none,none,unclear,,,[]
Rwanda,2022–2026,1,in collaboration with UNEP Rwanda environmental institutional framework revised environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2022-01-01 before:2026-01-01,COP29 outcomes: balancing progress and challenges on ...,https://www.unepfi.org/themes/climate-change/cop29-outcomes-balancing-progress-and-challenges-on-the-road-to-climate-action/,"This summary highlights the recent, impressive achievements of the UNEP FI-convened net-zero groups, progress on financing climate adaptation, and the ...",https://www.unepfi.org › themes › climate-change › co...,www_unepfi_org_COP29_outcomes_balancing_progress_and_challenges_o.txt,False,False,0,0,none,none,global,,,[]
Rwanda,2022–2026,1,in collaboration with UNEP Rwanda environmental institutional framework revised environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2022-01-01 before:2026-01-01,Database on gender provisions in RTAs,https://www.wto.org/english/tratop_e/womenandtrade_e/gender_responsive_trade_agreement_db_e.htm,This database compiles provisions on gender equality and women's empowerment included in Regional Trade Agreements (bilateral and plurilateral trade agreements ...,https://www.wto.org › tratop_e › womenandtrade_e › ge...,www_wto_org_Database_on_gender_provisions_in_RTAs.txt,False,False,0,0,none,none,global,"The document does not contain explicit evidence related to new or strengthened environmental policies, laws, regulations, or legal frameworks; institutional support initiatives for environmental law or governance; or strengthening environmental rule of law, compliance, enforcement, access to justice, or MEA implementation for Rwanda in 2022-2026.","There is no explicit link between UNEP and any environmental law, legal instrument, regulation, law, legal framework, or institutional support initiative in Rwanda for 2022-2026.","[""The document is about trade agreements and gender provisions, not environmental law or UNEP activities.""]"
Rwanda,2022–2026,1,in collaboration with UNEP Rwanda environmental institutional framework revised environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2022-01-01 before:2026-01-01,Synthesis report on the greening of the financial system,https://www.ngfs.net/sites/default/files/medias/documents/ngfs_synthesis_report_on_the_greening_of_the_financial_system.pdf,International coordination is essential to improve the financial system's capacity to manage risks and mobilise capital for green investments. Coordinating ...,https://www.ngfs.net › files › medias › documents,www_ngfs_net_Synthesis_report_on_the_greening_of_the_financial_.txt,False,False,0,0,none,none,global,"The document does not contain explicit evidence related to Rwanda or the time window 2022-2026. It discusses general climate finance and green finance issues, but does not provide specific information on new policies, laws, regulations, or institutional support initiatives for environmental law in Rwanda.","There is no explicit link between UNEP and any new policy, legal instrument, regulation, law, legal framework, or institutional support initiative in Rwanda during 2022-2026 mentioned in the document.","[""The document does not contain relevant evidence for Rwanda or the specified time window.""]"
Rwanda,2022–2026,1,in collaboration with UNEP Rwanda environmental institutional framework revised environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2022-01-01 before:2026-01-01,ARIZONA JOURNAL OF ENVIRONMENTAL LAW & POLICY,https://ajelp.com/s/Stephens_final_formatted_1-33-1.pdf,Sam Stephens*. Abstract. This Article examines the United Nations Framework Convention on Climate Change's. (UNFCCC) Technology Mechanism and efforts to ...,https://ajelp.com › Stephens_final_formatted_1-33...,ajelp_com_ARIZONA_JOURNAL_OF_ENVIRONMENTAL_LAW_POLICY.txt,False,False,0,0,none,none,unclear,,,[]
Rwanda,2022–2026,1,in collaboration with UNEP Rwanda environmental institutional framework revised environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2022-01-01 before:2026-01-01,United Nations Environmental Programme [UNEP] - General,https://thedocs.worldbank.org/en/doc/088091923169511145-0560011984/original/WorldBankGroupArchivesfolder1242329.pdf,policies for international environmental co-operation and for providing general policy guidance for the direction and co-ordination of environmental.,https://thedocs.worldbank.org › doc › original,thedocs_worldbank_org_United_Nations_Environmental_Programme_UNEP_Genera.txt,False,False,0,0,none,none,global,"The document does not contain explicit evidence related to Rwanda in 2022-2026 about new or strengthened environmental policies, laws, regulations, or legal frameworks; institutional support initiatives for environmental law or governance; or contribution to internationally agreed environmental objectives.","The document does not explicitly link UNEP to any environmental law, legal instrument, regulation, law, legal framework, or institutional support initiative in Rwanda during 2022-2026.","[""The document primarily contains correspondence and reports from the World Bank and UNEP from 1983-1984, which is outside the specified time frame of 2022-2026 and does not mention Rwanda.""]"
Rwanda,2022–2026,1,in collaboration with UNEP Rwanda environmental institutional framework revised environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2022-01-01 before:2026-01-01,Putting America First In International Environmental ...,https://www.whitehouse.gov/presidential-actions/2025/01/putting-america-first-in-international-environmental-agreements/,"In recent years, the United States has purported to join international agreements and initiatives that do not reflect our country's values or our contributions ...",https://www.whitehouse.gov › ... › Presidential Actions,www_whitehouse_gov_Putting_America_First_In_International_Environment.txt,False,False,0,0,none,none,unclear,,,[]
Rwanda,2022–2026,1,in collaboration with UNEP Rwanda environmental institutional framework revised environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2022-01-01 before:2026-01-01,The Evolution of International Environmental Law Amidst ...,https://digitalcommons.pace.edu/context/lawdissertations/article/1032/viewcontent/Tigre___SJD_Thesis_FINAL_Feb22.pdf,"When I decided to apply for an S.JD., I had a very misguided idea of what that process would look like. I knew I wanted to have a baby in the coming ...",https://digitalcommons.pace.edu › viewcontent,digitalcommons_pace_edu_The_Evolution_of_International_Environmental_Law_A.txt,False,False,0,0,none,none,unclear,No relevant information found,No relevant information found,[]
Rwanda,2022–2026,1,in collaboration with UNEP Rwanda environmental institutional framework revised environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2022-01-01 before:2026-01-01,"Environmental Law and Policy in Namibia, 2011",https://www.npc.gov.na/wp-content/uploads/2022/06/Environmental-Law-and-Policy-in-Namibia-2011-1.pdf,... environmental law has emerged as a fast growing and important branch of the law in Namibia. Over the past years a bundle of new environmental legislation ...,https://www.npc.gov.na › uploads › 2022/06 › E...,www_npc_gov_na_Environmental_Law_and_Policy_in_Namibia_2011.txt,False,False,0,0,none,none,unclear,The document does not contain any relevant information about Rwanda or environmental law and policy in Rwanda for the period 2022-2026.,The document does not contain any information about UNEP's involvement in environmental law and policy in Rwanda for the period 2022-2026.,[]
Rwanda,2022–2026,1,in collaboration with UNEP Rwanda environmental institutional framework revised environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2022-01-01 before:2026-01-01,Insights from international environmental legislation and ...,https://www.nature.com/articles/s41598-024-53099-9,The analysis reveals that (i) environmental rather than human health concerns have been the predominant driving force behind previous regulations targeting ...,https://www.nature.com › scientific reports › articles,www_nature_com_Insights_from_international_environmental_legislat.txt,False,False,0,0,none,none,global,"The document does not contain explicit evidence related to new or strengthened environmental policies, laws, regulations, or legal frameworks in Rwanda during 2022-2026.",There is no explicit link between UNEP and any environmental law or institutional support initiative in Rwanda during 2022-2026.,"[""The document discusses international environmental legislation and protocols, but does not specifically mention Rwanda or any actions taken by Rwanda during 2022-2026.""]"
Rwanda,2022–2026,1,in collaboration with UNEP Rwanda environmental institutional framework revised environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2022-01-01 before:2026-01-01,Environmental justice,https://www.undp.org/rolhr/justice/environmental-justice,UNDP has developed a global strategy for environmental justice that seeks to increase accountability and protection of 'environmental rights' for current and ...,https://www.undp.org › rolhr › environmental-justice,www_undp_org_Environmental_justice.txt,False,False,0,0,none,none,global,,,[]
Rwanda,2022–2026,1,in collaboration with UNEP Rwanda environmental institutional framework revised environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2022-01-01 before:2026-01-01,The U.N. Global Plastics Treaty: How Narrative Shapes ...,https://scholarship.law.unc.edu/cgi/viewcontent.cgi?article=2165&context=ncilj,"Under the auspices of the United Nations. Environment Programme (UNEP), negotiations began in March. 2022 with the goal of producing the completed treaty by the ...",https://scholarship.law.unc.edu › cgi › viewcontent,scholarship_law_unc_edu_The_U_N_Global_Plastics_Treaty_How_Narrative_Shape.txt,False,False,0,0,none,none,unclear,No relevant information found,No relevant information found,[]
Rwanda,2022–2026,1,in collaboration with UNEP Rwanda environmental institutional framework revised environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2022-01-01 before:2026-01-01,Progress on implementation of Integrated Water Resources ...,https://www.unwater.org/sites/default/files/2024-08/SDG6_Indicator_Report_651_Progress-on-Implementation-of-IWRM_2024_EN_0.pdf,... internationally agreed goals ... This approach also aims to improve transboundary cooperation arrangements and the policy framework for flood risk management.,https://www.unwater.org › sites › default › files,www_unwater_org_Progress_on_implementation_of_Integrated_Water_Res.txt,False,False,0,0,none,none,unclear,,,[]
Rwanda,2022–2026,1,in collaboration with UNEP Rwanda environmental institutional framework revised environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2022-01-01 before:2026-01-01,The UN Environment Assembly is where countries ...,https://www.instagram.com/p/DSCnVv-CJlP/,"The ICJ was clear: States have binding legal obligations to limit warming to 1.5°C, accelerate the fossil fuel phase-out, and address climate harm. The ...",50+ likes,www_instagram_com_The_UN_Environment_Assembly_is_where_countries_.txt,False,False,0,0,none,none,unclear,,,[]
Rwanda,2022–2026,1,in collaboration with UNEP Rwanda environmental institutional framework revised environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2022-01-01 before:2026-01-01,Environmental and social safeguards in Rwanda,https://www.unep.org/resources/case-study/environmental-and-social-safeguards-rwanda-climate-adaptation-case-study,A project supported by the UN Environment Programme (UNEP) and funded by the Global Environment Facility (GEF) is aiming to increase the capacity of Rwandan ...,https://www.unep.org › resources › case-study › enviro...,www_unep_org_Environmental_and_social_safeguards_in_Rwanda.txt,False,False,0,0,none,none,unclear,,,[]
Rwanda,2022–2026,1,in collaboration with UNEP Rwanda environmental institutional framework revised environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2022-01-01 before:2026-01-01,COP29 outcomes: balancing progress and challenges on ...,https://www.unepfi.org/themes/climate-change/cop29-outcomes-balancing-progress-and-challenges-on-the-road-to-climate-action/,"This summary highlights the recent, impressive achievements of the UNEP FI-convened net-zero groups, progress on financing climate adaptation, and the ...",https://www.unepfi.org › themes › climate-change › co...,www_unepfi_org_COP29_outcomes_balancing_progress_and_challenges_o.txt,False,False,0,0,none,none,global,,,[]
Rwanda,2022–2026,1,in collaboration with UNEP Rwanda environmental institutional framework revised environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2022-01-01 before:2026-01-01,Insights from international environmental legislation and ...,https://www.nature.com/articles/s41598-024-53099-9,The analysis reveals that (i) environmental rather than human health concerns have been the predominant driving force behind previous regulations targeting ...,https://www.nature.com › scientific reports › articles,www_nature_com_Insights_from_international_environmental_legislat.txt,False,False,0,0,none,none,global,"The document does not contain explicit evidence related to Rwanda in 2022-2026 about new or strengthened environmental policies, laws, regulations, or legal frameworks; institutional support initiatives for environmental law or governance; strengthening environmental rule of law, compliance, enforcement, access to justice, or MEA implementation; or contribution to internationally agreed environmental objectives.",There is no explicit link between UNEP and any environmental law or institutional support initiative in Rwanda during 2022-2026 mentioned in the document.,"[""The document discusses international environmental legislation and protocols for the global plastic treaty, focusing on experiences from previous regulations targeting pollutants, but does not specifically mention Rwanda or any actions taken by Rwanda in 2022-2026.""]"
Rwanda,2022–2026,1,in collaboration with UNEP Rwanda environmental institutional framework revised environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2022-01-01 before:2026-01-01,Environmental protection,https://en.wikipedia.org/wiki/Environmental_protection,The policy objectives are to achieve the following: Ensure sustainable and equitable use of resources without degrading the environment or risking health or ...,https://en.wikipedia.org › wiki › Environmental_protect...,en_wikipedia_org_Environmental_protection.txt,False,False,0,0,none,none,unclear,,,[]
Rwanda,2022–2026,2,UNEP capacity building Rwanda environmental policy adopting environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2022-01-01 before:2026-01-01,Environmental and social safeguards in Rwanda,https://www.unep.org/resources/case-study/environmental-and-social-safeguards-rwanda-climate-adaptation-case-study,A project supported by the UN Environment Programme (UNEP) and funded by the Global Environment Facility (GEF) is aiming to increase the capacity of Rwandan ...,https://www.unep.org › resources › case-study › enviro...,www_unep_org_Environmental_and_social_safeguards_in_Rwanda.txt,False,False,0,0,none,none,unclear,,,[]
Rwanda,2022–2026,1,in collaboration with UNEP Rwanda environmental institutional framework revised environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2022-01-01 before:2026-01-01,report of the global environment facility to the,https://unfccc.int/ttclear/misc_/StaticFiles/gnwoerk_static/tn_poznan/077c785fb367458780568d9770f4098e/d358d92f81574ac4bfd894c6642f3cbd.pdf,The project aims at creating an enabling policy and regulatory environment - supported by financial mechanisms and products. - that supports and incentivizes ...,https://unfccc.int › gnwoerk_static › tn_poznan,unfccc_int_report_of_the_global_environment_facility_to_the.txt,False,False,0,0,none,none,global,"The document does not contain explicit evidence related to new or strengthened environmental policies, laws, regulations, or legal frameworks in Rwanda during 2022-2026.",There is no explicit link between UNEP and any environmental law or institutional support initiative in Rwanda during 2022-2026.,[]
Rwanda,2022–2026,2,UNEP capacity building Rwanda environmental policy adopting environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2022-01-01 before:2026-01-01,COP29: Showcasing Rwanda's Climate and Nature Finance ...,https://www.youtube.com/watch?v=M0WRuJN6sDo,"This strategy represents a milestone in aligning Rwanda's national development objectives with global climate action and biodiversity protection, serving as ...",720+ views · 1 year ago,www_youtube_com_COP29_Showcasing_Rwanda_s_Climate_and_Nature_Finan.txt,True,False,80,0,Climate and Nature Finance Strategy,launched,national,"The document mentions Rwanda's Climate and Nature Finance Strategy (CNFS), which aligns with national development objectives and global climate action. This indicates a new policy initiative for environmental sustainability.",There is no explicit mention of UNEP's involvement or support in the development or implementation of Rwanda's Climate and Nature Finance Strategy.,"[""Rwanda's Climate and Nature Finance Strategy (CNFS)"", ""aligning Rwanda’s national development objectives with global climate action and biodiversity protection""]"
Rwanda,2022–2026,2,UNEP capacity building Rwanda environmental policy adopting environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2022-01-01 before:2026-01-01,🌐 The 7th session of the UN Environment Assembly ...,https://www.facebook.com/UNEPROAP/posts/-the-7th-session-of-the-un-environment-assembly-unea7-is-bringing-together-193-u/1256492573188897/,The 7th session of the UN Environment Assembly (#UNEA7) is bringing together 193 UN Member States to advance sustainable solutions for a resilient...,100+ reactions,www_facebook_com__The_7th_session_of_the_UN_Environment_Assembly_.txt,False,False,0,0,none,none,global,,,[]
Rwanda,2022–2026,2,UNEP capacity building Rwanda environmental policy adopting environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2022-01-01 before:2026-01-01,Legal Environmental Protection and Sustainable ...,https://www.jhcls.org/index.php/JHCLS/article/view/469/114,The objective of this study is to critically analyze international and domestic legislative regimes that regulate environmental protection and sustainable ...,https://www.jhcls.org › JHCLS › article › view,www_jhcls_org_Legal_Environmental_Protection_and_Sustainable_.txt,False,False,0,0,none,none,national,"The provided document does not contain explicit evidence related to Rwanda's environmental law, institutional support initiatives, or international agreements in the context of UNEP for the time window 2022-2026.","There is no explicit link between UNEP and any environmental law, policy, or institutional support initiative in Rwanda during 2022-2026.","[""The document discusses environmental protection and sustainable development in the United Arab Emirates, not Rwanda.""]"
