Entity,TimeWindow,QueryNumber,Query,Title,Link,Snippet,DisplayLink,TextFile,digital_relevant,unep_attributed,digital_practice_score,unep_attribution_score,improvement_type,action_stage,actor_type,evidence_level,digital_justification,unep_justification,evidence_phrases
Brazil,2018–2022,2,with UNEP support Brazil digital environmental monitoring developed data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2018-01-01 before:2022-01-01,Sustainable Finance Synthesis Report,https://g20sfwg.org/wp-content/uploads/2021/06/G20_Sustainable_Finance_Synthesis_Report_2018.pdf,"Big data, machine learning and AI gather and process large quantities of low-cost data related to environmental and social performance enabling investors to ...",https://g20sfwg.org › uploads › 2021/06 › G20_S...,g20sfwg_org_Sustainable_Finance_Synthesis_Report.txt,False,False,0,0,none,none,unclear,unclear,No relevant information found in the document.,No UNEP link found in the document.,[]
Brazil,2018–2022,2,with UNEP support Brazil digital environmental monitoring developed data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2018-01-01 before:2022-01-01,Mineral Resource Governance in the 21st Century,https://www.greenpolicyplatform.org/sites/default/files/downloads/resource/irp-mineral_resource_governance-full_report-feb2020_compressed_compressed%20(1).pdf,The development of data mining and predictive data modelling based on artificial intelligence technologies to identify signals that could relate to as-yet ...,https://www.greenpolicyplatform.org › downloads,www_greenpolicyplatform_org_Mineral_Resource_Governance_in_the_21st_Century.txt,False,False,0,0,none,none,none,none,"The document does not contain explicit evidence related to Brazil or the time window 2018-2022, nor does it discuss digital/data/AI practices, environmental data management, or sustainable AI practices.","The document does not explicitly link UNEP or UNEP-supported work to any measured improvement in data management, environmentally sustainable AI practices, or capacity/skills development in Brazil (2018-2022).",[]
Brazil,2018–2022,2,with UNEP support Brazil digital environmental monitoring developed data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2018-01-01 before:2022-01-01,TASKFORCE ON SCALING VOLUNTARY CARBON ...,https://www.iif.com/portals/1/files/tsvcm_report.pdf,The Taskforce on Scaling Voluntary Carbon Markets is a private sector-led initiative working to scale an effective and efficient voluntary carbon market to ...,https://www.iif.com › portals › files › tsvcm_report,www_iif_com_TASKFORCE_ON_SCALING_VOLUNTARY_CARBON_.txt,False,False,0,0,none,none,private sector,global,"The document does not contain explicit evidence related to improved data management, environmental data systems/platforms/workflows, environmentally sustainable AI practices, or capacity/skills development in data management or AI for Brazil during 2018-2022.","There is no explicit link between UNEP or UNEP-supported work and the measured improvement in data management, environmentally sustainable AI practices, or capacity/skills development in Brazil during 2018-2022.",[]
Brazil,2018–2022,2,with UNEP support Brazil digital environmental monitoring developed data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2018-01-01 before:2022-01-01,Case Studies of Environmental Risk Analysis Methodologies,https://www.ngfs.net/sites/default/files/medias/documents/case_studies_of_environmental_risk_analysis_methodologies.pdf,... data has given rise to ESG data providers that use technology – such as artificial intelligence and machine learning algorithms – to screen vast quantities ...,https://www.ngfs.net › files › medias › documents,www_ngfs_net_Case_Studies_of_Environmental_Risk_Analysis_Method.txt,False,False,0,0,none,none,unclear,unclear,The document does not contain explicit evidence of measured improvements in data management and environmentally sustainable artificial intelligence practices in Brazil during 2018-2022.,There is no explicit link between UNEP or UNEP-supported work and measured improvements in data management or environmentally sustainable AI practices in Brazil during 2018-2022.,[]
Brazil,2018–2022,2,with UNEP support Brazil digital environmental monitoring developed data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2018-01-01 before:2022-01-01,Rebooting Quality Infrastructure for a Sustainable Future,https://tii.unido.org/sites/default/files/publications/QI_SDG_PUBLICATION_Dec2019.pdf,"The use of harmonized new standards and business protocols for interoperability, new risk management systems and digital skills training can greatly ...",https://tii.unido.org › default › files › publications,tii_unido_org_Rebooting_Quality_Infrastructure_for_a_Sustainable.txt,False,False,0,0,none,none,unclear,unclear,"The document does not contain explicit evidence related to Brazil or the time window 2018-2022, nor does it discuss measured improvements in data management, environmentally sustainable AI practices, or capacity and skills development in these areas.","There is no explicit link between UNEP or UNEP-supported work and any measured improvement in data management, environmentally sustainable AI practices, or capacity/skills development in Brazil during 2018-2022.",[]
Brazil,2018–2022,2,with UNEP support Brazil digital environmental monitoring developed data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2018-01-01 before:2022-01-01,The Promise and Peril of a Digital Ecosystem for the Planet,https://www.greenindustryplatform.org/blog/promise-and-peril-digital-ecosystem-planet,"New cloud computing and artificial intelligence algorithms allow us to monitor, detect and predict environmental and climate threats based on a stream of earth ...",https://www.greenindustryplatform.org › blog › promise...,www_greenindustryplatform_org_The_Promise_and_Peril_of_a_Digital_Ecosystem_for_t.txt,False,False,0,0,none,none,unclear,unclear,"The document does not provide explicit evidence of measured improvements in data management and environmentally sustainable artificial intelligence practices, including capacity and skills development, among countries and stakeholders in Brazil during 2018-2022.","The document mentions UNEP and its work but does not explicitly link UNEP or UNEP-supported work to the measured improvement in data management, environmentally sustainable AI practices, or capacity/skills development in Brazil during 2018-2022.","[""The document discusses the potential of digital technologies for environmental sustainability and the need for a global digital ecosystem for the planet, but it does not provide specific evidence of improvements in Brazil.""]"
Brazil,2018–2022,2,with UNEP support Brazil digital environmental monitoring developed data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2018-01-01 before:2022-01-01,Digital Technologies for Urban Metabolism Efficiency,https://eprints.qut.edu.au/210615/1/85050657.pdf,"The technology in the environment dimension not only focuses on monitoring air qual- ity, in particular CO2 and GHG emissions through real-time monitoring ...",https://eprints.qut.edu.au › ...,eprints_qut_edu_au_Digital_Technologies_for_Urban_Metabolism_Efficien.txt,False,False,0,0,none,none,unclear,unclear,No evidence available due to document retrieval failure,No evidence available due to document retrieval failure,[]
Brazil,2018–2022,2,with UNEP support Brazil digital environmental monitoring developed data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2018-01-01 before:2022-01-01,consequences for the politics of environmentalism,https://www.researchgate.net/publication/342572100_The_globalization_of_artificial_intelligence_consequences_for_the_politics_of_environmentalism,"The consequences of AI for environmentalism are highly variable, empowering some campaigns and depowering others. Still, a broad pattern is discernible.",https://www.researchgate.net › publication › 34257210...,www_researchgate_net_consequences_for_the_politics_of_environmentalism.txt,False,False,0,0,none,none,unclear,unclear,"The document does not contain explicit evidence related to Brazil or the time window 2018-2022, nor does it discuss improvements in data management, environmental data systems, or sustainable AI practices.",There is no mention of UNEP or UNEP-supported work in the document.,[]
Brazil,2018–2022,2,with UNEP support Brazil digital environmental monitoring developed data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2018-01-01 before:2022-01-01,2022 CATALOGUE OF SERVICES,https://unhabitat.org/sites/default/files/2022/06/un-habitat_2022_catalogue_of_services_digital-compressed.pdf,"gather up-to-date information, training and data to support New Urban Agenda implementation by Member States and stakeholders, and to report on their progress.",https://unhabitat.org › default › files › 2022/06,unhabitat_org_2022_CATALOGUE_OF_SERVICES.txt,False,False,0,0,none,none,UN or international organization,institutional,"The document does not contain explicit evidence of measured improvements in data management and environmentally sustainable artificial intelligence practices, capacity and skills development, or stakeholder capacity improvements related to data management, AI practices, digital tools, or environmental data platforms in Brazil during 2018-2022.","The document does not explicitly link UNEP or UNEP-supported work to the measured improvement in data management, environmentally sustainable AI practices, or capacity/skills development in Brazil during 2018-2022.",[]
Brazil,2018–2022,2,with UNEP support Brazil digital environmental monitoring developed data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2018-01-01 before:2022-01-01,FROM POLLUTION TO SOLUTION,https://www.gdr-po.cnrs.fr/docs/UNEP_2021.pdf,United Nations Environment Programme (2021). From Pollution to. Solution. A global assessment of marine litter and plastic pollution Nairobi. Production. United ...,https://www.gdr-po.cnrs.fr › docs › UNEP_2021,www_gdr-po_cnrs_fr_FROM_POLLUTION_TO_SOLUTION.txt,False,False,0,0,none,none,unclear,unclear,No evidence found due to document fetch error,No evidence found due to document fetch error,[]
Brazil,2018–2022,2,with UNEP support Brazil digital environmental monitoring developed data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2018-01-01 before:2022-01-01,Fourth National Communication of Brazil to the UNFCCC - MCTI,https://antigo.mctic.gov.br/mctic/export/sites/institucional/arquivos/SIRENE/Comunicacoes-Nacionais-do-Brasil-a-UNFCCC/2020_12_22_4CN_v5_Ingles.pdf,"In this regard, the MCTI implements an international technical cooperation project with international funds sourced from the Global Environment Facility (GEF) ...",https://antigo.mctic.gov.br › arquivos › SIRENE,antigo_mctic_gov_br_Fourth_National_Communication_of_Brazil_to_the_UNF.txt,False,False,0,0,none,none,unclear,unclear,No evidence found due to document retrieval failure.,No evidence found due to document retrieval failure.,[]
Brazil,2018–2022,2,with UNEP support Brazil digital environmental monitoring developed data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2018-01-01 before:2022-01-01,2020 Annual report | Banco Santander,https://www.santander.com/content/dam/santander-com/en/documentos/informe-anual/2020/ia-2020-annual-report-en.pdf,"This report contains, in addition to financial information prepared in accordance with International Financial Reporting. Standards (IFRS) and ...",https://www.santander.com › dam › informe-anual,www_santander_com_2020_Annual_report_Banco_Santander.txt,False,False,0,0,none,none,none,none,"The document does not contain explicit evidence related to measured improvements in data management, environmentally sustainable AI practices, or capacity/skills development in Brazil during 2018-2022.","There is no explicit link between UNEP or UNEP-supported work and any improvements in data management, environmentally sustainable AI practices, or capacity/skills development in Brazil during 2018-2022.",[]
Brazil,2018–2022,2,with UNEP support Brazil digital environmental monitoring developed data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2018-01-01 before:2022-01-01,Speaker Biographies,http://slocat.net/wp-content/uploads/2021/01/En-Route-to-COP26_Speaker-Bios.pdf,An Economist by training she is also trained in Environmental Education and has worked for over 10 years in Education for Sustainable Development. She has.,http://slocat.net › En-Route-to-COP26_Speaker-Bios,slocat_net_Speaker_Biographies.txt,False,False,0,0,none,none,unclear,unclear,"The document does not contain explicit evidence related to Brazil during 2018-2022, nor does it discuss improved data management, environmental data systems/platforms/workflows, environmentally sustainable AI practices, or capacity/skills development in these areas.",There is no mention of UNEP or UNEP-supported work in the provided document.,[]
Brazil,2018–2022,2,with UNEP support Brazil digital environmental monitoring developed data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2018-01-01 before:2022-01-01,"The Concept, Practice, Application, and Results of Locally ...",https://pmc.ncbi.nlm.nih.gov/articles/PMC8106999/,Locally based monitoring is typically undertaken in areas in which communities have a close attachment to their natural resource base.,https://pmc.ncbi.nlm.nih.gov › articles › PMC8106999,pmc_ncbi_nlm_nih_gov_The_Concept_Practice_Application_and_Results_of_Lo.txt,False,False,0,0,none,none,unclear,unclear,,,[]
Brazil,2018–2022,2,with UNEP support Brazil digital environmental monitoring developed data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2018-01-01 before:2022-01-01,AI for Good Impact Report,https://s41721.pcdn.co/wp-content/uploads/2021/06/eBat-2402309_AI-for-Good-Impact-Report-E-v6.pdf,Monitoring environmental data with AI to drive sustainability reporting capacity for organizations. link. Use case 3. Using AI to reduce forecasting risks ...,https://s41721.pcdn.co › uploads › 2021/06 › eB...,s41721_pcdn_co_AI_for_Good_Impact_Report.txt,False,False,0,0,none,none,none,none,"The document does not contain explicit evidence related to measured improvements in data management, environmentally sustainable AI practices, or capacity/skills development in Brazil during 2018-2022.","There is no explicit link between UNEP or UNEP-supported work and the measured improvement in data management, environmentally sustainable AI practices, or capacity/skills development in Brazil during 2018-2022.",[]
Brazil,2018–2022,2,with UNEP support Brazil digital environmental monitoring developed data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2018-01-01 before:2022-01-01,Agenda 21.pdf,https://www.un.org/esa/dsd/agenda21/Agenda%2021.pdf,Women have a vital role in environmental management and development. Their full participation is therefore essential to achieve sustainable development.,https://www.un.org › esa › dsd › agenda21,www_un_org_Agenda_21_pdf.txt,False,False,0,0,none,none,unclear,unclear,No relevant information found.,No relevant information found.,[]
Brazil,2018–2022,2,with UNEP support Brazil digital environmental monitoring developed data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2018-01-01 before:2022-01-01,greening international trade: pathways forward,https://www.graduateinstitute.ch/sites/internet/files/2021-06/Greening%20Trade_CDB_Final_Web.pdf,"This paper is the output of a project on greening international trade at the Global Governance Centre, the Forum on Trade, Environment & the SDGs (TESS) and ...",https://www.graduateinstitute.ch › internet › files,www_graduateinstitute_ch_greening_international_trade_pathways_forward.txt,False,False,0,0,none,none,academic / researcher,global,The document does not contain explicit evidence of measured improvements in data management and environmentally sustainable artificial intelligence practices in Brazil during 2018-2022.,"Although the document mentions UNEP, it does not explicitly link UNEP or UNEP-supported work to measured improvements in data management or environmentally sustainable AI practices in Brazil during 2018-2022.","[""No relevant evidence found""]"
Brazil,2018–2022,2,with UNEP support Brazil digital environmental monitoring developed data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2018-01-01 before:2022-01-01,Climate change and COP26 - ODU Digital Commons,https://digitalcommons.odu.edu/context/itds_facpubs/article/1061/viewcontent/He_2022_ClimateChangeandCOP26AreDigitalTechnologiesOCR.pdf,"A recent review on AI and its possible impacts towards sustain- ability argue that AI will play a critical role beyond enabling better consumption of energy, ...",https://digitalcommons.odu.edu › viewcontent,digitalcommons_odu_edu_Climate_change_and_COP26_ODU_Digital_Commons.txt,False,False,0,0,none,none,unclear,unclear,No document text available for analysis due to fetch error.,No document text available for analysis due to fetch error.,[]
Brazil,2022–2026,1,UNEP implemented Brazil data management capacity strengthened data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,Brazil: readiness assessment report on artificial intelligence,https://unesdoc.unesco.org/ark:/48223/pf0000393091,Title. Brazil: readiness assessment report on artificial intelligence ; Collation. 53 pages ; Material type. programme and meeting document ; Year of publication.,https://unesdoc.unesco.org › ark:,unesdoc_unesco_org_Brazil_readiness_assessment_report_on_artificial_i.txt,False,False,0,0,none,none,unclear,unclear,No relevant information found.,No relevant information found.,[]
Brazil,2022–2026,1,UNEP implemented Brazil data management capacity strengthened data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,Toolkit for Artificial Intelligence Readiness and Capacity ...,https://g20.utoronto.ca/2024/P4_-__G20_DEWG_Brasil_2024_-_Toolkit_for_AI_Readiness_and_Capacity_Assessment.pdf,This is precisely what the present “G20 Toolkit for AI Readiness and Capacity Assessment” aims to do by helping G20 members and other countries assess how ...,https://g20.utoronto.ca › P4_-__G20_DEWG_Bra...,g20_utoronto_ca_Toolkit_for_Artificial_Intelligence_Readiness_and_.txt,False,False,0,0,none,none,unclear,unclear,No document text available for analysis due to fetch error.,No document text available for analysis due to fetch error.,[]
Brazil,2022–2026,1,UNEP implemented Brazil data management capacity strengthened data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,Artificial intelligence in environmental monitoring,https://www.sciencedirect.com/science/article/pii/S2773049224000278,"This article provides an overview of the value of environmental monitoring, the challenges of conventional methods, and potential AI-based solutions.",https://www.sciencedirect.com › science › article › pii,www_sciencedirect_com_Artificial_intelligence_in_environmental_monitorin.txt,False,False,0,0,none,none,unclear,unclear,No relevant information found due to document fetch error.,No relevant information found due to document fetch error.,[]
Brazil,2018–2022,2,with UNEP support Brazil digital environmental monitoring developed data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2018-01-01 before:2022-01-01,ICT for Disaster Risk Management,https://www.unapcict.org/sites/default/files/2020-08/Academy%20Module%20on%20ICT%20for%20DRM.pdf,"The main objective of the module is to introduce the basic concepts of DRM and the applications of ICTs in disaster mitigation and prevention, preparedness, ...",https://www.unapcict.org › sites › default › files,www_unapcict_org_ICT_for_Disaster_Risk_Management.txt,False,False,0,0,none,none,none,none,"The document is not related to Brazil or the time window 2018-2022. It is a general publication about disaster risk management and the use of ICTs in DRM, without specific evidence of measured improvements in data management and environmentally sustainable artificial intelligence practices.","There is no explicit link between UNEP or UNEP-supported work and the measured improvement in data management, environmentally sustainable AI practices, or capacity/skills development in Brazil (in 2018–2022).",[]
Brazil,2022–2026,1,UNEP implemented Brazil data management capacity strengthened data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,United Nations Activities on Artificial Intelligence (AI),https://www.itu.int/dms_pub/itu-s/opb/gen/S-GEN-UNACT-2021-PDF-E.pdf,"o Updating education, skills and training systems - to strengthen human and institutional capacities for the development and use of AI is important for 84 ...",https://www.itu.int › S-GEN-UNACT-2021-PDF-E,www_itu_int_United_Nations_Activities_on_Artificial_Intelligen.txt,False,False,0,0,none,none,unclear,unclear,No evidence found due to fetch error.,No evidence found due to fetch error.,[]
Brazil,2022–2026,1,UNEP implemented Brazil data management capacity strengthened data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,The current scenario of Artificial Intelligence development ...,https://cetic.br/media/docs/publicacoes/6/20240514085413/iso-year-xvi-n-1-ia-development-in-brazil.pdf,"Its main objec- tives include collecting and analyzing data on the adoption and use of AI, promoting a multidisciplinary vision to encompass the various facets.",https://cetic.br › media › docs › publicacoes › iso-...,cetic_br_The_current_scenario_of_Artificial_Intelligence_de.txt,False,False,0,0,none,none,unclear,unclear,No document text available for analysis due to fetch error.,No document text available for analysis due to fetch error.,[]
Brazil,2022–2026,1,UNEP implemented Brazil data management capacity strengthened data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,IPCC,https://www.facebook.com/IPCC/posts/addressing-the-ministerial-dialogue-on-the-role-of-sustainable-digital-technolog/1030119635959096/,"Artificial Intelligence (AI) is leading the way in changing climate science by providing new tools to model, predict, and study complex environmental systems.",80+ reactions,www_facebook_com_IPCC.txt,False,False,0,0,none,none,unclear,unclear,"The document does not contain explicit evidence related to Brazil or the time window 2022-2026. It mentions AI in the context of climate change, but not specifically related to environmental data management or sustainable AI practices in Brazil.",There is no mention of UNEP or UNEP-supported work in the document.,[]
Brazil,2022–2026,1,UNEP implemented Brazil data management capacity strengthened data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,United Nations System White Paper on AI Governance.pdf,https://unsceb.org/sites/default/files/2024-04/United%20Nations%20System%20White%20Paper%20on%20AI%20Governance.pdf,It demonstrates that the UN System has been proactive in addressing the many challenges derived from the rapid development of Artificial Intelligence and has ...,https://unsceb.org › sites › default › files › Unite...,unsceb_org_United_Nations_System_White_Paper_on_AI_Governance.txt,False,False,0,0,none,none,unclear,unclear,No relevant information found in the document.,No UNEP link or attribution found.,[]
Brazil,2022–2026,1,UNEP implemented Brazil data management capacity strengthened data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,How Digital Public Infrastructure can catalyze nature and ...,https://climatepromise.undp.org/sites/default/files/research_report_document/undp-the-case-for-nature-id.pdf,"This approach can enable broader access to ecosystem, climate and social data, increasing the visibility of ecological systems in decision-making and serving as ...",https://climatepromise.undp.org › default › files,climatepromise_undp_org_How_Digital_Public_Infrastructure_can_catalyze_nat.txt,False,False,0,0,none,none,none,none,The document does not contain explicit evidence of measured improvements in data management and environmentally sustainable artificial intelligence practices in Brazil during 2022-2026.,"The document does not explicitly link UNEP or UNEP-supported work to the measured improvement in data management, environmentally sustainable AI practices, or capacity/skills development in Brazil during 2022-2026.",[]
Brazil,2022–2026,1,UNEP implemented Brazil data management capacity strengthened data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,Artificial Intelligence for Climate Action:,https://unfccc.int/ttclear/misc_/StaticFiles/gnwoerk_static/AI4climateaction/f2922b97c4cf431996c468e622127eb5/112f8be560ea447dab5ff2e53ab3f6e4.pdf,"AI's capabilities in data processing and collection enhance the accuracy of digital model predictions, bridging the gap between these models and real-world ...",https://unfccc.int › StaticFiles › gnwoerk_static,unfccc_int_Artificial_Intelligence_for_Climate_Action_.txt,False,False,0,0,none,none,none,none,"The document is a technical paper on AI for climate action, focusing on opportunities, challenges, and risks, but it does not contain specific evidence of measured improvements in data management, environmentally sustainable AI practices, or capacity/skills development in Brazil during 2022-2026.","There is no explicit link between UNEP or UNEP-supported work and the measured improvement in data management, environmentally sustainable AI practices, or capacity/skills development in Brazil during 2022-2026.",[]
Brazil,2022–2026,1,UNEP implemented Brazil data management capacity strengthened data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,"WMO on Instagram: "" The development of artificial intelligence ...",https://www.instagram.com/reel/DQQ3L4igAWt/,Learning from decades of atmosphere data. AI is helping countries strengthen their forecasting capabilities. Putting powerful tools into more hands worldwide.,180+ likes · 6 months ago,www_instagram_com_WMO_on_Instagram_The_development_of_artificial_int.txt,False,False,0,0,none,none,unclear,unclear,"The document does not contain explicit evidence related to Brazil or the time window 2022-2026, nor does it discuss measured improvements in data management, environmentally sustainable AI practices, or capacity/skills development in Brazil.",There is no mention of UNEP or UNEP-supported work in the document.,[]
Brazil,2022–2026,1,UNEP implemented Brazil data management capacity strengthened data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,Leveraging artificial intelligence for One Health: opportunities ...,https://pmc.ncbi.nlm.nih.gov/articles/PMC12532937/,"The rapid advancement of AI offers transformative potential for healthcare by analysing large-scale datasets, enabling early detection of resistance markers, ...",https://pmc.ncbi.nlm.nih.gov › articles › PMC12532937,pmc_ncbi_nlm_nih_gov_Leveraging_artificial_intelligence_for_One_Health_.txt,False,False,0,0,none,none,unclear,unclear,The document does not contain any relevant information about Brazil or the time window 2022-2026.,The document does not mention UNEP or any related work.,[]
Brazil,2022–2026,1,UNEP implemented Brazil data management capacity strengthened data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,New Coalition aims to put Artificial Intelligence on a more ...,https://www.unep.org/news-and-stories/press-release/new-coalition-aims-put-artificial-intelligence-more-sustainable-path,A number of recent initiatives are working to build the knowledge base around AI and the environment: through the National Institute for Research in Digital ...,"https://www.unep.org › News, Stories & Speeches",www_unep_org_New_Coalition_aims_to_put_Artificial_Intelligence_.txt,False,False,0,0,none,none,unclear,global,The document does not contain explicit evidence of measured improvements in data management and environmentally sustainable artificial intelligence practices in Brazil during 2022-2026.,"The document mentions UNEP's involvement in the Coalition for Environmentally Sustainable Artificial Intelligence, but it does not explicitly link UNEP to measured improvements in data management or sustainable AI practices in Brazil during 2022-2026.",[]
Brazil,2022–2026,1,UNEP implemented Brazil data management capacity strengthened data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,The use of Big Data and artificial intelligence in protecting ...,https://www.researchgate.net/publication/397027641_The_use_of_Big_Data_and_artificial_intelligence_in_protecting_the_climate_and_biodiversity_of_planet_Earth,"This article focuses on analyzing the groundbreaking and future potential of Industry 4.0 technologies, with particular emphasis on Big Data Analytics and ...",https://www.researchgate.net › ... › Dataset › Big Data,www_researchgate_net_The_use_of_Big_Data_and_artificial_intelligence_in.txt,False,False,0,0,none,none,unclear,unclear,"The document does not contain explicit evidence related to Brazil or the time window 2022-2026, nor does it discuss measured improvements in data management, environmentally sustainable AI practices, or capacity/skills development in these areas.",There is no explicit link between UNEP or UNEP-supported work and any improvements or capacity development in data management or sustainable AI practices.,[]
Brazil,2022–2026,1,UNEP implemented Brazil data management capacity strengthened data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,Envisioning a Global Regime Complex to Govern Artificial ...,https://carnegieendowment.org/research/2024/03/envisioning-a-global-regime-complex-to-govern-artificial-intelligence,"Many institutions for AI governance will be intergovernmental, with membership restricted to sovereign states; some of these will have universal membership, ...",https://carnegieendowment.org › research › 2024/03,carnegieendowment_org_Envisioning_a_Global_Regime_Complex_to_Govern_Arti.txt,False,False,0,0,none,none,none,none,"The document does not contain explicit evidence related to Brazil or the time window 2022-2026. It discusses global AI governance, but does not provide specific information about Brazil's digital/data management/sustainable AI practices or UNEP's involvement in such practices.",There is no explicit link between UNEP or UNEP-supported work and the discussed AI governance practices in Brazil or elsewhere.,[]
Brazil,2022–2026,1,UNEP implemented Brazil data management capacity strengthened data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,Harnessing Artificial Intelligence for Social Equity and ...,https://www.gov.br/g20/en/calendar/side-events/harnessing-artificial-intelligence-for-social-equity-and-sustainable-development,Brazil will host the G20 in 2024 and one of the focuses of the Digital Economy Working Group is “Artificial Intelligence for Sustainable Development and ...,https://www.gov.br › calendar › side-events › harnessin...,www_gov_br_Harnessing_Artificial_Intelligence_for_Social_Equi.txt,False,False,0,0,none,none,unclear,unclear,"The document discusses a G20 side event on harnessing artificial intelligence for social equity and sustainable development, but does not provide explicit evidence of measured improvements in data management or environmentally sustainable AI practices in Brazil during 2022-2026.",There is no explicit link between UNEP or UNEP-supported work and the discussed improvements in data management or sustainable AI practices in Brazil during 2022-2026.,[]
Brazil,2022–2026,1,UNEP implemented Brazil data management capacity strengthened data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,Overview of UN system AI capacity-building activities in the ...,https://www.un.org/sites/un2.un.org/files/n3pvlw.pdf,Online reference document for Report of the Secretary-General: Innovative Voluntary Financing Options for Artificial Intelligence Capacity-Building ...,https://www.un.org › sites › un2.un.org › files,www_un_org_Overview_of_UN_system_AI_capacity_building_activit.txt,False,False,0,0,none,none,unclear,unclear,No evidence found due to document fetch failure.,No evidence found due to document fetch failure.,[]
Brazil,2022–2026,1,UNEP implemented Brazil data management capacity strengthened data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,Artificial intelligence and climate: BRICS declaration ...,https://brics.br/en/news/artificial-intelligence-and-climate-brics-declaration-proposes-policies-to-protect-workers,"BRICS Labor and Employment Ministers approve declaration and commit to fair work amid AI and climate change, focusing on social protection and workforce ...",https://brics.br › news › artificial-intelligence-and-clima...,brics_br_Artificial_intelligence_and_climate_BRICS_declarat.txt,True,False,40,0,capacity development / skills development,developed / proposed,government / public-sector institution,national,"The document discusses the BRICS countries' efforts to address the impacts of artificial intelligence and climate change on the labor market, with a focus on social protection and professional reskilling. Brasil leads the dialogue for inclusive governance. The declaration includes commitments to invest in digital skills development, workforce reskilling programs, and partnerships with universities and companies.",There is no explicit mention of UNEP or UNEP-supported work in the document.,"[""BRICS Labor and Employment Ministers approve declaration and commit to fair work amid AI and climate change, focusing on social protection and workforce reskilling."", ""The document acknowledges that artificial intelligence is radically reshaping labor relations."", ""To address this scenario, the BRICS countries committed to adopting policies that promote a just transition, investing in the development of digital skills and protecting workers' rights."", ""Workforce reskilling programs and partnerships with universities and companies were highlighted as essential to prepare workers for future demands.""]"
