Entity,TimeWindow,Link,period_start,period_end,period_midpoint,Title,Query,TextFile,digital_relevant,unep_attributed,attributable_relevant_doc,sd,digital_practice_score,unep_attribution_score,improvement_type,action_stage,actor_type,evidence_level,digital_justification,unep_justification,evidence_phrases
Lebanon,2022-2026,https://www.esteri.it/wp-content/uploads/2025/12/Promises-Paradoxes-an-Perils-of-AI-in-Development-and-Humanitarian-Sectors.pdf,2022,2026,2024,Artificial Intelligence in Development and Humanitarian Work,UNEP facilitated Lebanon sustainable AI practices capacity building data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,www_esteri_it_Artificial_Intelligence_in_Development_and_Humanit.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,No relevant information found in the document.,No UNEP attribution found in the document.,[]
Lebanon,2022-2026,https://www.ey.com/en_nl/insights/climate-change-sustainability-services/ai-and-sustainability-opportunities-challenges-and-impact,2022,2026,2024,"AI and Sustainability: Opportunities, Challenges, and Impact",World Environment Situation Room Lebanon environmental digital transformation launched data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,www_ey_com_AI_and_Sustainability_Opportunities_Challenges_and.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,"The document does not contain explicit evidence related to measured improvements in data management, environmentally sustainable AI practices, or capacity/skills development in Lebanon during 2022-2026.","There is no explicit link between UNEP or UNEP-supported work and any improvements in data management, sustainable AI practices, or capacity/skills development in Lebanon during 2022-2026.",[]
Lebanon,2022-2026,https://www.facebook.com/MCITEgypt/posts/mcit-holds-roundtable-to-support-ai-startups-shape-ai-legislationthe-ministry-of/1087029666800659/,2022,2026,2024,"MCIT Holds Roundtable to Support AI Startups, Shape ...",World Environment Situation Room Lebanon environmental digital transformation launched data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,www_facebook_com_MCIT_Holds_Roundtable_to_Support_AI_Startups_Shape.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,"The document does not contain explicit evidence related to Lebanon or the time window 2022-2026. It discusses AI-related initiatives in Egypt, but not in Lebanon.",There is no mention of UNEP or UNEP-supported work in the document.,[]
Lebanon,2022-2026,https://www.facebook.com/UNECEpage/posts/the-week-in-brief-unece-at-ifesd14-in-skopje-north-macedonia-tatiana-molcean-pre/1253318480161956/,2022,2026,2024,🔴The week in brief UNECE 👇 🔶At #IFESD14 in Skopje ...,UNEP facilitated Lebanon sustainable AI practices capacity building data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,www_facebook_com__The_week_in_brief_UNECE_At_IFESD14_in_Skopje_.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,,,[]
Lebanon,2022-2026,https://www.facebook.com/unescwa/posts/-this-week-in-the-escwanewsletter-climate-adaptation-finance-for-cities-in-the-a/1162590159314216/?locale=eu_ES,2022,2026,2024,ESCWA,UNEP facilitated Lebanon sustainable AI practices capacity building data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,www_facebook_com_ESCWA.txt,False,False,False,,0.0,0.0,none,none,none,unclear,"The document does not contain explicit evidence related to measured improvements in data management, environmentally sustainable AI practices, or capacity/skills development in Lebanon during 2022-2026.","There is no explicit link between UNEP or UNEP-supported work and any improvements in data management, environmentally sustainable AI practices, or capacity/skills development in Lebanon during 2022-2026.",[]
Lebanon,2022-2026,https://www.greenindustryplatform.org/jobs-list/search,2022,2026,2024,Jobs,UNEP facilitated Lebanon sustainable AI practices capacity building data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,www_greenindustryplatform_org_Jobs.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,,,[]
Lebanon,2022-2026,https://www.iccrom.org/sites/default/files/2025-11/iccrom_ctrls_11.pdf,2022,2026,2024,Ctrl+S Culture: AI and Heritage in a Digital World,World Environment Situation Room Lebanon environmental digital transformation launched data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,www_iccrom_org_Ctrl_S_Culture_AI_and_Heritage_in_a_Digital_World.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,No evidence found due to document fetch failure.,No evidence found due to document fetch failure.,[]
Lebanon,2022-2026,https://www.igi-global.com/viewtitle.aspx?TitleId=377114&isxn=9798337311425,2022,2026,2024,Developing Green Skills for Sustainable Careers,UNEP facilitated Lebanon sustainable AI practices capacity building data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,www_igi-global_com_Developing_Green_Skills_for_Sustainable_Careers.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,"The document provided does not contain explicit evidence related to Lebanon or the time window 2022–2026, nor does it discuss improvements in data management, environmental data systems, sustainable AI practices, or capacity/skills development in these areas.","There is no explicit link between UNEP or UNEP-supported work and any improvements in data management, environmentally sustainable AI practices, or capacity/skills development in Lebanon for the specified time frame.",[]
Lebanon,2022-2026,https://www.instagram.com/p/DQbWZuEjK6l/,2022,2026,2024,"Driving Lebanon's digital future with innovation, leadership ...",World Environment Situation Room Lebanon environmental digital transformation launched data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,www_instagram_com_Driving_Lebanon_s_digital_future_with_innovation_l.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,"The document does not contain explicit evidence of measured improvements in data management, environmentally sustainable AI practices, or capacity and skills development in Lebanon during 2022-2026.",There is no mention of UNEP or UNEP-supported work in the document.,[]
Lebanon,2022-2026,https://www.instagram.com/reel/DJoy_NHP8VL/,2022,2026,2024,UN Office of Information and Communications Technology on ...,World Environment Situation Room Lebanon environmental digital transformation launched data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,www_instagram_com_UN_Office_of_Information_and_Communications_Techno.txt,False,False,False,,0.0,0.0,none,unclear,unclear,unclear,"The document does not contain explicit evidence related to Lebanon or the time window 2022-2026. It also does not discuss data management, environmentally sustainable AI practices, or capacity and skills development in these areas.","There is no explicit link between UNEP or UNEP-supported work and any improvement in data management, environmentally sustainable AI practices, or capacity/skills development in Lebanon.",[]
Lebanon,2022-2026,https://www.instagram.com/reel/DQTmZDqk_d2/,2022,2026,2024,WiDS @ AUB By The Numbers! What started as a local ...,World Environment Situation Room Lebanon environmental digital transformation launched data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,www_instagram_com_WiDS_AUB_By_The_Numbers_What_started_as_a_local_.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,"The document does not contain any explicit evidence related to Lebanon or the time window 2022-2026. It appears to be a social media post about an event called WiDS @ AUB, which is not relevant to the task.",There is no mention of UNEP or any UNEP-supported work in the document.,[]
Lebanon,2022-2026,https://www.iswa.org/wp-content/uploads/2025/05/7th-ISWA-YPG-Conference-Conference-Book.pdf,2022,2026,2024,ARTIFICIAL INTELLIGENCE AND TECHNOLOGY,UNEP facilitated Lebanon sustainable AI practices capacity building data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,www_iswa_org_ARTIFICIAL_INTELLIGENCE_AND_TECHNOLOGY.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,No relevant information found,No UNEP link found,[]
Lebanon,2022-2026,https://www.itu.int/dms_pub/itu-s/opb/gen/S-GEN-UNACT-2021-PDF-E.pdf,2022,2026,2024,United Nations Activities on Artificial Intelligence (AI),World Environment Situation Room Lebanon environmental digital transformation launched data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,www_itu_int_United_Nations_Activities_on_Artificial_Intelligen.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,No evidence found due to fetch error.,No evidence found due to fetch error.,[]
Lebanon,2022-2026,https://www.khi.org/wp-content/uploads/2025/01/Developing-Artificial-Intelligence-AI-Policies-for-Public-Health-Organizations_A-Template-and-Guidance_web.pdf,2022,2026,2024,Developing Artificial Intelligence (AI) Policies for Public ...,UNEP facilitated Lebanon sustainable AI practices capacity building data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,www_khi_org_Developing_Artificial_Intelligence_AI_Policies_for.txt,False,False,False,,0.0,0.0,none,none,none,none,"The document is not related to Lebanon or the time window 2022-2026. It is a general template and guidance for developing artificial intelligence (AI) policies for public health organizations, primarily focused on the United States.",There is no mention of UNEP or UNEP-supported work in the document.,[]
Lebanon,2022-2026,https://www.mdpi.com/2071-1050/17/4,2022,2026,2024,"Sustainability, Volume 17, Issue 4 (February-2 2025)",UNEP facilitated Lebanon sustainable AI practices capacity building data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,www_mdpi_com_Sustainability_Volume_17_Issue_4_February_2_2025_.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,"The provided document text does not contain explicit evidence related to Lebanon during 2022-2026, nor does it discuss improvements in environmental data management, sustainable AI practices, or capacity/skills development in these areas.","There is no explicit link between UNEP or UNEP-supported work and any improvements in data management, environmentally sustainable AI practices, or capacity/skills development in Lebanon during 2022-2026.",[]
Lebanon,2022-2026,https://www.mitai.gov.lb/,2022,2026,2024,MITAI | Ministry of Technology & AI - Republic of Lebanon,World Environment Situation Room Lebanon environmental digital transformation launched data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,www_mitai_gov_lb_MITAI_Ministry_of_Technology_AI_Republic_of_Lebano.txt,True,False,False,,40.0,0.0,digital transformation / AI innovation / digital government portal,developed / under development,government,national,"The document mentions Lebanon's digital transformation initiative, a digital government portal, and a target of 80% digitized services, indicating some level of improvement in digital practices. However, there is no explicit evidence of measured improvements in environmental data management or sustainable AI practices.",There is no explicit link between UNEP or UNEP-supported work and the digital transformation initiatives mentioned in the document.,"[""Pioneering Lebanon's digital transformation through intelligent infrastructure, ethical AI, and citizen-centric innovation."", ""80% DIGITIZED SERVICES"", ""DIGITAL GOVERNMENT PORTAL"", ""LEAP – Path to 2030""]"
Lebanon,2022-2026,https://www.oecd.org/en/publications/2025/06/governing-with-artificial-intelligence_398fa287/full-report/how-artificial-intelligence-is-accelerating-the-digital-government-journey_d9552dc7.html,2022,2026,2024,How artificial intelligence is accelerating the digital ...,World Environment Situation Room Lebanon environmental digital transformation launched data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,www_oecd_org_How_artificial_intelligence_is_accelerating_the_di.txt,False,False,False,,0.0,0.0,none,none,none,none,The document does not contain explicit evidence related to measured improvements in digital/data management or environmentally sustainable AI practices in Lebanon during 2022-2026.,"There is no explicit link between UNEP or UNEP-supported work and any improvements in data management, environmentally sustainable AI practices, or capacity/skills development in Lebanon during 2022-2026.",[]
Lebanon,2022-2026,https://www.oecd.org/en/publications/investing-in-climate-for-growth-and-development_16b7cbc7-en/full-report/investing-in-climate-for-growth-and-development-policy-highlights_867ee4f8.html,2022,2026,2024,Investing in Climate for Growth and Development: Policy ...,UNEP facilitated Lebanon sustainable AI practices capacity building data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,www_oecd_org_Investing_in_Climate_for_Growth_and_Development_Po.txt,False,False,False,,0.0,0.0,none,none,none,none,"The document does not contain explicit evidence related to improved data management, environmental data systems/platforms/workflows, environmentally sustainable AI practices, or capacity/skills development in data management or AI for Lebanon during 2022-2026.","There is no explicit link between UNEP or UNEP-supported work and the measured improvement in data management, environmentally sustainable AI practices, or capacity/skills development in Lebanon during 2022-2026.",[]
Lebanon,2022-2026,https://www.paris21.org/events/data-and-ai-sustainable-development-building-smarter-future,2022,2026,2024,Data and AI for Sustainable Development: Building a ...,UNEP facilitated Lebanon sustainable AI practices capacity building data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,www_paris21_org_Data_and_AI_for_Sustainable_Development_Building_a.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,"The document does not contain explicit evidence related to measured improvements in data management, environmentally sustainable AI practices, or capacity/skills development in Lebanon during 2022-2026.",There is no explicit link between UNEP or UNEP-supported work and the SP7.1 improvement/capacity/sustainable AI outcome in the document.,[]
Lebanon,2022-2026,https://www.policycenter.ma/sites/default/files/2024-09/PB_23_24%20%28Azeroual%29%20%28EN%29.pdf,2022,2026,2024,Artificial Intelligence in Africa: Challenges and Opportunities,World Environment Situation Room Lebanon environmental digital transformation launched data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,www_policycenter_ma_Artificial_Intelligence_in_Africa_Challenges_and_O.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,No relevant information found.,No relevant information found.,[]
Lebanon,2022-2026,https://www.researchgate.net/publication/387140131_Leveraging_artificial_intelligence_to_meet_the_sustainable_development_goals,2022,2026,2024,Leveraging artificial intelligence to meet the sustainable ...,UNEP facilitated Lebanon sustainable AI practices capacity building data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,www_researchgate_net_Leveraging_artificial_intelligence_to_meet_the_sus.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,"The document does not contain explicit evidence related to Lebanon or the time window 2022-2026, nor does it discuss measured improvements in data management, environmentally sustainable AI practices, or capacity/skills development in these areas.",There is no explicit link between UNEP or UNEP-supported work and the SP7.1 improvement/capacity/sustainable AI outcome in the document.,[]
Lebanon,2022-2026,https://www.sciencedirect.com/science/article/pii/S2444569X24001616,2022,2026,2024,Overcoming barriers and seizing opportunities in the ...,World Environment Situation Room Lebanon environmental digital transformation launched data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,www_sciencedirect_com_Overcoming_barriers_and_seizing_opportunities_in_t.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,"The document text does not contain any relevant information about Lebanon, digital transformation, environmental data management, sustainable AI, or capacity development.",There is no mention of UNEP or UNEP-supported work in the document.,[]
Lebanon,2022-2026,https://www.sirenanalytics.com/main-content/lebanon-s-digital-leap-ai-in-governance-and-public-services,2022,2026,2024,Lebanon's digital leap: AI in governance and public services,UNEP facilitated Lebanon sustainable AI practices capacity building data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,www_sirenanalytics_com_Lebanon_s_digital_leap_AI_in_governance_and_public.txt,True,False,False,,60.0,0.0,AI practice / sustainable AI / AI governance / capacity development / skills development,developed / implemented / adopted,government / public-sector institution / private-sector institution / academia / mixed stakeholders,national,"The document discusses Lebanon's digital transformation efforts, including AI adoption in governance and public services. It mentions various initiatives by different ministries, such as the LEAP initiative, digital ID systems, and predictive analytics. However, it does not provide explicit evidence of measured improvements or institutional uptake.",There is no explicit mention of UNEP or UNEP-supported work in the document.,"[""LEAP initiative, a five-year roadmap to embed AI across government operations"", ""investing in digital ID systems, e-payments, and predictive analytics"", ""committed to reskilling programs to build local AI expertise"", ""developing a unified social registry"", ""using data-driven approaches"", ""rolling out the National Digital Health Strategy"", ""building integrated health registries and traceability systems"", ""digitising labor records and exploring AI-driven employment matching tools""]"
Lebanon,2022-2026,https://www.thereformshub.org/blog/32,2022,2026,2024,Lebanon Digital Transformation Strategy 2020-2030,World Environment Situation Room Lebanon environmental digital transformation launched data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,www_thereformshub_org_Lebanon_Digital_Transformation_Strategy_2020_2030.txt,True,False,False,,40.0,0.0,data management system / environmental data platform / data governance / digital monitoring,developed / implemented,government / public-sector institution,national,"The document provides evidence of Lebanon's efforts to improve digital transformation, data management, and environmentally sustainable practices. The Digital Transformation Strategy 2020-2030 and the Lebanon Digital Acceleration Project aim to modernize governance, rebuild trust, reduce corruption, and ensure inclusive digital services. The strategy includes projects such as the National Digital ID, Dawlati e-government portal, and IMPACT platform. However, the document does not provide explicit evidence of measured improvements in data management and environmentally sustainable AI practices.","There is no explicit mention of UNEP or UNEP-supported work in the document. The digital transformation efforts in Lebanon are attributed to the Lebanese government, World Bank, and UNDP, but not UNEP.","[""Lebanon Digital Transformation Strategy 2020-2030"", ""Digital Acceleration Project"", ""National Digital ID"", ""Dawlati e-government portal"", ""IMPACT platform"", ""UNDP partnership with OMSAR""]"
Lebanon,2022-2026,https://www.undp.org/arab-states/press-releases/undp-and-e-strengthen-ai-collaboration-sustainable-development-advancing-health-and-climate-solutions,2022,2026,2024,UNDP and e& strengthen AI collaboration for sustainable ...,UNEP facilitated Lebanon sustainable AI practices capacity building data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,www_undp_org_UNDP_and_e_strengthen_AI_collaboration_for_sustain.txt,False,False,False,,0.0,0.0,none,none,unclear,global,"The document does not contain explicit evidence related to measured improvements in data management, environmentally sustainable AI practices, or capacity/skills development in Lebanon during 2022-2026.","The document does not explicitly link UNEP or UNEP-supported work to any improvements in data management, environmentally sustainable AI practices, or capacity/skills development in Lebanon during 2022-2026.",[]
Lebanon,2022-2026,https://www.undp.org/sites/g/files/zskgke326/files/2023-09/SDG%20Digital%20Acceleration%20Agenda_2.pdf,2022,2026,2024,SDG Digital Acceleration Agenda,World Environment Situation Room Lebanon environmental digital transformation launched data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,www_undp_org_SDG_Digital_Acceleration_Agenda.txt,False,False,False,,0.0,0.0,none,none,none,none,"The document does not contain explicit evidence of measured improvements in data management, environmentally sustainable AI practices, or capacity and skills development in Lebanon during 2022-2026.","There is no explicit link between UNEP or UNEP-supported work and the measured improvement in data management, environmentally sustainable AI practices, or capacity/skills development in Lebanon during 2022-2026.",[]
Lebanon,2022-2026,https://www.unep.org/resources/policy-and-strategy/switchmed-lebanon,2022,2026,2024,SwitchMed in Lebanon,UNEP facilitated Lebanon sustainable AI practices capacity building data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,www_unep_org_SwitchMed_in_Lebanon.txt,False,False,False,,0.0,0.0,none,none,unclear,national,"The document does not contain explicit evidence of measured improvements in data management and environmentally sustainable artificial intelligence practices, including capacity and skills development, among countries and stakeholders in Lebanon during 2022-2026.","The document mentions UNEP's involvement in supporting Lebanon's sustainable consumption and production national action plan and other environmental initiatives, but does not explicitly link UNEP to measured improvements in data management or sustainable AI practices.",[]
Lebanon,2022-2026,https://www.unep.org/resources/report/artificial-intelligence-ai-end-end-environmental-impact-full-ai-lifecycle-needs-be,2022,2026,2024,The Environmental Impact of the Full AI Lifecycle Needs to ...,UNEP facilitated Lebanon sustainable AI practices capacity building data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,www_unep_org_The_Environmental_Impact_of_the_Full_AI_Lifecycle_.txt,False,False,False,,0.0,0.0,none,none,unclear,global,"The document does not contain explicit evidence related to measured improvements in data management, environmental data systems/platforms/workflows, environmentally sustainable AI practices, or capacity/skills development in Lebanon during 2022-2026.","The document does not explicitly link UNEP or UNEP-supported work to enabling, supporting, improving, training, implementing, or operationalizing SP7.1 evidence in Lebanon during 2022-2026.",[]
Lebanon,2022-2026,https://www.unido.org/sites/default/files/unido-publications/2023-11/Gender%2C%20Digital%20Transformation%20and%20Artificial%20Intelligence%20Report_0.pdf,2022,2026,2024,"Gender, Digital Transformation and Artificial Intelligence ...",World Environment Situation Room Lebanon environmental digital transformation launched data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,www_unido_org_Gender_Digital_Transformation_and_Artificial_Intel.txt,False,False,False,,0.0,0.0,none,none,none,none,"The document does not contain explicit evidence related to Lebanon during 2022-2026. It primarily focuses on gender gaps in technology and digital transformation, with a broader scope that does not specifically address environmental data management, sustainable AI practices, or capacity development in these areas for Lebanon.","There is no explicit link between UNEP or UNEP-supported work and improvements in data management, environmentally sustainable AI practices, or capacity/skills development in Lebanon during 2022-2026.",[]
Lebanon,2022-2026,https://www.unido.org/sites/default/files/unido-publications/2025-11/UNIDO%20IDR26.pdf,2022,2026,2024,INDUSTRIAL DEVELOPMENT REPORT 2026,UNEP facilitated Lebanon sustainable AI practices capacity building data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,www_unido_org_INDUSTRIAL_DEVELOPMENT_REPORT_2026.txt,False,False,False,,0.0,0.0,none,none,none,none,"The document does not contain explicit evidence of measured improvements in data management and environmentally sustainable artificial intelligence practices, including capacity and skills development, among countries and stakeholders in Lebanon (in 2022–2026).","The document does not explicitly link UNEP (United Nations Environment Programme), UNEP Digital Transformation work, WESR, or UNEP-supported work to the measured improvement in data management, environmentally sustainable AI practices, or capacity/skills development in Lebanon (in 2022–2026).",[]
Lebanon,2022-2026,https://www.uninnovation.network/projects,2022,2026,2024,UN Innovation Network | Projects,UNEP facilitated Lebanon sustainable AI practices capacity building data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,www_uninnovation_network_UN_Innovation_Network_Projects.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,"The document does not contain explicit evidence related to measured improvements in data management, environmentally sustainable AI practices, or capacity/skills development in Lebanon during 2022-2026.",There is no explicit link between UNEP or UNEP-supported work and the SP7.1 improvement/capacity/sustainable AI outcome in Lebanon during 2022-2026.,[]
Lebanon,2022-2026,https://www.unodc.org/documents/Maritime_crime/briefing_package_2024_en_web_version.pdf,2022,2026,2024,BRIEFING PACKAGE 2024,UNEP facilitated Lebanon sustainable AI practices capacity building data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,www_unodc_org_BRIEFING_PACKAGE_2024.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,No relevant information found.,No UNEP link found.,[]
Lebanon,2022-2026,https://www.wto.org/english/res_e/booksp_e/gvcreport2025_e.pdf,2022,2026,2024,GLOBAL VALUE CHAIN DEVELOPMENT REPORT 2025,World Environment Situation Room Lebanon environmental digital transformation launched data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,www_wto_org_GLOBAL_VALUE_CHAIN_DEVELOPMENT_REPORT_2025.txt,False,False,False,,0.0,0.0,none,none,none,none,"The document does not contain explicit evidence related to improved data management, environmental data systems/platforms/workflows, environmentally sustainable AI practices, or capacity/skills development in data management or AI for Lebanon during 2022-2026.","There is no explicit link between UNEP or UNEP-supported work and the measured improvement in data management, environmentally sustainable AI practices, or capacity/skills development in Lebanon during 2022-2026.",[]
Lebanon,2022-2026,https://www.youtube.com/watch?v=URsUjhdITO4,2022,2026,2024,WiDS @AUB 2025 - Panel Discussion: Lebanon's Digital ...,UNEP facilitated Lebanon sustainable AI practices capacity building data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2022-01-01 before:2026-01-01,www_youtube_com_WiDS_AUB_2025_Panel_Discussion_Lebanon_s_Digital_.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,The document does not contain explicit evidence related to Lebanon or the time window 2022-2026. It appears to be a YouTube video description with unrelated content.,There is no mention of UNEP or UNEP-supported work in the provided text.,[]
Rwanda,2018-2022,http://slocat.net/wp-content/uploads/2021/01/En-Route-to-COP26_Speaker-Bios.pdf,2018,2022,2020,Speaker Biographies,UNEP Digital Transformation Rwanda digital public infrastructure environment established data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2018-01-01 before:2022-01-01,slocat_net_Speaker_Biographies.txt,False,False,False,,0.0,0.0,none,none,none,none,"The document does not contain explicit evidence related to Rwanda or the time window 2018-2022, nor does it discuss environmental data management, sustainable AI practices, or capacity and skills development in these areas.",There is no mention of UNEP or UNEP-supported work in relation to Rwanda or the specified time window.,[]
Rwanda,2018-2022,https://academic.oup.com/ieam/article/20/1/9/7725080,2018,2022,2020,Solid waste management in the context of the waste hierarchy ...,UNEP Digital Transformation Rwanda digital public infrastructure environment established data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2018-01-01 before:2022-01-01,academic_oup_com_Solid_waste_management_in_the_context_of_the_waste.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,No evidence found due to document fetch failure.,No evidence found due to document fetch failure.,[]
Rwanda,2018-2022,https://aiforgood.itu.int/about-us/un-ai-actions/unep/,2018,2022,2020,United Nations Environment Programme (UNEP) - AI for Good,UNEP capacity building Rwanda data quality management environment implemented data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2018-01-01 before:2022-01-01,aiforgood_itu_int_United_Nations_Environment_Programme_UNEP_AI_for_G.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,No relevant information found.,No relevant information found.,[]
Rwanda,2018-2022,https://apolitical.co/lists/apoliticals-100-most-influential-academics-in-government,2018,2022,2020,Apolitical's 100 Most Influential Academics in Government,UNEP Digital Transformation Rwanda digital public infrastructure environment established data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2018-01-01 before:2022-01-01,apolitical_co_Apolitical_s_100_Most_Influential_Academics_in_Gov.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,"The document does not contain explicit evidence related to Rwanda or the period 2018-2022. It appears to be a list of influential academics in government, with no clear connection to digital transformation, environmental data management, sustainable AI practices, or capacity and skills development in these areas.",There is no mention of UNEP or UNEP-supported work in the provided document.,[]
Rwanda,2018-2022,https://assets.publishing.service.gov.uk/media/5eb16ef186650c4356562f91/ASAP_-_Air_Pollution_in_East_Africa_-_Synthesis_Report.pdf,2018,2022,2020,A Systems Approach to Air Pollution – East Africa,UNEP capacity building Rwanda data quality management environment implemented data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2018-01-01 before:2022-01-01,assets_publishing_service_gov_uk_A_Systems_Approach_to_Air_Pollution_East_Africa.txt,False,False,False,,0.0,0.0,none,none,mixed stakeholders,national,The document does not contain explicit evidence of measured improvements in data management and environmentally sustainable artificial intelligence practices in Rwanda during 2018-2022.,"There is no explicit link between UNEP or UNEP-supported work and the measured improvement in data management, environmentally sustainable AI practices, or capacity/skills development in Rwanda during 2018-2022.",[]
Rwanda,2018-2022,https://documents1.worldbank.org/curated/en/248201616598597113/pdf/World-Development-Report-2021-Data-for-Better-Lives.pdf,2018,2022,2020,World-Development-Report-2021-Data-for-Better-Lives.pdf,UNEP capacity building Rwanda data quality management environment implemented data management artificial intelligence AI capacity skills environmental information system government stakeholder institution platform training after:2018-01-01 before:2022-01-01,documents1_worldbank_org_World_Development_Report_2021_Data_for_Better_Live.txt,False,False,False,,0.0,0.0,none,none,none,none,"The document does not contain explicit evidence related to Rwanda or the time window 2018-2022. It appears to be a general report on data and development, not specific to any country or time frame.",There is no mention of UNEP or UNEP-supported work in the provided document.,[]
