Entity,TimeWindow,Link,period_start,period_end,period_midpoint,Title,Query,TextFile,capacity_relevant,capacity_evidence_doc,cd,capacity_justification,evidence_phrases
Lebanon,2014-2018,https://en.wikipedia.org/wiki/Environment_of_Lebanon,2014,2018,2016,Environment of Lebanon,Lebanon environmental information system capacity after:2014-01-01 before:2018-01-01,en_wikipedia_org_Environment_of_Lebanon_5344924aef.txt,True,True,40.0,"The document provides limited evidence of Lebanon's capacity to develop, produce, maintain, or use environmental data systems, statistics, or monitoring systems during 2014-2018. While it mentions several environmental projects and initiatives, such as the Greater Beirut Water Supply Project and the Litani River Authority, these are more focused on water management and infrastructure development rather than explicit capacity building for environmental data systems or scientific assessments.","[""The Greater Beirut Water Supply Project aims to improve water distribution and management"", ""The Litani River Basin Management Support program has been building the Litani River Authority's technical capacity"", ""Lebanon's Ministry of Energy and Water (MoEW) will be responsible for executing the project and will delegate implementation, monitoring and reporting responsibilities""]"
Lebanon,2014-2018,https://habitat3.org/wp-content/uploads/National-Report_LEBANON.pdf,2014,2018,2016,Habitat III National Report Final Report,Lebanon environmental information system capacity after:2014-01-01 before:2018-01-01,habitat3_org_Habitat_III_National_Report_Final_Report_1e9b5dbcc3.txt,False,False,,"The document does not contain explicit evidence related to environmental data systems, environmental statistics, scientific environmental assessments or reviews, environmental monitoring systems, environmental data inputs to early warning systems, environmental information platforms, national environmental reporting frameworks, State of Environment reporting systems, environmental indicators, data portals, databases, or observatories, or institutional arrangements for producing or coordinating environmental evidence for Lebanon during 2014-2018.",[]
Lebanon,2014-2018,https://lebanonnh.gov/371/Utilities-Operations,2014,2018,2016,"Utilities Operations Group | Lebanon, NH",Lebanon environmental information system capacity after:2014-01-01 before:2018-01-01,lebanonnh_gov_Utilities_Operations_Group_Lebanon_NH_f742561976.txt,False,False,,"The document is not related to environmental data systems, environmental statistics, scientific environmental assessments, environmental monitoring systems, or environmental information platforms in Lebanon during 2014-2018. It appears to be about the City of Lebanon, New Hampshire's public works and utilities operations.",[]
Lebanon,2014-2018,https://pmc.ncbi.nlm.nih.gov/articles/PMC5687564/,2014,2018,2016,Compiling comprehensive national health statistics in a ... - PMC,Lebanon environmental information system capacity after:2014-01-01 before:2018-01-01,pmc_ncbi_nlm_nih_gov_Compiling_comprehensive_national_health_statistics_8235cfa821.txt,False,False,,The document does not contain any relevant information about Lebanon or environmental capacity during 2014-2018.,[]
Lebanon,2014-2018,https://unfccc.int/sites/default/files/resource/Lebanon-Fourth%20National%20Communication.pdf,2014,2018,2016,lebanon's - 4th national communication on climate change,Lebanon environmental information system capacity after:2014-01-01 before:2018-01-01,unfccc_int_lebanon_s_4th_national_communication_on_climate_ch_e94cca9857.txt,False,False,,"The document is about Lebanon's 4th National Communication on Climate Change, but it does not provide explicit evidence of institutional or technical capacity to develop, produce, maintain, or use environmental data systems, environmental statistics, scientific environmental assessments, environmental monitoring systems, or environmental information platforms during 2014-2018.",[]
Lebanon,2014-2018,https://www.eia.gov/international/analysis/country/lbn,2014,2018,2016,Lebanon,Lebanon environmental information system capacity after:2014-01-01 before:2018-01-01,www_eia_gov_Lebanon_bbeb38cef4.txt,False,False,,"The document does not contain explicit evidence related to environmental data systems, environmental statistics, scientific environmental assessments, or environmental monitoring systems for Lebanon during 2014-2018. It primarily focuses on energy imports, oil and natural gas resources, and the country's energy situation.",[]
Lebanon,2014-2018,https://www.icmpd.org/our-work/projects/enhanced-capability-for-integrated-border-management-in-lebanon-ibm-lebanon,2014,2018,2016,IBM Lebanon: Enhanced Capability for Integrated Border ...,Lebanon environmental information system capacity after:2014-01-01 before:2018-01-01,www_icmpd_org_IBM_Lebanon_Enhanced_Capability_for_Integrated_Bor_52126f34ba.txt,False,False,,"The document is about border management and security in Lebanon, but does not contain explicit evidence related to environmental data, statistics, scientific assessment, monitoring, early warning data inputs, information systems, reporting frameworks, or environmental indicators.",[]
Lebanon,2014-2018,https://www.lebanontn.org/185/GIS-Department,2014,2018,2016,"GIS Department | Lebanon, TN",Lebanon environmental information system capacity after:2014-01-01 before:2018-01-01,www_lebanontn_org_GIS_Department_Lebanon_TN_e214736202.txt,False,False,,"The document is not about Lebanon country, but about Lebanon city in Tennessee, USA. It also does not relate to environmental data systems, statistics, assessments, monitoring, or reporting.",[]
Lebanon,2022-2026,https://documents1.worldbank.org/curated/en/099030125012526525/pdf/P506380-f58e9761-b29e-4d62-97c3-ebf5a511c4e1.pdf,2022,2026,2024,Lebanon Rapid Damage and Needs Assessment (RDNA),Lebanon environmental indicators reporting capacity after:2022-01-01 before:2026-01-01,documents1_worldbank_org_Lebanon_Rapid_Damage_and_Needs_Assessment_RDNA__fa7ac9962d.txt,False,False,,"The document does not contain explicit evidence related to environmental data systems, environmental statistics, scientific environmental assessments or reviews, environmental monitoring systems, environmental data inputs to early warning systems, environmental information platforms, national environmental reporting frameworks, State of Environment reporting systems, environmental indicators, data portals, databases, or observatories, institutional arrangements for producing or coordinating environmental evidence in Lebanon during 2022-2026.",[]
Lebanon,2022-2026,https://environmentinmineaction.org/files/Environmental-Reporting-Indicators-March-2025.pdf,2022,2026,2024,Environmental reporting indicators A framework for monitoring ...,Lebanon environmental indicators reporting capacity after:2022-01-01 before:2026-01-01,environmentinmineaction_org_Environmental_reporting_indicators_A_framework_for_3f5158e4b4.txt,False,False,,"The document does not provide explicit evidence related to environmental data, statistics, scientific assessment, monitoring, early warning data inputs, information systems, reporting frameworks, or environmental indicators for Lebanon during 2022-2026. It focuses on mine action and environmental reporting indicators, which is not relevant to the specified capacity domains.",[]
Lebanon,2022-2026,https://gefmed.paprac.org/wp-content/uploads/2025/09/Lebanon-ICZM-Strategy-Integrated-Diagnostic-Analysis-Report.pdf,2022,2026,2024,"Lebanon's National ICZM Strategy, Legislation, and Plan ...",Lebanon environmental indicators reporting capacity after:2022-01-01 before:2026-01-01,gefmed_paprac_org_Lebanon_s_National_ICZM_Strategy_Legislation_and_P_dd11ad781a.txt,False,False,,"The document is about Lebanon's National Integrated Coastal Zone Management (ICZM) Strategy, Legislation, and Plan Development, but it does not contain explicit evidence related to environmental data, statistics, scientific assessment, monitoring, early warning data inputs, information systems, reporting frameworks, or environmental indicators for Lebanon during 2022-2026.",[]
Lebanon,2022-2026,https://socialimpact.com/portfolio-items/performance-management-support-program-for-lebanon/,2022,2026,2024,Performance Management & Support Program for Lebanon,Lebanon environmental indicators reporting capacity after:2022-01-01 before:2026-01-01,socialimpact_com_Performance_Management_Support_Program_for_Lebanon_49c56e3b10.txt,False,False,,"The document does not provide explicit evidence related to environmental data, statistics, scientific assessment, monitoring, early warning data inputs, information systems, reporting frameworks, or environmental indicators for Lebanon during 2022–2026. It primarily discusses a performance management and support program for USAID/Lebanon, focusing on monitoring and evaluation efforts, and does not meet the criteria for environmental capacity assessment.",[]
Lebanon,2022-2026,https://storymaps.arcgis.com/stories/0f4835d17609440da87245dae05eee1b,2022,2026,2024,Indicator Reporting Information System (IRIS),Lebanon environmental indicators reporting capacity after:2022-01-01 before:2026-01-01,storymaps_arcgis_com_Indicator_Reporting_Information_System_IRIS__08ae12dfde.txt,True,True,61.0,"The document mentions IRIS for Lebanon, indicating that Lebanon has an Indicator Reporting Information System (IRIS) which is a web-based application designed to automate the reporting process for environmental data. This shows strong evidence of system development or institutional strengthening in environmental data systems, specifically in reporting and data management.","[""IRIS for Lebanon"", ""Indicator Reporting Information System (IRIS) is a web-based application specifically designed to automate the reporting process towards facilitating the availability of high quality, timely and disaggregated data for evidence-based decision making."", ""The IRIS system provides executive dashboard functionality allowing for graphical representation of data in addition to producing human and machine readable reports.""]"
Lebanon,2022-2026,https://unfccc.int/sites/default/files/resource/LEBANON_LT-LEDS_Report_June_2025.pdf,2022,2026,2024,LEBANON'S Long Term - Low Emission Development ...,Lebanon environmental indicators reporting capacity after:2022-01-01 before:2026-01-01,unfccc_int_LEBANON_S_Long_Term_Low_Emission_Development__9671f8a18e.txt,True,False,,"The document discusses Lebanon's Long Term - Low Emission Development Strategy (LT-LEDS) for 2022-2050 but does not provide explicit evidence of institutional or technical capacity to develop, produce, maintain, or use environmental data systems, environmental statistics, scientific environmental assessments, environmental monitoring systems, or environmental information platforms.","[""No relevant phrases found.""]"
Lebanon,2022-2026,https://unsdg.un.org/sites/default/files/2022-11/UNSDCF_Lebanon_2023-2025.pdf,2022,2026,2024,2023-2025 - Lebanon,Lebanon environmental indicators reporting capacity after:2022-01-01 before:2026-01-01,unsdg_un_org_2023_2025_Lebanon_4ac66bb582.txt,False,False,,"The document does not provide explicit evidence of institutional or technical capacity to develop, produce, maintain, or use environmental data systems, environmental statistics, scientific environmental assessments or scientific reviews, environmental monitoring systems, environmental data inputs to early warning systems, environmental information platforms, national environmental reporting frameworks, State of Environment reporting systems, environmental indicators, data portals, databases, or observatories, or institutional arrangements for producing or coordinating environmental evidence in Lebanon during 2022-2026.",[]
Lebanon,2022-2026,https://www.aub.edu.lb/ifi/Documents/Vulnerability-and-Energy-Policy-Tools-for-Lebanese-Coastal-Cities.pdf,2022,2026,2024,Vulnerability and Energy,Lebanon environmental indicators reporting capacity after:2022-01-01 before:2026-01-01,www_aub_edu_lb_Vulnerability_and_Energy_1f32b3e6e8.txt,True,True,60.0,"The document provides moderate evidence of Lebanon's institutional or technical capacity to develop, produce, maintain, or use environmental data systems, environmental statistics, scientific environmental assessments or scientific reviews, environmental monitoring systems, environmental data inputs to early warning systems, environmental information platforms, national environmental reporting frameworks, State of Environment reporting systems, environmental indicators, data portals, databases, or observatories, and institutional arrangements for producing or coordinating environmental evidence during 2022-2026.","[""Environmental Indicators"", ""Calculation System for the Energy Policy Tool"", ""Vulnerability Assessment Methodology"", ""Energy Demand Assessment"", ""Solar Energy Potential Indicators"", ""Environmental Indicators""]"
Lebanon,2022-2026,https://www.facebook.com/MinistryOfEnvironment/posts/delivery-of-a-strategic-report-on-updating-the-structure-of-lebanons-ministry-of/1102258575371733/,2022,2026,2024,Delivery of a Strategic Report on Updating the Structure ...,Lebanon environmental indicators reporting capacity after:2022-01-01 before:2026-01-01,www_facebook_com_Delivery_of_a_Strategic_Report_on_Updating_the_Str_cfa74b2639.txt,True,True,40.0,"The document mentions a strategic report on updating the structure of Lebanon's Ministry of Environment, which includes recommendations to restructure the Ministry and strengthen its capacity to implement climate and environmental policies. However, it does not provide explicit evidence of institutional or technical capacity to develop, produce, maintain, or use environmental data systems, statistics, assessments, monitoring systems, or reporting frameworks.","[""strengthen its capacity to implement more ambitious climate and environmental policies"", ""restructure the Ministry of Environment and strengthen its capacity"", ""modernizing procedures, developing the professional skills of staff""]"
Lebanon,2022-2026,https://www.hrw.org/report/2023/03/09/cut-life-itself/lebanons-failure-right-electricity,2022,2026,2024,“Cut Off From Life Itself”: Lebanon's Failure on the Right ...,Lebanon environmental indicators reporting capacity after:2022-01-01 before:2026-01-01,www_hrw_org__Cut_Off_From_Life_Itself_Lebanon_s_Failure_on_the_25e404f56b.txt,False,False,,"The document does not contain explicit evidence related to environmental data, statistics, scientific assessment, monitoring, early warning data inputs, information systems, reporting frameworks, or environmental indicators for Lebanon during 2022-2026. The document primarily discusses the electricity crisis in Lebanon, its impact on poverty, inequality, and human rights, and provides recommendations for reforming the electricity sector.",[]
Lebanon,2022-2026,https://www.lebarmy.gov.lb/en/content/mitigating-climate-change-impacts-lebanons-tourism-sector-strategies-resilience-and,2022,2026,2024,Mitigating Climate Change Impacts on Lebanon's Tourism ...,Lebanon environmental indicators reporting capacity after:2022-01-01 before:2026-01-01,www_lebarmy_gov_lb_Mitigating_Climate_Change_Impacts_on_Lebanon_s_Tou_28056b28e4.txt,False,False,,"The document does not contain explicit evidence related to environmental data, statistics, scientific assessment, monitoring, early warning data inputs, information systems, reporting frameworks, or environmental indicators for Lebanon during 2022-2026.",[]
Lebanon,2022-2026,https://www.mdpi.com/2071-1050/15/20/15092,2022,2026,2024,Developing a Tool for Landscape Sustainability ...,Lebanon environmental indicators reporting capacity after:2022-01-01 before:2026-01-01,www_mdpi_com_Developing_a_Tool_for_Landscape_Sustainability__e84dfca36e.txt,False,False,,"The document does not provide explicit evidence of Lebanon's institutional or technical capacity to develop, produce, maintain, or use environmental data systems, environmental statistics, scientific environmental assessments, environmental monitoring systems, or environmental information platforms during 2022-2026. The document primarily discusses landscape sustainability assessment, indicators, and policies, which is not directly related to the required capacity domains.",[]
Lebanon,2022-2026,https://www.undp.org/sites/g/files/zskgke326/files/2023-03/CPD%20Lebanon%202023-2025.pdf,2022,2026,2024,CPD Lebanon 2023-2025.pdf,Lebanon environmental indicators reporting capacity after:2022-01-01 before:2026-01-01,www_undp_org_CPD_Lebanon_2023_2025_pdf_4c835aed79.txt,False,False,,"The document does not provide explicit evidence of Lebanon's capacity to develop, produce, maintain, or use environmental data systems, environmental statistics, scientific environmental assessments, environmental monitoring systems, or environmental information platforms during 2022-2026.",[]
Lebanon,2022-2026,https://www.unfoodsystemshub.org/docs/unfoodsystemslibraries/national-pathways/lebanon/2024-03-01-national-pathway-lebanon-eng.pdf?sfvrsn=b3a6dad2_3,2022,2026,2024,Lebanon Food System Transformation Pathway,Lebanon environmental indicators reporting capacity after:2022-01-01 before:2026-01-01,www_unfoodsystemshub_org_Lebanon_Food_System_Transformation_Pathway_dcef262797.txt,False,False,,"The document does not provide explicit evidence of Lebanon's institutional or technical capacity to develop, produce, maintain, or use environmental data systems, environmental statistics, scientific environmental assessments, environmental monitoring systems, environmental data inputs to early warning systems, environmental information platforms, national environmental reporting frameworks, State of Environment reporting systems, environmental indicators, data portals, databases, or observatories, or institutional arrangements for producing or coordinating environmental evidence during 2022-2026. The document primarily focuses on Lebanon's food system transformation pathway, addressing food security, sustainable agriculture, and nutrition.",[]
Lebanon,2022-2026,https://www.usj.edu.lb/pdf/ofp-analysing-leb-national-evaluation-ecosystem.pdf,2022,2026,2024,Analyzing Lebanon's National Evaluation Ecosystem - Beirut,Lebanon environmental indicators reporting capacity after:2022-01-01 before:2026-01-01,www_usj_edu_lb_Analyzing_Lebanon_s_National_Evaluation_Ecosystem__b7338c331c.txt,False,False,,"The document does not provide explicit evidence related to environmental data systems, environmental statistics, scientific environmental assessments or scientific reviews, environmental monitoring systems, environmental data inputs to early warning systems, environmental information platforms, national environmental reporting frameworks, State of Environment reporting systems, environmental indicators, data portals, databases, or observatories, or institutional arrangements for producing or coordinating environmental evidence in Lebanon during 2022–2026.",[]
Morocco,2014-2018,https://2009-2017.state.gov/r/pa/ei/bgn/5431.htm,2014,2018,2016,Morocco - State.gov,Morocco national environmental reporting capacity after:2014-01-01 before:2018-01-01,2009-2017_state_gov_Morocco_State_gov_1ae4d0382e.txt,False,False,,"The document is not about Morocco's environmental data systems, statistics, scientific assessments, monitoring systems, or reporting frameworks during 2014-2018. It is a U.S. Department of State fact sheet about U.S.-Morocco relations, focusing on diplomatic history, cooperation areas, and trade relations.",[]
Morocco,2014-2018,https://downloads.unido.org/ot/25/65/25653659/190103-ESMP-Morocco-GCIP.pdf,2014,2018,2016,Environmental and Social Management Plan (ESMP),Morocco national environmental reporting capacity after:2014-01-01 before:2018-01-01,downloads_unido_org_Environmental_and_Social_Management_Plan_ESMP__e1154c5926.txt,False,False,,"The document does not contain explicit evidence related to environmental data, statistics, scientific assessment, monitoring, early warning data inputs, information systems, reporting frameworks, or environmental indicators for Morocco during 2014-2018.",[]
Morocco,2014-2018,https://greenfiscalpolicy.org/policy_briefs/morocco-country-profile/,2014,2018,2016,Morocco - Country profile,Morocco national environmental reporting capacity after:2014-01-01 before:2018-01-01,greenfiscalpolicy_org_Morocco_Country_profile_7220e01a70.txt,True,True,40.0,"The document provides limited evidence of Morocco's capacity to develop, produce, maintain, or use environmental data systems, statistics, and monitoring during 2014-2018. While it outlines various environmental policies, strategies, and initiatives, such as the National Charter for Environment and Sustainable Development, the National Energy Strategy, and the Plan Maroc Vert, it lacks explicit details on the institutional or technical capacity for environmental data management and analysis.","[""National Charter for Environment and Sustainable Development"", ""National Energy Strategy"", ""Plan Maroc Vert (PMV)"", ""Environmental Fiscal Reform"", ""Green Economy initiatives"", ""National Environmental Fund"", ""Energy Development Fund""]"
Morocco,2014-2018,https://legacyintl.org/moroccan-challenges-and-opportunities-environment-and-sustainable-development/,2014,2018,2016,Moroccan Challenges and Opportunities: Environment and ...,Morocco national environmental reporting capacity after:2014-01-01 before:2018-01-01,legacyintl_org_Moroccan_Challenges_and_Opportunities_Environment__6d9b30994b.txt,False,False,,"The document discusses Morocco's environmental challenges and opportunities but does not provide explicit evidence of institutional or technical capacity to develop, produce, maintain, or use environmental data systems, statistics, scientific assessments, monitoring systems, or reporting frameworks during 2014-2018.",[]
Morocco,2014-2018,https://mission-innovation.net/our-members/morocco/plans-and-priorities/,2014,2018,2016,Plans and priorities,Morocco national environmental reporting capacity after:2014-01-01 before:2018-01-01,mission-innovation_net_Plans_and_priorities_96b66b0e25.txt,True,True,80.0,"The document provides strong evidence of Morocco's institutional and technical capacity to develop, produce, maintain, or use environmental data systems, statistics, and scientific assessments during 2014-2018. The country has established several institutions and initiatives to support research and innovation in clean energy and sustainable development.","[""The creation of the Institute for Research in Solar Energy and New Energies (IRESEN)"", ""The establishment of research platforms such as the Green Energy Park and Green and Smart Building Park"", ""The Moroccan Agency for Sustainable Energy (MASEN) is responsible for developing and managing renewable energy projects"", ""The National Agency for Energy Efficiency (AMEE) is in charge of implementing Morocco's energy efficiency policy"", ""The Energy Development Fund finances renewable energy and energy efficiency actions"", ""Morocco aims to double government investment in clean energy applied research and innovation over five years, from 40 million € in 2012-2017 to 80 million € by 2018-2023""]"
Morocco,2014-2018,https://oxfordbusinessgroup.com/reports/morocco/2016-report/economy/cleaning-up-efforts-to-improve-waste-management-and-water-treatment-yielding-positive-results,2014,2018,2016,Efforts to improve waste management in Morocco yield ...,Morocco national environmental reporting capacity after:2014-01-01 before:2018-01-01,oxfordbusinessgroup_com_Efforts_to_improve_waste_management_in_Morocco_yie_9d0bda9ce1.txt,False,False,,"The document does not contain explicit evidence related to environmental data systems, environmental statistics, scientific environmental assessments or scientific reviews, environmental monitoring systems, environmental data inputs to early warning systems, environmental information platforms, national environmental reporting frameworks, State of Environment reporting systems, environmental indicators, data portals, databases, or observatories, or institutional arrangements for producing or coordinating environmental evidence.",[]
Morocco,2014-2018,https://thedocs.worldbank.org/en/doc/59806cead42a777c62a754cb703d0c18-0280012024/original/Morocco-Technical-Note-12.pdf,2014,2018,2016,Climate Change impacts on the Blue Economy in Morocco,Morocco national environmental reporting capacity after:2014-01-01 before:2018-01-01,thedocs_worldbank_org_Climate_Change_impacts_on_the_Blue_Economy_in_Moro_42749f5733.txt,False,False,,"The document is about climate change impacts on coastal tourism jobs in Morocco, but it does not contain explicit evidence related to environmental data, statistics, scientific assessment, monitoring, early warning data inputs, information systems, reporting frameworks, or environmental indicators. It focuses on the economic and social impacts of climate change on tourism and provides recommendations for policy and institutional actions.","[""No relevant evidence found""]"
Morocco,2014-2018,https://unfccc.int/sites/default/files/NDC/2022-06/Morocco%20First%20NDC-English.pdf,2014,2018,2016,Morocco NDC,Morocco national environmental reporting capacity after:2014-01-01 before:2018-01-01,unfccc_int_Morocco_NDC_3398c3bf52.txt,False,False,,"The document does not provide explicit evidence related to environmental data systems, environmental statistics, scientific environmental assessments or scientific reviews, environmental monitoring systems, environmental data inputs to early warning systems, environmental information platforms, national environmental reporting frameworks, State of Environment reporting systems, environmental indicators, data portals, databases, or observatories, or institutional arrangements for producing or coordinating environmental evidence in Morocco during 2014-2018.",[]
Morocco,2014-2018,https://us.boell.org/sites/default/files/morocco_study_climate_governance_final_english_nov.2.pdf,2014,2018,2016,Climate Finance in Morocco,Morocco national environmental reporting capacity after:2014-01-01 before:2018-01-01,us_boell_org_Climate_Finance_in_Morocco_e6930f34a5.txt,False,False,,"The document does not contain explicit evidence related to environmental data, statistics, scientific assessment, monitoring, early warning data inputs, information systems, reporting frameworks, or environmental indicators for Morocco during 2014-2018.",[]
Morocco,2014-2018,https://www.adaptation-fund.org/project/climate-changes-adaptation-project-in-oasis-zones-pacc-zo-2/,2014,2018,2016,Climate changes adaptation project in oasis zones – PACC ...,Morocco national environmental reporting capacity after:2014-01-01 before:2018-01-01,www_adaptation-fund_org_Climate_changes_adaptation_project_in_oasis_zones__ae31ee080e.txt,False,False,,"The document does not provide explicit evidence of Morocco's institutional or technical capacity to develop, produce, maintain, or use environmental data systems, environmental statistics, scientific environmental assessments, environmental monitoring systems, or other relevant capacity domains during 2014-2018.",[]
Morocco,2014-2018,https://www.adaptation-undp.org/integrating-climate-change-adaptation-development-planning-morocco,2014,2018,2016,Integrating climate change adaptation in development ...,Morocco national environmental reporting capacity after:2014-01-01 before:2018-01-01,www_adaptation-undp_org_Integrating_climate_change_adaptation_in_developme_b4d63aed2c.txt,False,False,,"The document does not contain explicit evidence related to environmental data systems, environmental statistics, scientific environmental assessments, or environmental monitoring systems in Morocco during 2014-2018. It primarily focuses on climate change adaptation planning and the National Adaptation Plan (NAP) process.",[]
Morocco,2014-2018,https://www.adaptationcommunity.net/wp-content/uploads/2017/11/05-giz2017-en-factsheet-morocco.pdf,2014,2018,2016,Morocco,Morocco national environmental reporting capacity after:2014-01-01 before:2018-01-01,www_adaptationcommunity_net_Morocco_6ee60bcd48.txt,True,True,80.0,"The document provides strong evidence of Morocco's institutional and technical capacity to develop, produce, maintain, and use environmental data systems, specifically in the context of climate change adaptation monitoring and evaluation. The country has developed a comprehensive adaptation M&E system, integrated into the Regional Information System on Environment and Sustainable Development (SIREDD), with clear objectives, indicators, and institutional arrangements.","[""the establishment of the territorial plans to combat climate change"", ""the ongoing elaboration of the National Adaptation Plan (NAP)"", ""the adoption of the National Strategy on Sustainable Development"", ""the development of a comprehensive set of tools and instruments for an improved governance of climate change adaptation (CCA)"", ""the Regional Information System on Environment and Sustainable Development (SIREDD)"", ""the integration of adaptation monitoring into the SIREDD"", ""the development of indicators based on climate change impact and vulnerability chains"", ""the institutional arrangements for installing a harmonized approach on adaptation monitoring at national level"", ""the Annual Report on the State of the Environment at regional level""]"
Morocco,2014-2018,https://www.agriscigroup.us/articles/AEST-2-116.php,2014,2018,2016,Environmental communication in Moroccan enterprises,Morocco national environmental reporting capacity after:2014-01-01 before:2018-01-01,www_agriscigroup_us_Environmental_communication_in_Moroccan_enterprise_c63e294149.txt,False,False,,"The document is not about environmental data systems, statistics, scientific assessments, monitoring, early warning systems, information platforms, reporting frameworks, or environmental indicators. It discusses environmental communication in Moroccan enterprises, sustainable development, and the transition to a green economy, but does not provide explicit evidence of Morocco's capacity to develop, produce, maintain, or use environmental data systems during 2014-2018.",[]
Morocco,2014-2018,https://www.climate-expert.org/en/home/business-adaptation/morocco,2014,2018,2016,Morocco,Morocco national environmental reporting capacity after:2014-01-01 before:2018-01-01,www_climate-expert_org_Morocco_2539ecf44f.txt,False,False,,"The document does not contain explicit evidence related to environmental data systems, environmental statistics, scientific environmental assessments, or environmental monitoring systems in Morocco during 2014-2018. It primarily discusses climate change impacts, vulnerability, and policy framework but lacks specific information on environmental data capacity.",[]
Morocco,2014-2018,https://www.csmonitor.com/Environment/2017/0913/Inside-Morocco-s-renewable-revolution,2014,2018,2016,Inside Morocco's renewable revolution,Morocco national environmental reporting capacity after:2014-01-01 before:2018-01-01,www_csmonitor_com_Inside_Morocco_s_renewable_revolution_4e95d948af.txt,False,False,,"The document does not provide explicit evidence of Morocco's institutional or technical capacity to develop, produce, maintain, or use environmental data systems, environmental statistics, scientific environmental assessments, environmental monitoring systems, or other relevant capacity domains during 2014-2018.",[]
Morocco,2014-2018,https://www.fao.org/fileadmin/user_upload/FAO-countries/Maroc/docs/2017-CC-FAO-EN.pdf,2014,2018,2016,Morocco in the face of climate change,Morocco national environmental reporting capacity after:2014-01-01 before:2018-01-01,www_fao_org_Morocco_in_the_face_of_climate_change_e2982c6bd4.txt,True,True,61.0,"The document provides evidence of Morocco's capacity to develop and use environmental data systems, specifically the MOSAICC system, which is a multidisciplinary and verified source of climate data. This system was developed in partnership with national institutions and has been included in the Nationally Determined Contribution under the United Nations Framework Convention on Climate Change.","[""MOSAICC system"", ""climate data"", ""Modelling System for Agricultural Impacts of Climate Change"", ""Morocco Climate Change Competence Center (4C-Morocco)"", ""Nationally Determined Contribution""]"
Morocco,2014-2018,https://www.giz.de/en/projects/support-moroccan-energy-policy-1,2014,2018,2016,Support of the Moroccan Energy Policy,Morocco national environmental reporting capacity after:2014-01-01 before:2018-01-01,www_giz_de_Support_of_the_Moroccan_Energy_Policy_e843c7d2f8.txt,True,True,60.0,"The document provides evidence of capacity development activities in Morocco during 2014-2018, specifically in the areas of energy policy, regulation, and planning. The project supported the development of an integrated energy modelling system, the establishment of the Moroccan Energy Observatory, and the creation of a web portal for energy sector information. These activities demonstrate moderate evidence of capacity strengthening in environmental data systems, statistics, and assessment.","[""Support MEMDD in the development of a sector-specific IT system and an integrated energy modelling system for energy supply and demand forecasting and planning."", ""The project has supported the MEMDD in setting up the Moroccan Energy Observatory and in developing its web portal that provides access to reliable, up-to-date information on developments in the energy sector."", ""The project has enabled the Ministry team responsible for energy forecasting to develop an integrated energy modelling system and acquire the expertise required to create long-term energy scenarios in-house."", ""The project has formed and trained a group of researchers to work on energy modelling in partnership with the university network set up to promote renewable energy and energy efficiency (REUNET).""]"
Morocco,2014-2018,https://www.iea.org/reports/partner-country-series-clean-energy-technology-assessment-methodology-pilot-study-morocco,2014,2018,2016,Clean Energy Technology Assessment Methodology Pilot ...,Morocco national environmental reporting capacity after:2014-01-01 before:2018-01-01,www_iea_org_Clean_Energy_Technology_Assessment_Methodology_Pil_3f4362e4d3.txt,False,False,,"The document is not about environmental data systems, statistics, scientific assessments, monitoring systems, or reporting frameworks. It is about clean energy technology assessment and policy in Morocco, which does not directly relate to the required capacity domains.",[]
Morocco,2014-2018,https://www.sciencedirect.com/science/article/abs/pii/S2211467X15000036,2014,2018,2016,Moroccan National Energy Strategy reviewed from a ...,Morocco national environmental reporting capacity after:2014-01-01 before:2018-01-01,www_sciencedirect_com_Moroccan_National_Energy_Strategy_reviewed_from_a__11e4ba51ae.txt,False,False,,"The document is not about Morocco, nor does it contain any information related to environmental data systems, statistics, scientific assessments, monitoring systems, or reporting frameworks.",[]
Morocco,2018-2022,http://www.sdg6data.org/country-or-area/Morocco,2018,2022,2020,Morocco,Morocco environmental data system institutional capacity after:2018-01-01 before:2022-01-01,www_sdg6data_org_Morocco_299f1fafe9.txt,False,False,,"The document does not contain explicit evidence related to environmental data systems, statistics, scientific assessments, monitoring, early warning systems, information platforms, reporting frameworks, or environmental indicators for Morocco during 2018-2022. It primarily focuses on water and sanitation-related SDG indicators and data.",[]
Morocco,2018-2022,https://2017-2021.state.gov/wp-content/uploads/2019/01/Morocco.pdf,2018,2022,2020,Morocco,Morocco environmental data system institutional capacity after:2018-01-01 before:2022-01-01,2017-2021_state_gov_Morocco_fa0aa43173.txt,False,False,,"The document does not contain explicit evidence related to environmental data, statistics, scientific assessment, monitoring, early warning data inputs, information systems, reporting frameworks, or environmental indicators for Morocco during 2018-2022.",[]
Morocco,2018-2022,https://climateknowledgeportal.worldbank.org/sites/default/files/2021-09/15725-WB_Morocco%20Country%20Profile-WEB.pdf,2018,2022,2020,MOROCCO - Climate Change Knowledge Portal - World Bank,Morocco environmental data system institutional capacity after:2018-01-01 before:2022-01-01,climateknowledgeportal_worldbank_org_MOROCCO_Climate_Change_Knowledge_Portal_World_Bank_dd25c8af44.txt,False,False,,"The document does not contain explicit evidence related to environmental data, statistics, scientific assessment, monitoring, early warning data inputs, information systems, reporting frameworks, or environmental indicators for Morocco during 2018-2022.",[]
