Entity,TimeWindow,Link,period_start,period_end,period_midpoint,Title,Query,TextFile,capacity_relevant,unep_attributed,attributable_relevant_doc,sd,capacity_justification,unep_justification,evidence_phrases
Rwanda,2022-2026,https://csl.noaa.gov/assessments/ozone/2022/,2022,2026,2024,Scientific Assessment of Ozone Depletion: 2022,UNEP supported Rwanda scientific assessment after:2022-01-01 before:2026-01-01,csl_noaa_gov_Scientific_Assessment_of_Ozone_Depletion_2022.txt,False,False,False,,"The document does not contain explicit evidence related to environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks for Rwanda in 2022-2026.",The document does not explicitly link UNEP to strengthening or enabling capacity in Rwanda during 2022-2026.,[]
Rwanda,2022-2026,https://csl.noaa.gov/news/2023/375_0503.html,2022,2026,2024,2023 News & Events: Twenty Questions and Answers ...,UNEP supported Rwanda scientific assessment after:2022-01-01 before:2026-01-01,csl_noaa_gov_2023_News_Events_Twenty_Questions_and_Answers_.txt,False,False,False,,"The document does not contain explicit evidence related to environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks for Rwanda in 2022-2026.","The document mentions UNEP in the context of the Montreal Protocol and the Scientific Assessment of Ozone Depletion: 2022, but does not explicitly link UNEP to strengthening or enabling capacity in Rwanda during 2022-2026.",[]
Rwanda,2022-2026,https://docs.un.org/en/A/77/217,2022,2026,2024,A/77/217 General Assembly - the United Nations,UNEP capacity building Rwanda environmental information system after:2022-01-01 before:2026-01-01,docs_un_org_A_77_217_General_Assembly_the_United_Nations.txt,False,False,False,,The document does not contain any information about Rwanda or the specified time window of 2022-2026.,The document does not contain any information about Rwanda or the specified time window of 2022-2026.,[]
Rwanda,2022-2026,https://docs.un.org/en/UNEP/CPR/171/2,2022,2026,2024,UNEP/CPR/171/2 United Nations Environment Programme,UNEP capacity building Rwanda environmental information system after:2022-01-01 before:2026-01-01,docs_un_org_UNEP_CPR_171_2_United_Nations_Environment_Programm.txt,False,False,False,,The document does not contain any information about Rwanda or the specified time window of 2022-2026.,"The document does not contain any information about Rwanda, UNEP's activities in Rwanda, or the specified time window of 2022-2026.",[]
Rwanda,2022-2026,https://documents.un.org/access.nsf/get?OpenAgent&DS=UNEP/EA.6/INF/5&Lang=E,2022,2026,2024,United Nations Environment Programme Information on the ...,UNEP supported Rwanda scientific assessment after:2022-01-01 before:2026-01-01,documents_un_org_United_Nations_Environment_Programme_Information_o.txt,False,False,False,,"The document does not contain explicit evidence related to Rwanda during 2022-2026 about environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks.",The document does not explicitly link UNEP to strengthening or enabling capacity in Rwanda during 2022-2026. Mere mention of UNEP is not enough.,"[""The present report provides an update on progress made in the implementation of resolution 5/5 of the United Nations Environment Assembly of the United Nations Environment Programme (UNEP) on nature-based solutions for supporting sustainable development.""]"
Rwanda,2022-2026,"https://downloads.unido.org/ot/36/38/36386976/2.%20Rwanda%20-%20KIP%20Stage%20I,%20first%20tranche%20%E2%80%93%20project%20document.pdf",2022,2026,2024,"2. Rwanda - KIP Stage I, first tranche – project document",UNEP capacity building Rwanda environmental information system after:2022-01-01 before:2026-01-01,downloads_unido_org_2_Rwanda_KIP_Stage_I_first_tranche_project_documen.txt,True,False,False,,"The document provides evidence of institutional and technical capacity development in Rwanda for environmental data systems, environmental statistics, and monitoring systems. Specifically, it mentions the development of an Ozone Online System for product registration, training of 478 trainees on controls and monitoring of HCFCs, and the establishment of a licensing and quota system for HCFCs. However, the evidence is mostly related to HCFC phase-out and not directly to the specified environmental areas.",There is no explicit link between UNEP and the capacity development mentioned in the document. The document primarily discusses HCFC phase-out management and Kigali HFC implementation plans without directly attributing capacity development to UNEP.,"[""The Ozone Online System has been developed to streamline product registration, ensuring that products meet standards for minimum energy efficiency and low GWP;"", ""A total of 478 trainees that included customs officers, clearing agents, and cargo inspectors were trained on controls and monitoring of HCFCs and preventing illegal trade of HCFCs and other controlled substances under the Montreal Protocol."", ""The Government of Rwanda has established a licensing and quota system for HCFCs, and has banned since 1 January 2015, the import of HCFC-based equipment.""]"
Rwanda,2022-2026,https://en.wikipedia.org/wiki/Renewable_energy_in_Africa,2022,2026,2024,Renewable energy in Africa,UNEP capacity building Rwanda environmental information system after:2022-01-01 before:2026-01-01,en_wikipedia_org_Renewable_energy_in_Africa.txt,False,False,False,,"The document does not contain explicit evidence related to Rwanda during 2022-2026 about environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks.",There is no explicit link between UNEP and strengthening or enabling capacity evidence in Rwanda during 2022-2026.,[]
Rwanda,2022-2026,https://globalcitieshub.org/en/unep-united-nations-environment-programme/,2022,2026,2024,UNEP - United Nations Environment Programme,UNEP capacity building Rwanda environmental information system after:2022-01-01 before:2026-01-01,globalcitieshub_org_UNEP_United_Nations_Environment_Programme.txt,False,False,False,,"The document does not contain explicit evidence related to Rwanda's institutional/technical capacity to develop environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems/early warning systems, environmental information platforms, or national environmental reporting frameworks for the period 2022-2026.",The document does not explicitly link UNEP to strengthening or enabling capacity in Rwanda during 2022-2026.,[]
Rwanda,2022-2026,https://jliflc.com/wp-content/uploads/2024/09/2053_2024_te_unep_speg_Faith-for-the-Earth-Initiative.pdf,2022,2026,2024,Terminal Evaluation of the UNEP Project “Faith for Earth ...,UNEP supported Rwanda scientific assessment after:2022-01-01 before:2026-01-01,jliflc_com_Terminal_Evaluation_of_the_UNEP_Project_Faith_for_.txt,False,False,False,,"The document does not contain explicit evidence related to environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks for Rwanda in 2022-2026.",There is no explicit link between UNEP and strengthening or enabling capacity in Rwanda during 2022-2026.,[]
Rwanda,2022-2026,https://link.springer.com/article/10.1007/s11625-022-01266-0,2022,2026,2024,Sustainability implications of Rwanda's Vision 2050 long-term ...,UNEP supported Rwanda scientific assessment after:2022-01-01 before:2026-01-01,link_springer_com_Sustainability_implications_of_Rwanda_s_Vision_205.txt,False,False,False,,"The document does not contain explicit evidence related to environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks for Rwanda in 2022-2026.",There is no explicit link between UNEP and strengthening or enabling capacity in Rwanda during 2022-2026.,[]
Rwanda,2022-2026,https://ozone.unep.org/sites/default/files/2023-02/Scientific-Assessment-of-Ozone-Depletion-2022.pdf,2022,2026,2024,Scientific ASSeSSment of ozone Depletion: 2022,UNEP supported Rwanda scientific assessment after:2022-01-01 before:2026-01-01,ozone_unep_org_Scientific_ASSeSSment_of_ozone_Depletion_2022.txt,False,False,False,,"The document does not contain explicit evidence related to Rwanda's institutional/technical capacity to develop environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems/early warning systems, environmental information platforms, or national environmental reporting frameworks during 2022-2026.",The document does not explicitly link UNEP to strengthening or enabling Rwanda's capacity in the mentioned areas during 2022-2026.,[]
Rwanda,2022-2026,https://ozone.unep.org/sites/default/files/additional-reported-information/decisionXXXVI2/Rwanda.pdf,2022,2026,2024,Rwanda Information on Life-Cycle Refrigerant Management ...,UNEP capacity building Rwanda environmental information system after:2022-01-01 before:2026-01-01,ozone_unep_org_Rwanda_Information_on_Life_Cycle_Refrigerant_Manag.txt,True,True,True,48.0,"The document provides strong evidence of Rwanda's institutional and technical capacity development in environmental data systems, statistics, and monitoring systems related to life-cycle refrigerant management. Rwanda has successfully implemented the HCFC Phase-Out Management Plan (HPMP) Stage II and mobilized resources from the Multilateral Fund for the Implementation of the Montreal Protocol. The country has also established a national regulatory framework on waste management and conducted training workshops on safe handling and recovery of refrigerants.","The document explicitly links UNEP to strengthening Rwanda's capacity in life-cycle refrigerant management. UNEP, in partnership with UNIDO, has conducted training workshops on safe handling and recovery of refrigerants. Additionally, UNEP has been involved in capacity-building initiatives targeting refrigeration and air conditioning (RAC) technicians and customs officers.","[""REMA, under the Ministry of Environment, has received assistance to implement the HCFC Phase-Out Management Plan (HPMP) Stage II."", ""In partnership with UNEP and UNIDO, has distributed some modern equipment to four training centers."", ""Capacity-building initiatives have been implemented targeting refrigeration and air conditioning (RAC) technicians, Training workshops on the safe handling, recovery of refrigerants have been conducted in partnership with UNEP and UNIDO."", ""Rwanda, participated in a two-week hands-on Training of Trainers program held in Cairo, focused on the use and safe handling of alternative refrigerants.""]"
Rwanda,2022-2026,https://ozone.unep.org/system/files/documents/AP-2022_Synthesis_2023-10-26.pdf,2022,2026,2024,Synthesis of the 2022 Assessment reports of the Scientific ...,UNEP supported Rwanda scientific assessment after:2022-01-01 before:2026-01-01,ozone_unep_org_Synthesis_of_the_2022_Assessment_reports_of_the_Sc.txt,False,False,False,,"The document does not contain explicit evidence related to Rwanda or the specific capacity domains for environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks for Rwanda in 2022-2026.",There is no explicit link between UNEP and strengthening or enabling capacity in Rwanda during 2022-2026.,[]
Rwanda,2022-2026,https://ozone.unep.org/system/files/documents/National%20Cooling%20Strategy%20%28Rwanda%29.pdf,2022,2026,2024,Government of Rwanda,UNEP capacity building Rwanda environmental information system after:2022-01-01 before:2026-01-01,ozone_unep_org_Government_of_Rwanda.txt,True,True,True,64.0,"The document provides strong evidence of Rwanda's capacity development in environmental data systems, statistics, and monitoring systems related to cooling and cold-chain solutions. It mentions the development of a national product registration system, awareness campaigns, capacity building programs, and innovative financial mechanisms.","The document explicitly links UNEP to strengthening Rwanda's capacity in cooling and cold-chain solutions. UNEP is mentioned as a partner in developing the Rwanda National Cooling Strategy, providing funding for a project proposal, and mobilizing USD $1 million from GCF for readiness activities.","[""The Rwanda National Cooling Strategy was developed by a partnership between the government of Rwanda and UN Environment/U4E in 2019"", ""UNEP and the Rwanda Environment Management Authority mobilized USD $1 million from GCF Readiness"", ""Established in 2020 by Govts of Rwanda and UK, UNEP U4E, Centre for Sustainable Cooling, and University of Rwanda""]"
Rwanda,2022-2026,https://ozone.unep.org/system/files/documents/ORM12-Rwanda-national-report.pdf,2022,2026,2024,REPUBLIC OF RWANDA - Ozone Secretariat,UNEP capacity building Rwanda environmental information system after:2022-01-01 before:2026-01-01,ozone_unep_org_REPUBLIC_OF_RWANDA_Ozone_Secretariat.txt,True,True,True,48.0,"The document provides evidence of Rwanda's capacity to develop environmental data systems, environmental statistics, and monitoring systems. For example, Rwanda has established the Rwanda Climate Observatory, which is part of the Advanced Global Atmospheric Gases Experiment (AGAGE) network. The country also has the Air Quality and Climate Change Monitoring Project, which oversees 21 air quality monitoring stations across the country. Additionally, Rwanda has launched calibration laboratories for meteorological, hydrological, and air quality monitoring instruments.","The document explicitly links UNEP to strengthening Rwanda's capacity. For instance, it mentions that the calibration laboratories for meteorological, hydrological, and air quality monitoring instruments were equipped through a project called 'Building the capacity of Rwanda's government to advance the National Adaptation Planning (NAP) process' implemented by REMA with support from the Global Environment Facility (GEF) through the United Nations Environment Program (UNEP).","[""The Rwanda Climate Observatory was built in 2011 and is part of the Advanced Global Atmospheric Gases Experiment (AGAGE) network."", ""The Air Quality and Climate Change Monitoring Project oversees 21 air quality monitoring stations across the country."", ""Rwanda has launched calibration laboratories for meteorological, hydrological, and air quality monitoring instruments, equipped through a project implemented by REMA with support from the Global Environment Facility (GEF) through the United Nations Environment Program (UNEP).""]"
Rwanda,2022-2026,https://ozone.unep.org/system/files/documents/SAP_Presentation_36MOP_31Oct2024.pdf,2022,2026,2024,The 2026 WMO/UNEP Scientific Assessment of Ozone ...,UNEP supported Rwanda scientific assessment after:2022-01-01 before:2026-01-01,ozone_unep_org_The_2026_WMO_UNEP_Scientific_Assessment_of_Ozone_.txt,False,False,False,,"The document does not contain explicit evidence related to Rwanda's capacity in environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks for the period 2022-2026.",There is no explicit link between UNEP and strengthening or enabling any capacity in Rwanda during 2022-2026.,[]
Rwanda,2022-2026,https://ozone.unep.org/system/files/documents/SAP_Report_on_HFC23_September2024.docx,2022,2026,2024,Scientific Assessment Panel - Ozone Secretariat - UNEP,UNEP supported Rwanda scientific assessment after:2022-01-01 before:2026-01-01,ozone_unep_org_Scientific_Assessment_Panel_Ozone_Secretariat_UNEP.txt,False,False,False,,The document does not contain any information about Rwanda or the specified time window of 2022-2026.,"There is no mention of UNEP or any capacity development related to environmental data systems, statistics, assessments, monitoring systems, information platforms, or national reporting frameworks in Rwanda for the specified time window.",[]
Rwanda,2022-2026,https://rsisinternational.org/journals/ijriss/articles/rwanda-towards-the-implementation-of-montreal-protocol-on-substances-that-deplete-the-ozone-layer-the-current-status-of-ods-ods-alternatives-and-hfcs-alternatives/,2022,2026,2024,Rwanda Towards the Implementation of Montreal Protocol ...,UNEP supported Rwanda scientific assessment after:2022-01-01 before:2026-01-01,rsisinternational_org_Rwanda_Towards_the_Implementation_of_Montreal_Prot.txt,True,True,True,48.8,"The document provides strong evidence of Rwanda's institutional and technical capacity to develop environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems/early warning systems, environmental information platforms, and national environmental reporting frameworks related to the Montreal Protocol and ozone-depleting substances (ODS) management. Specifically, it mentions the implementation of the Hydrochlorofluorocarbons Phase-out Management Plan (HPMP) Stage I and II, which includes capacity building of refrigeration technicians, development of national technical standards, and strengthening of the Refrigeration Association of Rwanda. These activities demonstrate moderate to strong evidence of system development and institutional strengthening.","The document explicitly links UNEP to strengthening or enabling Rwanda's capacity in managing ODS and implementing the Montreal Protocol. For example, it mentions that UNEP, along with UNIDO, is implementing HPMP Stage II to enable Rwanda to achieve phase-out targets on consumption of Annex C Group 1 Substances of the Montreal Protocol by 2030. Additionally, UNEP is credited with providing support for training workshops for refrigeration technicians, customs officers, and other stakeholders. The document also mentions that UNEP/CAP organized border training workshops for border customs officers, police, clearing agents, and Bureau of Standards.","[""The HPMP Stage-II has been approved by the 86th meeting of the Executive Committee of the Multilateral Fund Secretariat, to be implemented by UNEP, UNIDO and REMA"", ""UNEP, along with UNIDO, is implementing HPMP Stage II"", ""The NOU in collaboration with UNEP/CAP organized boarder training workshops for boarder customs officers, Police, clearing agents and Bureau of standards"", ""Conduct training workshops for refrigeration technicians throughout the country and trained more than 200 technicians on Good Refrigeration Practices and safe use of flammable refrigerants""]"
Rwanda,2022-2026,https://stratfordjournalpublishers.org/journals/index.php/journal-of-agriculture/article/view/2522,2022,2026,2024,Journal of Agriculture & Environmental Sciences,UNEP supported Rwanda scientific assessment after:2022-01-01 before:2026-01-01,stratfordjournalpublishers_org_Journal_of_Agriculture_Environmental_Sciences.txt,True,False,False,,"The document discusses Environmental and Social Impact Assessment (ESIA) compliance in Rwanda's mining sector during 2022. It evaluates the effectiveness of ESIA compliance, highlighting challenges and suggesting improvements. This shows moderate evidence of Rwanda's capacity to develop environmental data systems and assessments.",There is no explicit link between UNEP and the capacity development or strengthening of environmental assessments in Rwanda's mining sector within the provided document.,"[""evaluation of the mining sector of Rwanda in terms of compliance, enforcement challenges and implementation of the Environmental and Social Impact Assessment (ESIA) regulatory requirements"", ""effectiveness ESIA compliance in the mining sector was evaluated using a mixed-methods approach"", ""various levels of inconsistency in compliance with proper ESIA procedures and guidelines were observed"", ""a statistically significant negative correlation was observed between deforestation and ESIA compliance"", ""The study recommends strengthening regulatory oversight, implementing digital compliance tracking, enhancing community participation, and enforcing stricter penalties for non-compliance""]"
Rwanda,2022-2026,https://thedocs.worldbank.org/en/doc/088091923169511145-0560011984/original/WorldBankGroupArchivesfolder1242329.pdf,2022,2026,2024,United Nations Environmental Programme [UNEP] - General,UNEP capacity building Rwanda environmental information system after:2022-01-01 before:2026-01-01,thedocs_worldbank_org_United_Nations_Environmental_Programme_UNEP_Genera.txt,False,False,False,,"The document does not contain explicit evidence related to Rwanda during 2022-2026 about environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks.",There is no explicit link between UNEP and strengthening or enabling capacity in Rwanda during 2022-2026. Mere mention of UNEP is not enough.,"[""The document provided does not discuss Rwanda or the specified time frame of 2022-2026."", ""It appears to be related to UNEP's activities and collaborations with other organizations in the 1980s, specifically between 1983 and 1984.""]"
Rwanda,2022-2026,https://unepccc.org/project/capacity-building-initiative-for-transparency-cbit-global-coordination-platform/,2022,2026,2024,Capacity Building Initiative for Transparency (CBIT) Global ...,UNEP capacity building Rwanda environmental information system after:2022-01-01 before:2026-01-01,unepccc_org_Capacity_Building_Initiative_for_Transparency_CBIT.txt,False,False,False,,"The document does not contain explicit evidence related to environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks for Rwanda in 2022-2026.",There is no explicit link between UNEP and strengthening or enabling capacity in Rwanda during 2022-2026.,[]
Rwanda,2022-2026,https://unepccc.org/project/project-implementation-for-climate-technology-centre-and-network-ctcn/,2022,2026,2024,Project Implementation for Climate Technology Centre and ...,UNEP supported Rwanda scientific assessment after:2022-01-01 before:2026-01-01,unepccc_org_Project_Implementation_for_Climate_Technology_Cent.txt,False,False,False,,"The document does not contain explicit evidence related to environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks for Rwanda in 2022-2026.",The document does not explicitly link UNEP to strengthening or enabling capacity in Rwanda during 2022-2026.,[]
Rwanda,2022-2026,https://unepccc.org/transparency-takes-center-stage-at-unea-7-event-on-digital-solutions-for-climate-action/,2022,2026,2024,Digital transparency takes center stage at UNEA-7,UNEP capacity building Rwanda environmental information system after:2022-01-01 before:2026-01-01,unepccc_org_Digital_transparency_takes_center_stage_at_UNEA_7.txt,False,False,False,,The document does not contain any information about Rwanda or the specified time window of 2022-2026.,The document does not contain any information about UNEP's involvement in Rwanda or the specified time window of 2022-2026.,[]
Rwanda,2022-2026,https://unesdoc.unesco.org/ark:/48223/pf0000389493,2022,2026,2024,Country initiatives on Education for Sustainable Development,UNEP capacity building Rwanda environmental information system after:2022-01-01 before:2026-01-01,unesdoc_unesco_org_Country_initiatives_on_Education_for_Sustainable_D.txt,False,False,False,,The document does not contain any relevant information about Rwanda or the specified time window.,The document does not contain any relevant information about Rwanda or the specified time window.,[]
Rwanda,2022-2026,https://united4efficiency.org/rwanda-strengthens-capacity-and-collaboration-for-energy-efficient-cooling-regulation/,2022,2026,2024,Rwanda Strengthens Capacity and Collaboration ...,UNEP capacity building Rwanda environmental information system after:2022-01-01 before:2026-01-01,united4efficiency_org_Rwanda_Strengthens_Capacity_and_Collaboration_.txt,True,True,True,64.0,"The document provides strong evidence of Rwanda's capacity development in environmental data systems, specifically in energy-efficient cooling regulation, through the development and implementation of a Technical Regulation for Electrical and Electronic Equipment (EEE) and a Product Registration System (PRS).","The document explicitly links UNEP's United for Efficiency (U4E) initiative to strengthening Rwanda's capacity in energy-efficient cooling regulation, providing technical assistance, and supporting the development of the Technical Regulation and PRS.","[""Led by the Rwanda Environment Management Authority (REMA) in collaboration with the United Nations Environment Programme’s United for Efficiency (U4E) initiative as a technical partner"", ""The collaboration with REMA and UNEP’s United for Efficiency team has enhanced our capacity to regulate and effectively monitor cooling products entering the Rwandan market."", ""This collaborative initiative between REMA and UNEP marks a significant milestone towards sustainable development in Rwanda."", ""U4E will continue providing technical assistance, especially on energy efficiency, and coordinate with REMA, RICA, ITU, and IREMBO to complete and integrate the registration systems for the different requirements of the Technical Regulation.""]"
Rwanda,2022-2026,https://untalent.org/jobs/ccac-national-project-coordinator-for-rwanda-1,2022,2026,2024,UNEP - CCAC National Project Coordinator for Rwanda,UNEP supported Rwanda scientific assessment after:2022-01-01 before:2026-01-01,untalent_org_UNEP_CCAC_National_Project_Coordinator_for_Rwanda.txt,False,False,False,,"The document does not contain explicit evidence related to environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks for Rwanda during 2022-2026.",The document does not explicitly link UNEP to strengthening or enabling capacity in Rwanda during 2022-2026.,[]
Rwanda,2022-2026,https://unu.edu/inweh/news/strengthening-north-africas-capacity-wastewater-surveillance-and-public-health,2022,2026,2024,Strengthening North Africa's Capacity for Wastewater ...,UNEP capacity building Rwanda environmental information system after:2022-01-01 before:2026-01-01,unu_edu_Strengthening_North_Africa_s_Capacity_for_Wastewat.txt,False,False,False,,"The document does not contain explicit evidence related to Rwanda or the specific capacity domains for environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks for Rwanda in 2022-2026.","The document does not explicitly link UNEP to strengthening or enabling capacity in Rwanda during 2022-2026. The document primarily discusses a workshop held in Cairo, Egypt, focused on North Africa, and does not mention Rwanda.",[]
Rwanda,2022-2026,https://www.ariseglobalnetwork.org/organization/united-nations-environment-programme-unep,2022,2026,2024,United Nations Environment Programme (UNEP),UNEP capacity building Rwanda environmental information system after:2022-01-01 before:2026-01-01,www_ariseglobalnetwork_org_United_Nations_Environment_Programme_UNEP_.txt,False,False,False,,"The document does not contain explicit evidence related to environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks for Rwanda in 2022-2026.",There is no explicit link between UNEP and strengthening or enabling capacity in Rwanda during 2022-2026.,[]
Rwanda,2022-2026,https://www.ccacoalition.org/sites/default/files/resources/AFRICAN_ASSESMENT_SDM.pdf,2022,2026,2024,INTEGRATED ASSESSMENT OF AIR POLLUTION AND ...,UNEP supported Rwanda scientific assessment after:2022-01-01 before:2026-01-01,www_ccacoalition_org_INTEGRATED_ASSESSMENT_OF_AIR_POLLUTION_AND_.txt,False,False,False,,"The document does not contain explicit evidence related to Rwanda's institutional/technical capacity to develop environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks for the time window 2022–2026.",The document does not explicitly link UNEP to strengthening or enabling capacity in Rwanda for the relevant systems during 2022–2026.,[]
Rwanda,2022-2026,https://www.eci.ox.ac.uk/sites/default/files/2025-01/UNEP%20Enabling%20Adaptation%20Report%20%282025%29.pdf,2022,2026,2024,Enabling Adaptation - Environmental Change Institute,UNEP supported Rwanda scientific assessment after:2022-01-01 before:2026-01-01,www_eci_ox_ac_uk_Enabling_Adaptation_Environmental_Change_Institute.txt,False,False,False,,"The document does not contain explicit evidence related to Rwanda's institutional/technical capacity to develop environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, and national environmental reporting frameworks during 2022-2026.",There is no explicit link between UNEP and strengthening or enabling capacity in Rwanda during 2022-2026 mentioned in the document.,[]
Rwanda,2022-2026,https://www.environment.gov.rw/1/moe-spiu,2022,2026,2024,MOE/SPIU,UNEP capacity building Rwanda environmental information system after:2022-01-01 before:2026-01-01,www_environment_gov_rw_MOE_SPIU.txt,False,False,False,,"The document does not contain explicit evidence related to environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks in Rwanda during 2022-2026.",There is no explicit link between UNEP and strengthening or enabling capacity in Rwanda during 2022-2026.,[]
Rwanda,2022-2026,https://www.environment.gov.rw/1/supporting-national-capacity-building-to-develop-sustainable-infrastructure-as-a-means-of-implementing-the-sdgs-in-rwanda-si,2022,2026,2024,Supporting National Capacity Building to Develop ...,UNEP capacity building Rwanda environmental information system after:2022-01-01 before:2026-01-01,www_environment_gov_rw_Supporting_National_Capacity_Building_to_Develop_.txt,True,True,True,48.0,"The document provides evidence of capacity building efforts in Rwanda from 2022-2026, specifically in developing sustainable infrastructure, which is related to environmental data systems and national environmental reporting frameworks. The Ministry of Environment developed a Concept and roadmap of the Center of Excellence for Green Urbanization and Sustainable Infrastructure, Rwanda's sustainable infrastructure assessment report, and case studies on sustainable infrastructure. However, the evidence is partial and not fully institutionalized.","The document explicitly links UNEP to strengthening or enabling capacity in Rwanda (in 2022-2026) by collaborating on a project titled 'supporting national capacity building to develop sustainable infrastructure as a means of implementing the SDGs in Rwanda.' UNEP provided funding of $130,000 to support capacity building through various training, peer learning, workshops, and study tours.","[""The Ministry of Environment and UNEP collaborated on a small-scale fund agreement for the project or program titled 'supporting national capacity building to develop sustainable infrastructure as a means of implementing the SDGs in Rwanda.'"", ""The project contributed 130,000 USD to support the provision of capacity building through various training, peer learning, workshops, and study tours to help Rwanda achieve its sustainable development goals."", ""Through this project Ministry of Environment developed: Concept and roadmap of the Center of Excellence for Green Urbanization and Sustainable Infrastructure, Rwanda’s sustainable infrastructure assessment report, Cases studies showcasing Rwanda’s sustainable infrastructure""]"
Rwanda,2022-2026,https://www.facebook.com/TheNewTimesRwanda/posts/rwanda-has-achieved-81-percent-of-its-unconditional-mitigation-target-a-mileston/1375579587911698/,2022,2026,2024,Rwanda has achieved 81 percent of its 'unconditional ...,UNEP supported Rwanda scientific assessment after:2022-01-01 before:2026-01-01,www_facebook_com_Rwanda_has_achieved_81_percent_of_its_unconditiona.txt,False,False,False,,"The document does not contain explicit evidence related to environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks in Rwanda during 2022–2026.",There is no explicit link between UNEP and any capacity strengthening or enabling in Rwanda during 2022–2026.,[]
Rwanda,2022-2026,https://www.facebook.com/unep/posts/climate-change-and-environmental-challenges-can-exacerbate-existing-tensions-lea/451331207026963/,2022,2026,2024,Climate change and environmental challenges can ...,UNEP capacity building Rwanda environmental information system after:2022-01-01 before:2026-01-01,www_facebook_com_Climate_change_and_environmental_challenges_can_.txt,False,False,False,,"The document does not contain explicit evidence related to Rwanda or the specified time window (2022-2026). It also does not discuss environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks.",There is no explicit link between UNEP and strengthening or enabling capacity in Rwanda during 2022-2026. The document primarily contains general information about UNEP's activities and achievements but does not specifically mention Rwanda or the relevant capacity domains.,[]
Rwanda,2022-2026,https://www.frontiersin.org/journals/sustainability/articles/10.3389/frsus.2023.1092107/full,2022,2026,2024,Implementing circular economy and sustainability policies ...,UNEP supported Rwanda scientific assessment after:2022-01-01 before:2026-01-01,www_frontiersin_org_Implementing_circular_economy_and_sustainability_p.txt,False,False,False,,"The document does not contain explicit evidence related to Rwanda's institutional/technical capacity to develop environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems/early warning systems, environmental information platforms, or national environmental reporting frameworks during 2022-2026.",There is no explicit link between UNEP and strengthening or enabling capacity in Rwanda during 2022-2026 mentioned in the document.,[]
Rwanda,2022-2026,https://www.greenclimate.fund/ae/unep,2022,2026,2024,United Nations Environment Programme (UNEP),UNEP capacity building Rwanda environmental information system after:2022-01-01 before:2026-01-01,www_greenclimate_fund_United_Nations_Environment_Programme_UNEP_.txt,False,False,False,,"The document does not contain explicit evidence related to Rwanda or the specified time window (2022-2026) about environmental data systems, environmental statistics, scientific environmental assessments, monitoring systems / early warning systems, environmental information platforms, or national environmental reporting frameworks.",The document does not explicitly link UNEP to strengthening or enabling capacity in Rwanda during 2022-2026.,[]
