Entity,TimeWindow,Link,period_start,period_end,period_midpoint,Title,Query,TextFile,chemicals_relevant,unep_attributed,attributable_relevant_doc,sd,policy_regulation_score,unep_attribution_score,instrument_type,action_stage,evidence_level,sector,chemicals_justification,unep_justification,evidence_phrases
Rwanda,2022-2026,https://ghanacic.ashesi.edu.gh/wp-content/uploads/2025/08/Waste-Management-Policy-Paper.pdf,2022,2026,2024,Waste Management - Policy Paper,with UNEP support Rwanda pollution prevention and control policy adopted policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,ghanacic_ashesi_edu_gh_Waste_Management_Policy_Paper.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,The document could not be fetched and analyzed.,The document could not be fetched and analyzed.,[]
Rwanda,2022-2026,https://journals.sagepub.com/doi/10.1177/0169796X221104855,2022,2026,2024,Plastic Waste Mitigation Strategies: A Review of Lessons ...,with UNEP support Rwanda pollution prevention and control policy adopted policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,journals_sagepub_com_Plastic_Waste_Mitigation_Strategies_A_Review_of_Le.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,"The document does not contain explicit evidence related to circular approaches/circular economy, chemicals management, waste management, pollution prevention and control, or policies/laws/regulations in key sectors for Rwanda during 2022–2026.",There is no explicit link between UNEP and any policy/law/regulation outcome in Rwanda during 2022–2026.,[]
Rwanda,2022-2026,https://journals.sagepub.com/doi/abs/10.1177/0734242X251331339,2022,2026,2024,"A review of policy frameworks in Mombasa County, Kenya",in partnership with UNEP Rwanda national chemicals profile implementing policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,journals_sagepub_com_A_review_of_policy_frameworks_in_Mombasa_County_Ke.txt,False,False,False,,0.0,0.0,none,none,unclear,none,"The document does not contain explicit evidence related to circular approaches/circular economy, chemicals management, waste management, pollution prevention and control, or policies/laws/regulations in key sectors for Rwanda in 2022-2026.",There is no explicit link between UNEP and any policy/law/regulation outcome in Rwanda during 2022-2026.,[]
Rwanda,2022-2026,https://just2ce.eu/wp-content/uploads/2024/02/D1_1-JUST2CE-Final-Version.pdf,2022,2026,2024,Circular Economy for Social Transformation: Multiple Paths ...,in partnership with UNEP Rwanda national chemicals profile implementing policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,just2ce_eu_Circular_Economy_for_Social_Transformation_Multipl.txt,False,False,False,,0.0,0.0,none,none,global,unclear,"The document does not contain explicit evidence related to circular approaches/circular economy, chemicals management, waste management, pollution prevention/control, or policies/laws/regulations in key sectors for Rwanda during 2022–2026.","There is no explicit link between UNEP and any policy, law, regulation, strategy, action plan, or official framework in Rwanda during 2022–2026.",[]
Rwanda,2022-2026,https://minepded.gov.cm/wp-content/uploads/2024/01/NATIONAL-STRATEGY-TO-COMBAT-PLASTIC-POLLUTION.pdf,2022,2026,2024,NATIONAL STRATEGY TO COMBAT PLASTIC POLLUTION,in partnership with UNEP Rwanda national chemicals profile implementing policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,minepded_gov_cm_NATIONAL_STRATEGY_TO_COMBAT_PLASTIC_POLLUTION.txt,False,False,False,,0.0,0.0,none,none,unclear,none,The document is not about Rwanda or the time window 2022-2026. The document text appears to be an error message and does not contain any relevant information.,The document does not contain any information about UNEP's involvement in Rwanda or the time window 2022-2026.,[]
Rwanda,2022-2026,https://nema.go.ke/wp-content/uploads/2025/10/Waste-Management-Policy-2021.pdf,2022,2026,2024,National Sustainable Waste Management Policy,with UNEP support Rwanda pollution prevention and control policy adopted policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,nema_go_ke_National_Sustainable_Waste_Management_Policy.txt,False,False,False,,0.0,0.0,none,none,none,none,"The document does not contain explicit evidence related to circular approaches/circular economy, chemicals management, waste management, pollution prevention/control, or policies/laws/regulations in key sectors for Rwanda during 2022-2026.","There is no explicit link between UNEP and any policy, law, regulation, strategy, action plan, or official framework in Rwanda during 2022-2026.",[]
Rwanda,2022-2026,https://pmc.ncbi.nlm.nih.gov/articles/PMC12528791/,2022,2026,2024,Marine plastics and the circular economy: A review of policy ...,with UNEP support Rwanda pollution prevention and control policy adopted policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,pmc_ncbi_nlm_nih_gov_Marine_plastics_and_the_circular_economy_A_review_.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,"The document does not contain any information related to chemicals, waste, circular economy, or pollution policies in Rwanda for the period 2022-2026.",The document does not mention UNEP or any related activities in Rwanda for the period 2022-2026.,[]
Rwanda,2022-2026,https://policycommons.net/artifacts/2256869/rwanda/3015571/,2022,2026,2024,Rwanda's Sustainable Development: Balancing Growth ...,in partnership with UNEP Rwanda national chemicals profile implementing policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,policycommons_net_Rwanda_s_Sustainable_Development_Balancing_Growth_.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,No evidence found,No evidence found,[]
Rwanda,2022-2026,https://prevent-waste.net/wp-content/uploads/2025/06/Financing-Circularity-Factsheet-Part-2.pdf,2022,2026,2024,Guidance to Unlock Finance for Circular Economy Actors,in partnership with UNEP Rwanda national chemicals profile implementing policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,prevent-waste_net_Guidance_to_Unlock_Finance_for_Circular_Economy_Ac.txt,False,False,False,,0.0,0.0,none,none,none,none,"The document does not contain explicit evidence related to circular approaches/circular economy, chemicals management, waste management, pollution prevention/control, or policies/laws/regulations in key sectors for Rwanda during 2022-2026.","There is no explicit link between UNEP and any policy, law, regulation, strategy, action plan, or official framework in Rwanda during 2022-2026.",[]
Rwanda,2022-2026,https://repository.usfca.edu/cgi/viewcontent.cgi?article=2693&context=thes,2022,2026,2024,Assesing Electronic Waste Management Strategies in Ghana,in partnership with UNEP Rwanda national chemicals profile implementing policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,repository_usfca_edu_Assesing_Electronic_Waste_Management_Strategies_in.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,"No evidence found related to chemicals, waste, circular economy or pollution policies in Rwanda for 2022-2026.",No explicit link to UNEP found in relation to SP3.1 outcomes for Rwanda in 2022-2026.,[]
Rwanda,2022-2026,https://resolutions.unep.org/incres/uploads/rwanda_gc1_intervention_on_part_2_-_chemicals_and_polymers_of_concern.pdf,2022,2026,2024,Rwanda Intervention on Part 2 - Chemicals and Polymers ...,in partnership with UNEP Rwanda national chemicals profile implementing policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,resolutions_unep_org_Rwanda_Intervention_on_Part_2_Chemicals_and_Polyme.txt,True,False,False,,0.0,0.0,none,none,national,none,"The document mentions the need for common legally binding global rules and control measures on chemicals and polymers of concern, but does not provide evidence of a policy, law, or regulation developed, adopted, revised, or implemented in Rwanda during 2022-2026.","There is no explicit link between UNEP and the policy, law, or regulation outcome mentioned in the document.","[""common legally binding global rules and control measures on chemicals and polymers of concern"", ""countries like Rwanda do not possess the technical capability to identify, test and evaluate the more than 16,000 chemicals currently used in plastics""]"
Rwanda,2022-2026,https://theses.hal.science/tel-05064001/file/24_42_C_FRANCOMME.pdf,2022,2026,2024,Circular Economy in the Small Island ...,in partnership with UNEP Rwanda national chemicals profile implementing policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,theses_hal_science_Circular_Economy_in_the_Small_Island_.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,No relevant information found,No relevant information found,[]
Rwanda,2022-2026,https://unctad.org/system/files/non-official-document/ditc-ted-12042023-Single_Use_Plastics_Report_2023-3.pdf,2022,2026,2024,"Policies, Regulations and Laws that Address the Harmful ...",with UNEP support Rwanda pollution prevention and control policy adopted policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,unctad_org_Policies_Regulations_and_Laws_that_Address_the_Har.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,"No evidence found related to chemicals, waste, circular economy, or pollution policies in Rwanda for 2022-2026.",No explicit link to UNEP found in relation to SP3.1 outcomes for Rwanda in 2022-2026.,[]
Rwanda,2022-2026,https://unece.org/sites/default/files/2025-02/2_GFC-GRT4_Nov2024.pdf,2022,2026,2024,Global Framework on Chemicals,in partnership with UNEP Rwanda national chemicals profile implementing policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,unece_org_Global_Framework_on_Chemicals.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,"No evidence found related to chemicals, waste, circularity, or pollution policies in Rwanda for 2022-2026.",No explicit link to UNEP found in relation to SP3.1 outcomes for Rwanda in 2022-2026.,[]
Rwanda,2022-2026,https://unemg.org/wp-content/uploads/2023/05/Mapping-report-%E2%80%98An-Overview-of-UN-Activities-and-Initiatives-related-to-Pollution-v3.pdf,2022,2026,2024,An overview of UN Activities and Initiatives related to ...,in partnership with UNEP Rwanda national chemicals profile implementing policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,unemg_org_An_overview_of_UN_Activities_and_Initiatives_relat.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,"No relevant information found for Rwanda in 2022-2026 regarding circular economy, chemicals management, waste management, pollution prevention/control, or related policies/laws/regulations.",No explicit link to UNEP found for Rwanda in 2022-2026 related to SP3.1 policy/law/regulation outcomes.,[]
Rwanda,2022-2026,https://wcef2025.com/speakers/,2022,2026,2024,Speakers,in partnership with UNEP Rwanda national chemicals profile implementing policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,wcef2025_com_Speakers.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,No relevant information found,No relevant information found,[]
Rwanda,2022-2026,https://wwfafrica.awsassets.panda.org/downloads/wwf_plastic_pollution.pdf,2022,2026,2024,PLASTIC POLLUTION IN AFRICA,with UNEP support Rwanda pollution prevention and control policy adopted policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,wwfafrica_awsassets_panda_org_PLASTIC_POLLUTION_IN_AFRICA.txt,False,False,False,,0.0,0.0,none,none,none,none,"The document does not contain explicit evidence related to circular approaches/circular economy, chemicals management, waste management, pollution prevention and control, or policies/laws/regulations in key sectors for Rwanda during 2022–2026.","There is no explicit link between UNEP and any policy, law, regulation, strategy, action plan, or official framework in Rwanda during 2022–2026.","[""The document is primarily focused on plastic pollution in Africa, not Rwanda specifically, and does not mention Rwanda or its policies.""]"
Rwanda,2022-2026,https://www-pub.iaea.org/MTCD/publications/PDF/p15294-PUB2089_web.pdf,2022,2026,2024,Policies and Strategies for the Management of NORM ...,in partnership with UNEP Rwanda national chemicals profile implementing policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www-pub_iaea_org_Policies_and_Strategies_for_the_Management_of_NORM.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,"No relevant information found for Rwanda in 2022-2026 regarding circular economy, chemicals management, waste management, or pollution prevention/control.",No explicit link to UNEP found in relation to SP3.1 outcomes for Rwanda in 2022-2026.,[]
Rwanda,2022-2026,https://www.afdb.org/sites/default/files/esia_for_the_cross-border_roads_south_western_lot_131.046_km_in_rusizi_and_nyaruguru_districts.pdf,2022,2026,2024,ENVIRONMENTAL AND SOCIAL IMPACT ASSESSMENT ( ...,in partnership with UNEP Rwanda national chemicals profile implementing policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_afdb_org_ENVIRONMENTAL_AND_SOCIAL_IMPACT_ASSESSMENT_.txt,False,False,False,,0.0,0.0,none,none,unclear,none,"The document does not contain explicit evidence related to circular approaches/circular economy, chemicals management, waste management, pollution prevention and control, or policies/laws/regulations in key sectors for Rwanda in 2022-2026.",There is no explicit link between UNEP and any policy/law/regulation outcome in Rwanda during 2022-2026.,[]
Rwanda,2022-2026,https://www.basel.int/Portals/4/Basel%20Convention/docs/plastic%20waste/UNEP-CHW-PWPWG-PUB-SingleUse-Jan2023.English.pdf,2022,2026,2024,"Compilation of information, best practices and lessons ...",with UNEP support Rwanda pollution prevention and control policy adopted policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_basel_int_Compilation_of_information_best_practices_and_less.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,"No relevant information found for Rwanda in 2022-2026 regarding circular economy, chemicals management, waste management, or pollution prevention and control.","No explicit link to UNEP found in the context of Rwanda's policies, laws, or regulations for circular economy, chemicals management, waste management, or pollution prevention and control in 2022-2026.",[]
Rwanda,2022-2026,https://www.basel.int/Portals/4/Basel%20Convention/docs/plastic%20waste/UNEP-FAO-CHW-RC-POPS-PUB-GlobalGovernancePlastics-2023.pdf,2022,2026,2024,GLOBAL GOVERNANCE OF PLASTICS AND ...,in partnership with UNEP Rwanda national chemicals profile implementing policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_basel_int_GLOBAL_GOVERNANCE_OF_PLASTICS_AND_.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,"No evidence found related to chemicals, waste, circular economy, or pollution policies in Rwanda for 2022-2026.",No explicit link to UNEP found in the provided text.,[]
Rwanda,2022-2026,https://www.cambridge.org/core/journals/cambridge-prisms-plastics/article/defining-an-effective-plastics-treaty-through-national-perspectives-and-visions-during-early-negotiations/DAF5D7C0501F41F6FDC132C0686BC1C8,2022,2026,2024,Defining an effective “plastics treaty” through national ...,in partnership with UNEP Rwanda national chemicals profile implementing policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_cambridge_org_Defining_an_effective_plastics_treaty_through_nati.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,The document does not contain any relevant information about Rwanda or the specified time window (2022-2026).,The document does not contain any relevant information about Rwanda or the specified time window (2022-2026).,[]
Rwanda,2022-2026,https://www.commissionoceanindien.org/wp-content/uploads/2023/07/West-Africa-Proposed-Plastics-Action-Plan-rev24July-CLEAN.pdf,2022,2026,2024,Proposed Regional Action Plan to Combat Marine Plastic ...,with UNEP support Rwanda pollution prevention and control policy adopted policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_commissionoceanindien_org_Proposed_Regional_Action_Plan_to_Combat_Marine_Pla.txt,False,False,False,,0.0,0.0,none,none,global,none,"The document does not contain explicit evidence related to circular approaches/circular economy, chemicals management, waste management, pollution prevention/control, or policies/laws/regulations in key sectors for Rwanda during 2022-2026.","There is no explicit link between UNEP and the development/adoption/revision/implementation of any policy, law, regulation, strategy, action plan, or official framework in Rwanda during 2022-2026.","[""The document is a discussion paper on a proposed regional action plan to combat marine plastic pollution in the Abidjan Convention region, which includes several African countries, but does not specifically mention Rwanda.""]"
Rwanda,2022-2026,https://www.enel.com/content/dam/enel-com/documenti/investitori/sostenibilita/2024/cdp-corporate-questionnaire-2024-enel-spa.pdf,2022,2026,2024,2025 CDP Corporate Questionnaire 2025,in partnership with UNEP Rwanda national chemicals profile implementing policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_enel_com_2025_CDP_Corporate_Questionnaire_2025.txt,False,False,False,,0.0,0.0,none,none,none,none,"The document does not contain explicit evidence related to circular economy, chemicals management, waste management, pollution prevention and control, or policies/laws/regulations in key sectors for Rwanda during 2022-2026.","There is no explicit link between UNEP and any policy, law, regulation, strategy, action plan, or official framework in Rwanda during 2022-2026 mentioned in the document.",[]
Rwanda,2022-2026,https://www.eni.com/content/dam/enicom/documents/eng/reports/2024/ar-2024/Annual-Report-2024.pdf,2022,2026,2024,Annual Report 2024,in partnership with UNEP Rwanda national chemicals profile implementing policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_eni_com_Annual_Report_2024.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,,,[]
Rwanda,2022-2026,https://www.env.go.jp/content/000312211.pdf,2022,2026,2024,National Plan of Action for the Implementation of the Global ...,in partnership with UNEP Rwanda national chemicals profile implementing policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_env_go_jp_National_Plan_of_Action_for_the_Implementation_of_.txt,False,False,False,,0.0,0.0,none,none,none,none,"The document is about Japan's National Plan of Action for the Implementation of the Global Framework on Chemicals, not Rwanda.","There is no explicit link between UNEP and the policy, law, regulation, or framework in Rwanda.","[""The document does not contain evidence related to Rwanda's chemicals, waste, circularity, or pollution policies/laws/regulations for 2022-2026.""]"
Rwanda,2022-2026,https://www.environment.gov.rw/news-detail/unea-52-world-takes-major-step-to-end-plastic-pollution-unea-adopts-rwanda-peru-resolution,2022,2026,2024,UNEA 5.2: World Takes Major Step to End Plastic Pollution ...,with UNEP support Rwanda pollution prevention and control policy adopted policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_environment_gov_rw_UNEA_5_2_World_Takes_Major_Step_to_End_Plastic_Pol.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,No relevant information found,No relevant information found,[]
Rwanda,2022-2026,https://www.epa.gov.et/images/2024/National%20Plastic%20Strategy%20and%20Action%20Plan.pdf,2022,2026,2024,National Plastic Strategy and Action Plan,with UNEP support Rwanda pollution prevention and control policy adopted policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_epa_gov_et_National_Plastic_Strategy_and_Action_Plan.txt,False,False,False,,0.0,0.0,none,none,none,none,"The document is about Ethiopia's National Plastic Waste Management Strategy and Roadmap (2024-2034), not Rwanda.","There is no explicit link between UNEP and the development/adoption/revision/implementation of the policy, law, regulation, strategy, or framework in Rwanda during 2022-2026.","[""The document is focused on Ethiopia, not Rwanda.""]"
Rwanda,2022-2026,https://www.facebook.com/EPAGuyana/posts/epa-director-highlights-marine-litter-efforts-mtv-news-update-the-executive-dire/1408657843627765/,2022,2026,2024,EPA Director Highlights Marine Litter Efforts,in partnership with UNEP Rwanda national chemicals profile implementing policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_facebook_com_EPA_Director_Highlights_Marine_Litter_Efforts.txt,False,False,False,,0.0,0.0,none,none,unclear,none,"The document does not contain explicit evidence related to circular approaches/circular economy, chemicals management, waste management, pollution prevention and control, or policies/laws/regulations in key sectors for Rwanda during 2022-2026.",There is no explicit link between UNEP and any policy/law/regulation outcome in Rwanda during 2022-2026.,[]
Rwanda,2022-2026,https://www.facebook.com/NESREANigeria/posts/circular-and-pops-free-plastics-in-africa-project-begins-stakeholders-engagement/1100223255631992/,2022,2026,2024,Circular and POPs-Free Plastics in Africa Project Begins ...,with UNEP support Rwanda pollution prevention and control policy adopted policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_facebook_com_Circular_and_POPs_Free_Plastics_in_Africa_Project_.txt,False,False,False,,0.0,0.0,none,none,unclear,none,"The document does not contain explicit evidence related to Rwanda or the time window 2022-2026. It discusses a project in Nigeria focused on eliminating Persistent Organic Pollutants (POPs) in Electrical and Electronic Equipment, which does not match the country and time scope requirements.","The document mentions UNEP as the implementing agency of the Circular and POPs-Free Plastics in Africa Project, but this is related to Nigeria, not Rwanda, and does not match the time window or indicator requirements.",[]
Rwanda,2022-2026,https://www.facebook.com/gamchamber/posts/highlights-of-the-recently-held-public-private-partnership-masterclass-and-concl/310619424968974/,2022,2026,2024,#Highlights of the recently held Public Private Partnership ...,in partnership with UNEP Rwanda national chemicals profile implementing policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_facebook_com__Highlights_of_the_recently_held_Public_Private_Pa.txt,False,False,False,,0.0,0.0,none,none,unclear,none,The document does not contain any information related to Rwanda or the time window 2022-2026. It appears to be a social media post about a trade fair event in Gambia.,There is no mention of UNEP in the document.,[]
Rwanda,2022-2026,https://www.facebook.com/unep/posts/in-burundi-improper-chemical-and-waste-management-have-led-to-various-human-heal/300241905469228/,2022,2026,2024,"In Burundi, improper chemical and waste management ...",in partnership with UNEP Rwanda national chemicals profile implementing policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_facebook_com_In_Burundi_improper_chemical_and_waste_management_.txt,False,False,False,,0.0,0.0,none,none,unclear,none,"The document does not contain explicit evidence related to Rwanda or the time window 2022-2026. It mentions Burundi, not Rwanda.","The document does not explicitly link UNEP to any policy, law, regulation, strategy, action plan, or official framework in Rwanda for the period 2022-2026.",[]
Rwanda,2022-2026,https://www.frontiersin.org/journals/sustainability/articles/10.3389/frsus.2023.1092107/full,2022,2026,2024,Implementing circular economy and sustainability policies ...,with UNEP support Rwanda pollution prevention and control policy adopted policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_frontiersin_org_Implementing_circular_economy_and_sustainability_p.txt,True,False,False,,80.0,0.0,plastic ban policy / circular economy policy,implemented / enforced,national,industry / manufacturing,"The document discusses Rwanda's plastic ban policy and its implementation, which is a key component of the country's circular economy and sustainability policies. The policy prohibits the manufacture, importation, use, and sale of polythene bags and single-use plastics. The government has also provided support to manufacturers during the transition process, including tax exemptions, financial support, and training.","There is no explicit mention of UNEP's involvement in the development, adoption, or implementation of Rwanda's plastic ban policy or circular economy policies.","[""Rwanda became the first country in East Africa to introduce anti-plastic legislation in 2008 when it prohibited the manufacturing, use, sale, and importation of all plastic bags."", ""The law was expanded in August 2019 to include other single-use plastic products, including straws, bottles, and food containers."", ""The Rwandan government provided support in the form of fiscal policies such as tax waivers and special exemptions that allow eligible firms to continue using or importing plastics."", ""The government has also collaborated with the private sector to establish the Sustainable Management of Single Use Plastics Project (PET) to contribute to Rwanda's plastic waste management processes.""]"
Rwanda,2022-2026,https://www.frontiersin.org/journals/sustainability/articles/10.3389/frsus.2024.1300904/full,2022,2026,2024,From waste to resource: demystifying the policy challenges ...,in partnership with UNEP Rwanda national chemicals profile implementing policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_frontiersin_org_From_waste_to_resource_demystifying_the_policy_cha.txt,False,False,False,,0.0,0.0,none,none,none,none,"The document does not contain explicit evidence related to circular approaches/circular economy, chemicals management, waste management, pollution prevention/control, or policies/laws/regulations in key sectors for Rwanda during 2022-2026.","There is no explicit link between UNEP and any policy, law, regulation, strategy, action plan, or official framework in Rwanda during 2022-2026.",[]
Rwanda,2022-2026,https://www.genevaenvironmentnetwork.org/resources/updates/towards-plastic-pollution-inc-2/,2022,2026,2024,Plastic Pollution INC-2,with UNEP support Rwanda pollution prevention and control policy adopted policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_genevaenvironmentnetwork_org_Plastic_Pollution_INC_2.txt,False,False,False,,0.0,0.0,none,none,global,none,"The document does not contain explicit evidence related to Rwanda or specific policies, laws, or regulations for circular economy, chemicals management, waste management, pollution prevention/control, or implementation/revision of such instruments in key sectors for the time window 2022-2026.","The document does not explicitly link UNEP to the development, adoption, revision, or implementation of any policy, law, regulation, strategy, or framework in Rwanda for the specified time window.",[]
Rwanda,2022-2026,https://www.giz.de/en/downloads/giz2022-en-finance-circular-economy-low-middle-income.pdf,2022,2026,2024,Finance for circular economy in low- and middle-income ...,in partnership with UNEP Rwanda national chemicals profile implementing policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_giz_de_Finance_for_circular_economy_in_low_and_middle_inc.txt,True,False,False,,40.0,0.0,circular economy country brief,developing,national,waste management,"The document discusses Rwanda's circular economy approaches, specifically in waste management.",There is no explicit link to UNEP in the provided document.,"[""Country brief Rwanda"", ""waste management""]"
Rwanda,2022-2026,https://www.iaea.org/sites/default/files/22/09/tc_nutec_africa_final-web.pdf,2022,2026,2024,ROUNDTABLE,with UNEP support Rwanda pollution prevention and control policy adopted policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_iaea_org_ROUNDTABLE.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,"No relevant information found about Rwanda's policies, laws, or regulations related to circular economy, chemicals management, waste management, or pollution prevention and control for the period 2022-2026.","No explicit link to UNEP found in relation to Rwanda's policies, laws, or regulations for circular economy, chemicals management, waste management, or pollution prevention and control for the period 2022-2026.",[]
Rwanda,2022-2026,https://www.idea.int/publications/catalogue/html/mineral-resource-governance-africa-comparative-study,2022,2026,2024,Mineral Resource Governance in Africa,in partnership with UNEP Rwanda national chemicals profile implementing policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_idea_int_Mineral_Resource_Governance_in_Africa.txt,False,False,False,,0.0,0.0,none,none,none,none,"The document does not contain explicit evidence related to circular approaches/circular economy, chemicals management, waste management, pollution prevention/control, or policies/laws/regulations in key sectors for Rwanda during 2022-2026.","There is no explicit link between UNEP and any policy, law, regulation, strategy, action plan, or official framework in Rwanda during 2022-2026.",[]
Rwanda,2022-2026,https://www.iisd.org/system/files/2025-07/guide-to_global-agreement-end-plastic-pollution.pdf,2022,2026,2024,A Guide to the Global Agreement to End Plastic Pollution,with UNEP support Rwanda pollution prevention and control policy adopted policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_iisd_org_A_Guide_to_the_Global_Agreement_to_End_Plastic_Pol.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,"No evidence found related to chemicals, waste, circularity, or pollution policies in Rwanda for 2022-2026.",No explicit link to UNEP found in relation to SP3.1 outcomes for Rwanda in 2022-2026.,[]
Rwanda,2022-2026,https://www.instagram.com/p/DR1DtAnjMe9/,2022,2026,2024,"We're moving through Dar es Salaam, mapping key ...",in partnership with UNEP Rwanda national chemicals profile implementing policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_instagram_com_We_re_moving_through_Dar_es_Salaam_mapping_key_.txt,False,False,False,,0.0,0.0,none,none,unclear,none,"The document does not contain explicit evidence related to circular approaches/circular economy, chemicals management, waste management, pollution prevention and control, or policies/laws/regulations in key sectors for Rwanda in 2022-2026.","The document does not explicitly link UNEP to any policy, law, regulation, strategy, action plan, or official framework in Rwanda during 2022-2026.",[]
Rwanda,2022-2026,https://www.instagram.com/reel/DKe9YZ5sNCx/,2022,2026,2024,The Environmental Protection Agency (EPA) has announced ...,in partnership with UNEP Rwanda national chemicals profile implementing policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_instagram_com_The_Environmental_Protection_Agency_EPA_has_announ.txt,True,False,False,,60.0,0.0,waste management policy,announced plans to implement,national,waste,The Environmental Protection Agency (EPA) has announced plans to implement a comprehensive waste management and recycling plan.,There is no explicit link between UNEP and the announced waste management and recycling plan.,"[""The Environmental Protection Agency (EPA) has announced plans to implement a comprehensive waste management and recycling plan later this month.""]"
