Entity,TimeWindow,Link,period_start,period_end,period_midpoint,Title,Query,TextFile,climate_relevant,unep_attributed,attributable_relevant_doc,sd,climate_policy_score,unep_attribution_score,instrument_type,action_stage,evidence_level,climate_justification,unep_justification,evidence_phrases
Rwanda,2018-2022,https://globalabc.org/sites/default/files/2020-03/GSR2019.pdf,2018,2022,2020,2019 Global Status Report for Buildings and Construction,UNEP supported Rwanda low emission development strategy adopted policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,globalabc_org_2019_Global_Status_Report_for_Buildings_and_Constr.txt,False,False,False,,0.0,0.0,none,none,global,"The document does not contain explicit evidence related to Rwanda's climate change mitigation, adaptation, or disaster risk reduction strategies/policies/legal frameworks for the time window 2018–2022.",There is no explicit link between UNEP and any climate policy or legal framework in Rwanda for the specified time period.,"[""No relevant evidence found.""]"
Rwanda,2018-2022,https://napglobalnetwork.org/wp-content/uploads/2019/04/napgn-en-2019-engaging-the-private-sector-in-national-adaptation-planning-processes.pdf,2018,2022,2020,Engaging the Private Sector in National Adaptation ...,UNEP supported Rwanda low emission development strategy adopted policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,napglobalnetwork_org_Engaging_the_Private_Sector_in_National_Adaptation.txt,False,False,False,,0.0,0.0,none,none,none,"The document does not contain explicit evidence related to Rwanda's climate mitigation, adaptation, or disaster risk reduction strategy/policy/legal framework for the time window 2018-2022.",There is no explicit link between UNEP and climate policy or legal framework outcomes in Rwanda for the specified time window.,[]
Rwanda,2018-2022,https://openknowledge.fao.org/server/api/core/bitstreams/d7e5b4ae-80b6-4173-9adf-6f9f845be8a1/content,2018,2022,2020,TRANSFORMING FOOD AND AGRICULTURE TO ACHIEVE ...,UNEP supported Rwanda low emission development strategy adopted policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,openknowledge_fao_org_TRANSFORMING_FOOD_AND_AGRICULTURE_TO_ACHIEVE_.txt,False,False,False,,0.0,0.0,none,none,none,"The document does not contain explicit evidence related to climate mitigation, adaptation, or disaster risk reduction strategies/policies/legal frameworks for Rwanda in 2018-2022.",There is no explicit link between UNEP and any climate policy or strategy in Rwanda for the given time period.,[]
Rwanda,2018-2022,"https://plasticsdb.surrey.ac.uk/documents/Rwanda/Ministry%20of%20Enviornment%20(2019)%20Rwanda%20National%20Environment%20and%20Climate%20Change%20Policy,%20Rwanda.pdf",2018,2022,2020,National Environment and Climate Change Policy,UNEP supported Rwanda low emission development strategy adopted policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,plasticsdb_surrey_ac_uk_National_Environment_and_Climate_Change_Policy.txt,True,False,False,,80.0,0.0,National Environment and Climate Change Policy,adopted,national,"The document provides a comprehensive framework for environmental management and climate change in Rwanda, including policy objectives, statements, and actions for green economic transformation, enhancing functional natural ecosystems, strengthening meteorological services, promoting climate change adaptation and mitigation, and improving environmental well-being.",There is no explicit mention of UNEP's role in the development or implementation of the National Environment and Climate Change Policy.,"[""The policy goal is 'Rwanda to be a nation that has a clean and healthy environment, resilient to climate variability and change that supports a high quality of life for its society.'"", ""The policy outlines seven objectives, including promoting green economic transformation, enhancing functional natural ecosystems, strengthening meteorological and early warning services, promoting climate change adaptation, mitigation and response, improving environmental well-being, and strengthening environment and climate change governance."", ""The policy provides 22 policy statements and 127 policy actions to achieve the objectives.""]"
Rwanda,2018-2022,https://pmc.ncbi.nlm.nih.gov/articles/PMC8285725/,2018,2022,2020,Climate Mobility and Development Cooperation - PMC - NIH,supported by UNEP Rwanda nationally determined contribution revised policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,pmc_ncbi_nlm_nih_gov_Climate_Mobility_and_Development_Cooperation_PMC_N.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Rwanda,2018-2022,https://portals.iucn.org/library/sites/library/files/documents/2019-030-En.pdf,2018,2022,2020,Nature-based Solutions in Nationally Determined ...,UNEP supported Rwanda low emission development strategy adopted policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,portals_iucn_org_Nature_based_Solutions_in_Nationally_Determined_.txt,False,False,False,,0.0,0.0,none,none,none,"The document does not contain explicit evidence related to Rwanda's climate mitigation, adaptation, or disaster risk reduction strategy/policy/legal framework for the time window 2018-2022.",There is no explicit link between UNEP and any climate policy or strategy in Rwanda for the specified time period.,[]
Rwanda,2018-2022,https://redd.unfccc.int/media/redd_strategy-en.pdf,2018,2022,2020,National REDD+ strategy & action plan,UNEP supported Rwanda low emission development strategy adopted policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,redd_unfccc_int_National_REDD_strategy_action_plan.txt,False,False,False,,0.0,0.0,none,none,none,"The document is about Sudan's National REDD+ Strategy and Action Plan, not Rwanda's. Therefore, it does not contain explicit evidence related to Rwanda's climate change mitigation, adaptation, or disaster risk reduction strategies/policies/legal frameworks.","There is no mention of UNEP's involvement in supporting or enabling the adoption or implementation of climate change mitigation, adaptation, or disaster risk reduction strategies/policies/legal frameworks in Rwanda.",[]
Rwanda,2018-2022,https://sdgs.un.org/sites/default/files/2021-06/2021-UN_POLICY%20BRIEFS-063021.pdf,2018,2022,2020,ENERGY ACTION - Sustainable Development Goals (SDGs),UNEP supported Rwanda low emission development strategy adopted policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,sdgs_un_org_ENERGY_ACTION_Sustainable_Development_Goals_SDGs_.txt,False,False,False,,0.0,0.0,none,none,global,"The document does not contain explicit evidence related to Rwanda's climate change mitigation, adaptation, or disaster risk reduction strategies/policies/legal frameworks for the time window 2018-2022.","There is no explicit link between UNEP and climate change mitigation, adaptation, or disaster risk reduction strategies/policies/legal frameworks in Rwanda for the time window 2018-2022.",[]
Rwanda,2018-2022,https://stakeholderforum.org/wp-content/uploads/2021/12/UNEP-Asia-Pacific-Region-CB-Webninar-Presentation-2-Dec-2021-Website.pdf,2018,2022,2020,Module 1: A recap - The structure of UNEP and UNEA,UNEP supported Rwanda low emission development strategy adopted policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,stakeholderforum_org_Module_1_A_recap_The_structure_of_UNEP_and_UNEA.txt,False,False,False,,0.0,0.0,none,none,none,"The document does not contain explicit evidence related to Rwanda's climate change mitigation, adaptation, or disaster risk reduction strategies, policies, or legal frameworks for the period 2018-2022.","The document does not explicitly link UNEP to any climate policy or strategy in Rwanda for the period 2018-2022. It primarily discusses UNEP's general activities, structures, and initiatives unrelated to specific country policy adoptions.",[]
Rwanda,2018-2022,https://transparency-partnership.net/system/files/document/UNEP%20DTUP%202018_%20Institutional%20Capacities%20For%20NDC%20Implementation.pdf,2018,2022,2020,INSTITUTIONAL CAPACITIES FOR NDC IMPLEMENTATION,supported by UNEP Rwanda nationally determined contribution revised policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,transparency-partnership_net_INSTITUTIONAL_CAPACITIES_FOR_NDC_IMPLEMENTATION.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Rwanda,2018-2022,https://um.dk/media/1tmef0wd/03-sefarev2.pdf,2018,2022,2020,Sustainable Energy Fund for Africa (SEFA) 2,UNEP supported Rwanda low emission development strategy adopted policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,um_dk_Sustainable_Energy_Fund_for_Africa_SEFA_2.txt,False,False,False,,0.0,0.0,none,none,none,"The document does not contain explicit evidence related to Rwanda's climate mitigation, adaptation, or disaster risk reduction strategy/policy/legal framework.",There is no explicit link between UNEP and any climate policy or strategy in Rwanda.,[]
Rwanda,2018-2022,https://unepccc.org/wp-content/uploads/2019/04/msme-adaptation-updated-web-2.pdf,2018,2022,2020,Private-sector action in adaptation: Perspectives on the ...,UNEP supported Rwanda low emission development strategy adopted policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,unepccc_org_Private_sector_action_in_adaptation_Perspectives_o.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Rwanda,2018-2022,https://unfccc.int/sites/default/files/NDC/2022-06/Rwanda_Updated_NDC_May_2020.pdf,2018,2022,2020,NATIONALLY DETERMINED CONTRIBUTION,supported by UNEP Rwanda nationally determined contribution revised policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,unfccc_int_NATIONALLY_DETERMINED_CONTRIBUTION.txt,True,False,False,,100.0,0.0,Nationally Determined Contribution (NDC),adopted,national,"The document provides detailed information on Rwanda's climate change mitigation and adaptation efforts, including its Nationally Determined Contribution (NDC) which was updated in 2020. The NDC outlines Rwanda's vision for climate change, mitigation and adaptation contributions, and the means of implementation.",There is no explicit mention of UNEP's role in supporting or enabling the adoption or implementation of Rwanda's NDC or climate change policies.,"[""Rwanda’s Nationally Determined Contribution is built on data-driven analyses of the main contributors to the country’s greenhouse gas emissions."", ""The Green Growth and Climate Resilience Strategy (GGCRS) provides a vision for how Rwanda can tackle climate change through becoming a climate resilient and low carbon economy."", ""The National Environment and Climate Change Policy was enacted in 2019 with the goal of achieving a climate resilient nation with a clean and healthy environment.""]"
Rwanda,2018-2022,https://unhabitat.org/sites/default/files/2020/06/ndc_guide_19062020.pdf,2018,2022,2020,Enhancing Nationally Determined Contributions through ...,supported by UNEP Rwanda nationally determined contribution revised policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,unhabitat_org_Enhancing_Nationally_Determined_Contributions_thro.txt,False,False,False,,0.0,0.0,none,none,none,"The document does not contain explicit evidence related to Rwanda's climate mitigation, adaptation, or disaster risk reduction strategy/policy/legal framework for the time window 2018-2022.",There is no explicit link between UNEP and any climate policy or strategy in Rwanda for the specified time period.,[]
Rwanda,2018-2022,https://unhabitat.org/sites/default/files/documents/2019-09/strategic_plan_2020-2023.pdf,2018,2022,2020,THE STRATEGIC PLAN 2020-2023,UNEP supported Rwanda low emission development strategy adopted policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,unhabitat_org_THE_STRATEGIC_PLAN_2020_2023.txt,False,False,False,,0.0,0.0,none,none,none,"The document does not contain explicit evidence related to climate mitigation strategy/policy/legal framework, climate adaptation strategy/policy/legal framework, or disaster risk reduction strategy/policy/legal framework for Rwanda during 2018-2022.",There is no explicit link between UNEP and strengthening/enabling/adoption/implementation of any climate-related policy/strategy/legal framework for Rwanda during 2018-2022.,[]
Rwanda,2018-2022,https://webapps.ifad.org/members/eb/126/docs/EB-2019-126-R-13-Rev-1.pdf,2018,2022,2020,Republic of Rwanda Country Strategic Opportunities ...,UNEP supported Rwanda low emission development strategy adopted policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,webapps_ifad_org_Republic_of_Rwanda_Country_Strategic_Opportunities.txt,False,False,False,,0.0,0.0,none,none,none,"The document does not contain explicit evidence related to climate change mitigation, adaptation, or disaster risk reduction strategies/policies/legal frameworks for Rwanda during 2018-2022.","There is no explicit link between UNEP and climate change mitigation, adaptation, or disaster risk reduction strategies/policies/legal frameworks in Rwanda during 2018-2022.",[]
Rwanda,2018-2022,https://wires.onlinelibrary.wiley.com/doi/10.1002/wcc.589,2018,2022,2020,Nationally Determined Contributions: Material climate ...,supported by UNEP Rwanda nationally determined contribution revised policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,wires_onlinelibrary_wiley_com_Nationally_Determined_Contributions_Material_clima.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Rwanda,2018-2022,https://wwfint.awsassets.panda.org/downloads/forests_and_ndcs_v4.pdf,2018,2022,2020,ENHANCING FOREST TARGETS AND MEASURES IN ...,supported by UNEP Rwanda nationally determined contribution revised policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,wwfint_awsassets_panda_org_ENHANCING_FOREST_TARGETS_AND_MEASURES_IN_.txt,False,False,False,,0.0,0.0,none,none,global,"The document does not contain explicit evidence related to Rwanda's climate mitigation, adaptation, or disaster risk reduction strategy/policy/legal framework for 2018-2022.",There is no explicit link between UNEP and any climate policy or strategy in Rwanda for 2018-2022.,[]
Rwanda,2018-2022,https://www.adaptationcommunity.net/wp-content/uploads/2021/03/Publication-fao-ecosystembasedadaptationintheagriculturalsector-en.pdf,2018,2022,2020,Ecosystem-based adaptation in the agriculture sector,supported by UNEP Rwanda nationally determined contribution revised policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_adaptationcommunity_net_Ecosystem_based_adaptation_in_the_agriculture_sect.txt,False,False,False,,0.0,0.0,none,none,none,"The document does not contain explicit evidence related to Rwanda's climate change mitigation, adaptation, or disaster risk reduction strategies/policies/legal frameworks adopted during 2018-2022.",There is no explicit link between UNEP and any climate policy or strategy in Rwanda during 2018-2022.,[]
Rwanda,2018-2022,https://www.afdb.org/fileadmin/uploads/afdb/Documents/Events/Cop24/african_ndcs_gap_analysis_report.pdf,2018,2022,2020,GAP ANALYSIS REPORT:,supported by UNEP Rwanda nationally determined contribution revised policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_afdb_org_GAP_ANALYSIS_REPORT_.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Rwanda,2018-2022,https://www.afro.who.int/sites/default/files/2021-04/UN%20Rwanda%20Results%20Report%20%20%28July%202019%20%E2%80%93%20June%202020%29%20.pdf,2018,2022,2020,Country Annual Results Report (July 2019 – June 2020),UNEP supported Rwanda low emission development strategy adopted policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_afro_who_int_Country_Annual_Results_Report_July_2019_June_2020_.txt,True,False,False,,61.0,0.0,climate change mitigation strategy / adaptation strategy / disaster risk reduction strategy / policy / legal framework / law / regulation / NDC / NAP / action plan,developed / revised,national,"The document mentions several climate-related initiatives and strategies, such as the development of Urban Low Emission Development Strategies (LEDS) for three model cities, the creation of a knowledge base for sustainable resources management, and the promotion of renewable energy use. However, these are not explicitly attributed to UNEP.",There is no explicit mention of UNEP's involvement in the development or implementation of these climate-related initiatives and strategies.,"[""The UN is committed to ensuring that all strategies and policies that promote economic transformation are underpinned by knowledge of climate change and the practice of adaptation and mitigation methods."", ""The UN contributes to the achievement of this outcome and SDG achievement through implementation of projects and programmes that focus on sustainable use of natural resources and climate change adaptation."", ""The programme on Strengthening Capacities of the Environment and Natural Resources Sector for Green Economy Transformation (SCENR) develops the Kigali City Wetland Management Master Plan.""]"
Rwanda,2018-2022,https://www.cambridge.org/core/journals/transnational-environmental-law/article/international-law-obligations-arising-in-relation-to-nationally-determined-contributions/DC7DCED88E1D9A38A71911FE96543690,2018,2022,2020,International Law Obligations Arising in relation to ...,supported by UNEP Rwanda nationally determined contribution revised policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_cambridge_org_International_Law_Obligations_Arising_in_relation_.txt,False,False,False,,0.0,0.0,none,none,none,"The document does not contain explicit evidence related to Rwanda's climate mitigation, adaptation, or disaster risk reduction strategy/policy/legal framework for the period 2018-2022.",There is no explicit link between UNEP and any climate policy or strategy in Rwanda for the period 2018-2022.,[]
Rwanda,2018-2022,https://www.cbd.int/doc/nr/nr-06/rw-nr-06-en.pdf,2018,2022,2020,Rwanda 6th National Report to the ...,UNEP supported Rwanda low emission development strategy adopted policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_cbd_int_Rwanda_6th_National_Report_to_the_.txt,False,False,False,,0.0,0.0,none,none,none,"The document does not contain explicit evidence related to climate change mitigation, adaptation, or disaster risk reduction strategies/policies/legal frameworks for Rwanda in 2018-2022.","There is no explicit link between UNEP and any climate change mitigation, adaptation, or disaster risk reduction strategy/policy/legal framework in Rwanda in 2018-2022.",[]
Rwanda,2018-2022,https://www.ccacoalition.org/partners/uganda,2018,2022,2020,Uganda | Climate & Clean Air Coalition,UNEP supported Rwanda low emission development strategy adopted policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_ccacoalition_org_Uganda_Climate_Clean_Air_Coalition.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Rwanda,2018-2022,https://www.elibrary.imf.org/view/journals/007/2019/020/article-A001-en.xml,2018,2022,2020,IMF Policy Paper: Building Resilience in Developing ...,UNEP supported Rwanda low emission development strategy adopted policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_elibrary_imf_org_IMF_Policy_Paper_Building_Resilience_in_Developing.txt,False,False,False,,0.0,0.0,none,none,global,"The document does not contain explicit evidence related to Rwanda or the time window 2018-2022. It discusses disaster risk management and resilience building in developing countries, particularly small states, but does not provide specific information about Rwanda's climate policies or legal frameworks.","There is no explicit link between UNEP and any climate policy or legal framework in Rwanda during 2018-2022. The document mentions UNEP in a general context, but not in relation to Rwanda or specific climate policies.",[]
Rwanda,2018-2022,https://www.environment.gov.rw/news-detail/rwanda-announces-ambitious-climate-action-plan,2018,2022,2020,Rwanda Announces Ambitious Climate Action Plan,supported by UNEP Rwanda nationally determined contribution revised policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_environment_gov_rw_Rwanda_Announces_Ambitious_Climate_Action_Plan.txt,True,False,False,,90.0,0.0,NDC,adopted,national,"The document provides clear evidence of Rwanda's adoption of a climate action plan, specifically the Nationally Determined Contributions (NDCs), which features a 38% reduction of greenhouse gas emissions compared to business as usual by 2030.",There is no explicit link between UNEP and the adoption or implementation of Rwanda's NDC.,"[""The Government of Rwanda has announced an ambitious climate action agenda that features a 38% reduction of greenhouse gas emissions compared to business as usual by 2030"", ""The climate action plan, known officially as the Nationally Determined Contributions (NDCs), has been submitted to the United Nations Framework Convention on Climate Change""]"
Rwanda,2018-2022,https://www.facebook.com/EnvironmentClimateChangeForestryKenya/posts/kenya-has-committed-to-abate-her-greenhouse-gases-ghgs-emissions-by-32-in-an-upd/2695422017434618/,2018,2022,2020,"Ministry of Environment, Climate Change & Forestry",supported by UNEP Rwanda nationally determined contribution revised policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_facebook_com_Ministry_of_Environment_Climate_Change_Forestry.txt,False,False,False,,0.0,0.0,none,none,none,The document does not contain information about Rwanda or climate policies in Rwanda for the period 2018-2022. It discusses Kenya's Nationally Determined Contribution (NDC) and its update.,There is no mention of UNEP in relation to Rwanda's climate policies or strategies for the period 2018-2022.,[]
Rwanda,2018-2022,https://www.facebook.com/FijiGovernment/videos/high-level-dialogue-catalysing-climate-investments-in-developing-countries-in-th/1492288007823634/,2018,2022,2020,High-level dialogue: Catalysing Climate Investments in ...,UNEP supported Rwanda low emission development strategy adopted policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_facebook_com_High_level_dialogue_Catalysing_Climate_Investments.txt,False,False,False,,0.0,0.0,none,none,unclear,The document does not contain any information related to Rwanda or climate policies from 2018-2022.,There is no mention of UNEP or any climate-related policies in the document.,[]
Rwanda,2018-2022,https://www.facebook.com/RDBrwanda/posts/rwanda-is-working-to-achieve-its-2030-goal-of-reducing-emissions-by-38-by-engagi/4408666132503177/,2018,2022,2020,"""Rwanda is working to achieve its 2030 goal of reducing ...",UNEP supported Rwanda low emission development strategy adopted policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_facebook_com__Rwanda_is_working_to_achieve_its_2030_goal_of_red.txt,True,False,False,,20.0,0.0,NDC / action plan,developed,national,"The document mentions Rwanda's goal of reducing emissions by 38% by 2030, which is related to climate change mitigation.",There is no explicit link between UNEP and Rwanda's climate policy or action plan.,"[""Rwanda is working to achieve its 2030 goal of reducing emissions by 38%""]"
Rwanda,2018-2022,https://www.ipcc.ch/site/assets/uploads/sites/4/2019/11/10_Chapter-7.pdf,2018,2022,2020,Risk management and decision-making in relation to ...,supported by UNEP Rwanda nationally determined contribution revised policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_ipcc_ch_Risk_management_and_decision_making_in_relation_to.txt,False,False,False,,0.0,0.0,none,none,global,"The document does not contain explicit evidence related to Rwanda's climate mitigation, adaptation, or disaster risk reduction strategy/policy/legal framework for the period 2018-2022.",There is no explicit link between UNEP and climate policy/strategy/legal framework in Rwanda for the period 2018-2022.,[]
Rwanda,2018-2022,https://www.learningfornature.org/wp-content/uploads/2019/08/COVID-19-and-Green-Recovery-Efforts_Scaling-up-UNDP-engagement-with-Ministries-of-Finance-on-the-SDGs-and-Climate-Action-in-the-context-of-COVID-19_2020_UNDP_Tool.pdf,2018,2022,2020,Scaling up UNDP engagement with Ministries of Finance ...,supported by UNEP Rwanda nationally determined contribution revised policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_learningfornature_org_Scaling_up_UNDP_engagement_with_Ministries_of_Fina.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Rwanda,2018-2022,https://www.niras.com/media/nh1pggyp/cca-drm-capability-statement.pdf,2018,2022,2020,Climate Change Adaptation and Disaster Risk Management,supported by UNEP Rwanda nationally determined contribution revised policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_niras_com_Climate_Change_Adaptation_and_Disaster_Risk_Manage.txt,False,False,False,,0.0,0.0,none,none,none,"The document does not contain explicit evidence related to climate change mitigation, adaptation, or disaster risk reduction strategies/policies/legal frameworks for Rwanda in 2018-2022.",There is no explicit link between UNEP and any climate policy or strategy in Rwanda during 2018-2022.,[]
Rwanda,2018-2022,https://www.oneplanetnetwork.org/sites/default/files/from-crm/Africa_highlights_final_211102.pdf,2018,2022,2020,Circular Built Environment,UNEP supported Rwanda low emission development strategy adopted policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_oneplanetnetwork_org_Circular_Built_Environment.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Rwanda,2018-2022,https://www.reg.rw/fileadmin/user_upload/Strategic_Environmental_Assessment_for_RUEAP.pdf,2018,2022,2020,strategic environmental assessment for rwanda universal ...,UNEP supported Rwanda low emission development strategy adopted policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_reg_rw_strategic_environmental_assessment_for_rwanda_univ.txt,False,False,False,,0.0,0.0,none,none,none,"The document does not contain explicit evidence related to climate mitigation, adaptation, or disaster risk reduction strategies/policies/legal frameworks for Rwanda in 2018-2022.",There is no explicit link between UNEP and any climate policy or legal framework outcome in Rwanda during 2018-2022.,[]
Rwanda,2018-2022,https://www.rema.gov.rw/fileadmin/user_upload/REMA/Publications/Policies/Rwanda_National_Environment_and_Climate_Change_Policy.pdf,2018,2022,2020,National Environment and Climate Change Policy,UNEP supported Rwanda low emission development strategy adopted policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_rema_gov_rw_National_Environment_and_Climate_Change_Policy.txt,True,False,False,,81.0,0.0,National Environment and Climate Change Policy,adopted,national,"The document provides explicit evidence of Rwanda's adoption of a National Environment and Climate Change Policy in 2019. The policy outlines the country's commitment to addressing climate change, promoting sustainable development, and enhancing environmental management. It includes policy objectives, statements, and actions related to climate change mitigation, adaptation, and resilience.",There is no explicit mention of UNEP's support or involvement in the development or implementation of Rwanda's National Environment and Climate Change Policy.,"[""The National Environment and Climate Change Policy provides strategic direction and responses to the emerging issues and critical challenges in environmental management and climate change adaptation and mitigation."", ""Rwanda has taken a strategic decision to pursue a green growth approach to development."", ""The policy goal is for 'Rwanda to have a clean and healthy environment resilient to climate variability and change that supports a high quality of life for its society.'"", ""The policy was developed through a consultative process involving all stakeholders.""]"
Rwanda,2018-2022,https://www.sciencedirect.com/science/article/pii/S1462901120301489,2018,2022,2020,A framework for selecting and designing policies to reduce ...,UNEP supported Rwanda low emission development strategy adopted policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_sciencedirect_com_A_framework_for_selecting_and_designing_policies_t.txt,False,False,False,,0.0,0.0,none,none,unclear,The document does not contain any information related to climate policy or legal frameworks for Rwanda.,The document does not mention UNEP or any connection to climate policy or legal frameworks for Rwanda.,[]
Rwanda,2018-2022,https://www.sciencedirect.com/science/article/pii/S266691612100030X,2018,2022,2020,Unlocking climate finance potential and policy barriers—A ...,supported by UNEP Rwanda nationally determined contribution revised policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_sciencedirect_com_Unlocking_climate_finance_potential_and_policy_bar.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Rwanda,2018-2022,https://www.thegef.org/sites/default/files/web-documents/10096_PIF.pdf,2018,2022,2020,Ecosystems/Landscape approach to climate proof the ...,UNEP supported Rwanda low emission development strategy adopted policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_thegef_org_Ecosystems_Landscape_approach_to_climate_proof_the.txt,True,False,False,,61.0,0.0,climate change adaptation strategy / policy,developed,national,"The document mentions the Green Growth and Climate Resilience Strategy (GGCRS) which provides a pathway to address climate change and low carbon development. It also mentions the National Strategy for Transformation (NST) which includes promoting sustainable management of the environment and natural resources to transition Rwanda towards a green economy. However, there is no explicit evidence of a climate change mitigation strategy, policy, action plan, regulation, or legal framework adopted during 2018-2022.","There is no explicit link between UNEP and the adoption, approval, enactment, endorsement, launch, or implementation of climate change mitigation, adaptation, or disaster risk reduction strategies/policies/legal frameworks in Rwanda during 2018-2022.","[""Green Growth and Climate Resilience Strategy (GGCRS)"", ""National Strategy for Transformation (NST)"", ""Rwanda Environment Management Authority (REMA)"", ""Ministry of Environment (MOE)""]"
Rwanda,2018-2022,https://www.undp.org/sites/g/files/zskgke326/files/2022-06/Rwanda_CPD_2018-2023.pdf,2018,2022,2020,Country programme document for Rwanda (2018-2023),UNEP supported Rwanda low emission development strategy adopted policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_undp_org_Country_programme_document_for_Rwanda_2018_2023_.txt,True,False,False,,61.0,0.0,climate change and green growth strategy,developed,national,The document mentions that Rwanda formulated a national Climate Change and Green Growth Strategy with UNDP support.,There is no explicit link between UNEP and the climate change and green growth strategy in Rwanda.,"[""Rwanda formulated a national Climate Change and Green Growth Strategy and established a national climate change trust fund (\""FONERWA\"")""]"
Rwanda,2018-2022,https://www.unep.org/ozonaction/who-we-are/about-montreal-protocol,2018,2022,2020,About Montreal Protocol,UNEP supported Rwanda low emission development strategy adopted policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_unep_org_About_Montreal_Protocol.txt,False,False,False,,0.0,0.0,none,none,global,"The document does not contain explicit evidence related to climate change mitigation, adaptation, or disaster risk reduction strategies/policies/legal frameworks for Rwanda in 2018-2022.",The document does not explicitly link UNEP to strengthening/enabling/adoption/implementation of any climate policy/strategy/legal framework in Rwanda during 2018-2022.,[]
Rwanda,2018-2022,https://www.unepfi.org/wordpress/wp-content/uploads/2021/11/Climate-risk-regulation-in-Africas-financial-sector-and-related-private-sector-initiatives-Report.pdf,2018,2022,2020,Climate risk regulation in Africa's financial sector and ...,UNEP supported Rwanda low emission development strategy adopted policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_unepfi_org_Climate_risk_regulation_in_Africa_s_financial_sect.txt,True,False,False,,40.0,0.0,climate risk regulation,developing,national,"The document mentions Rwanda in the context of climate risk regulation and financial stability architecture, but does not provide explicit evidence of adopted climate change mitigation, adaptation, or disaster risk reduction strategies/policies/legal frameworks.",There is no explicit link between UNEP and climate policy or legal framework adoption/implementation in Rwanda during 2018-2022.,"[""Rwanda is mentioned as one of the countries in the 'Initiating' archetype, which means they have not yet started integrating climate risks into their regulatory/supervisory actions.""]"
Rwanda,2018-2022,https://www.unwater.org/sites/default/files/app/uploads/2018/12/SDG6_SynthesisReport2018_WaterandSanitation_04122018.pdf,2018,2022,2020,Sustainable Development Goal 6 Synthesis Report on ...,UNEP supported Rwanda low emission development strategy adopted policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_unwater_org_Sustainable_Development_Goal_6_Synthesis_Report_on.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
